"CLIENT TYPE","SEC CODE","SECTOR NAME","MARKET TYPE","BUY VOLUME","BUY VALUE","SELL VOLUME","SELL VALUE","NET VOLUME","NET VALUE","USD"
"FOREIGN CORPORATES ","S0008","Food and Personal Care Products","OFF-MARKET","0","0","(250,000)","(24,332,500)","(250,000)","(24,332,500)","(85,677)"
"FOREIGN CORPORATES ","S0005","Cement","REGULAR","2,186,819","68,113,334","(90,529)","(10,725,600)","2,096,290","57,387,734","202,069"
"FOREIGN CORPORATES ","S0007","Fertilizer","REGULAR","594,872","84,757,275","0","0","594,872","84,757,275","298,441"
"FOREIGN CORPORATES ","S0019","Oil and Gas Exploration Companies","REGULAR","551,008","79,216,429","(18,784)","(1,267,733)","532,224","77,948,695","274,467"
"FOREIGN CORPORATES ","S0020","Oil and Gas Marketing Companies","REGULAR","122,903","14,255,689","0","0","122,903","14,255,689","50,196"
"FOREIGN CORPORATES ","S0023","Power Generation and Distribution","REGULAR","474,766","33,961,433","(53,169)","(1,286,676)","421,597","32,674,756","115,051"
"FOREIGN CORPORATES ","S0026","Commercial Banks","REGULAR","1,590,013","80,759,366","(670,090)","(78,920,058)","919,923","1,839,307","6,476"
"FOREIGN CORPORATES ","S0028","Technology and Communication","REGULAR","213,143","43,677,362","0","0","213,143","43,677,362","153,793"
"FOREIGN CORPORATES ","S0029","Textile Composite","REGULAR","119,482","6,602,508","0","0","119,482","6,602,508","23,248"
"FOREIGN CORPORATES ","S1111","All other Sectors","REGULAR","327,125","23,893,071","(480)","(107,521)","326,645","23,785,550","83,751"
"","","","TOTAL","6,180,131","435,236,467","(1,083,052)","(116,640,088)","5,097,079","318,596,376","1,121,815"
"FOREIGN INDIVIDUAL","S0005","Cement","FUTURE CONTRACT-APR","0","0","(500)","(200,475)","(500)","(200,475)","(705)"
"FOREIGN INDIVIDUAL","S0028","Technology and Communication","FUTURE CONTRACT-APR","0","0","(5,500)","(784,755)","(5,500)","(784,755)","(2,763)"
"FOREIGN INDIVIDUAL","S0028","Technology and Communication","FUTURE CONTRACT-MAY","2,000","223,600","0","0","2,000","223,600","787"
"","","","TOTAL","2,000","223,600","(6,000)","(985,230)","(4,000)","(761,630)","(2,681)"
"OVERSEAS PAKISTANI","S0005","Cement","FUTURE CONTRACT-APR","150,500","7,750,800","(375,500)","(21,719,285)","(225,000)","(13,968,485)","(49,184)"
"OVERSEAS PAKISTANI","S0007","Fertilizer","FUTURE CONTRACT-APR","3,500","925,290","(5,500)","(214,625)","(2,000)","710,665","2,502"
"OVERSEAS PAKISTANI","S0008","Food and Personal Care Products","FUTURE CONTRACT-APR","193,500","2,087,385","(221,500)","(2,917,765)","(28,000)","(830,380)","(2,923)"
"OVERSEAS PAKISTANI","S0019","Oil and Gas Exploration Companies","FUTURE CONTRACT-APR","107,000","8,238,520","(225,500)","(17,156,065)","(118,500)","(8,917,545)","(31,399)"
"OVERSEAS PAKISTANI","S0020","Oil and Gas Marketing Companies","FUTURE CONTRACT-APR","48,500","3,587,165","(640,500)","(34,563,450)","(592,000)","(30,976,285)","(109,071)"
"OVERSEAS PAKISTANI","S0023","Power Generation and Distribution","FUTURE CONTRACT-APR","4,500","167,900","(18,000)","(1,096,475)","(13,500)","(928,575)","(3,269)"
"OVERSEAS PAKISTANI","S0026","Commercial Banks","FUTURE CONTRACT-APR","40,500","553,070","(72,000)","(624,285)","(31,500)","(71,215)","(250)"
"OVERSEAS PAKISTANI","S0028","Technology and Communication","FUTURE CONTRACT-APR","735,500","60,279,650","(3,190,500)","(57,474,035)","(2,455,000)","2,805,615","9,878"
"OVERSEAS PAKISTANI","S0029","Textile Composite","FUTURE CONTRACT-APR","144,500","1,279,305","(214,000)","(3,156,305)","(69,500)","(1,877,000)","(6,609)"
"OVERSEAS PAKISTANI","S1111","All other Sectors","FUTURE CONTRACT-APR","883,000","18,246,755","(3,409,000)","(66,773,935)","(2,526,000)","(48,527,180)","(170,870)"
"OVERSEAS PAKISTANI","S0028","Technology and Communication","FUTURE CONTRACT-JUN","1,000","470,000","0","0","1,000","470,000","1,654"
"OVERSEAS PAKISTANI","S0005","Cement","FUTURE CONTRACT-MAY","328,000","17,759,900","(175,000)","(9,188,065)","153,000","8,571,835","30,182"
"OVERSEAS PAKISTANI","S0007","Fertilizer","FUTURE CONTRACT-MAY","17,500","4,613,875","(3,000)","(715,840)","14,500","3,898,035","13,725"
"OVERSEAS PAKISTANI","S0008","Food and Personal Care Products","FUTURE CONTRACT-MAY","790,500","9,944,420","(172,500)","(2,387,040)","618,000","7,557,380","26,610"
"OVERSEAS PAKISTANI","S0019","Oil and Gas Exploration Companies","FUTURE CONTRACT-MAY","125,000","9,617,640","(17,500)","(1,439,655)","107,500","8,177,985","28,795"
"OVERSEAS PAKISTANI","S0020","Oil and Gas Marketing Companies","FUTURE CONTRACT-MAY","568,500","32,927,130","(32,500)","(3,552,045)","536,000","29,375,085","103,433"
"OVERSEAS PAKISTANI","S0023","Power Generation and Distribution","FUTURE CONTRACT-MAY","10,000","429,350","0","0","10,000","429,350","1,511"
"OVERSEAS PAKISTANI","S0026","Commercial Banks","FUTURE CONTRACT-MAY","65,000","635,540","(5,000)","(238,300)","60,000","397,240","1,398"
"OVERSEAS PAKISTANI","S0028","Technology and Communication","FUTURE CONTRACT-MAY","3,214,000","55,093,900","(627,000)","(52,760,500)","2,587,000","2,333,400","8,216"
"OVERSEAS PAKISTANI","S0029","Textile Composite","FUTURE CONTRACT-MAY","243,500","5,179,480","(127,500)","(925,570)","116,000","4,253,910","14,978"
"OVERSEAS PAKISTANI","S1111","All other Sectors","FUTURE CONTRACT-MAY","3,584,500","73,572,365","(798,500)","(23,204,225)","2,786,000","50,368,140","177,352"
"OVERSEAS PAKISTANI","S0005","Cement","REGULAR","444,220","17,325,134","(583,046)","(20,984,693)","(138,826)","(3,659,558)","(12,885)"
"OVERSEAS PAKISTANI","S0007","Fertilizer","REGULAR","98,008","10,510,803","(122,834)","(9,359,046)","(24,826)","1,151,757","4,055"
"OVERSEAS PAKISTANI","S0008","Food and Personal Care Products","REGULAR","1,428,881","25,197,189","(1,478,853)","(25,164,165)","(49,972)","33,023","116"
"OVERSEAS PAKISTANI","S0019","Oil and Gas Exploration Companies","REGULAR","287,582","30,387,036","(198,629)","(19,933,923)","88,953","10,453,112","36,806"
"OVERSEAS PAKISTANI","S0020","Oil and Gas Marketing Companies","REGULAR","250,990","9,520,745","(356,861)","(15,028,779)","(105,871)","(5,508,033)","(19,394)"
"OVERSEAS PAKISTANI","S0023","Power Generation and Distribution","REGULAR","1,229,613","23,492,832","(404,503)","(11,231,877)","825,110","12,260,955","43,172"
"OVERSEAS PAKISTANI","S0026","Commercial Banks","REGULAR","2,767,804","131,089,962","(2,631,542)","(117,210,623)","136,262","13,879,339","48,870"
"OVERSEAS PAKISTANI","S0028","Technology and Communication","REGULAR","1,510,725","34,492,460","(881,072)","(32,123,004)","629,653","2,369,455","8,343"
"OVERSEAS PAKISTANI","S0029","Textile Composite","REGULAR","463,570","5,481,510","(355,296)","(3,825,817)","108,274","1,655,693","5,829"
"OVERSEAS PAKISTANI","S1111","All other Sectors","REGULAR","4,100,911","90,414,076","(4,047,242)","(100,730,077)","53,669","(10,316,000)","(36,323)"
"","","","TOTAL","23,840,804","691,271,187","(21,390,378)","(655,699,469)","2,450,426","35,571,718","125,248"
" ","---","---","GRAND-TOTAL","30,022,935","1,126,731,263","(22,479,430)","(773,324,794)","7,543,505","353,406,469","1,244,388"
