"CLIENT TYPE","SEC CODE","SECTOR NAME","MARKET TYPE","BUY VOLUME","BUY VALUE","SELL VOLUME","SELL VALUE","NET VOLUME","NET VALUE","USD"
"FOREIGN CORPORATES ","S0005","Cement","REGULAR","2,408","1,312,833","(10,392,076)","(324,212,112)","(10,389,668)","(322,899,279)","(1,087,202)"
"FOREIGN CORPORATES ","S0007","Fertilizer","REGULAR","125,047","11,623,952","(859,442)","(97,624,913)","(734,395)","(86,000,960)","(289,565)"
"FOREIGN CORPORATES ","S0008","Food and Personal Care Products","REGULAR","36,000","3,654,000","0","0","36,000","3,654,000","12,303"
"FOREIGN CORPORATES ","S0019","Oil and Gas Exploration Companies","REGULAR","2,502,704","215,477,141","(5,018,080)","(390,010,987)","(2,515,376)","(174,533,846)","(587,656)"
"FOREIGN CORPORATES ","S0020","Oil and Gas Marketing Companies","REGULAR","15,912","2,197,911","(133,804)","(7,302,830)","(117,892)","(5,104,918)","(17,188)"
"FOREIGN CORPORATES ","S0023","Power Generation and Distribution","REGULAR","8,044","668,559","(45,848)","(3,803,048)","(37,804)","(3,134,488)","(10,553)"
"FOREIGN CORPORATES ","S0026","Commercial Banks","REGULAR","9,486,306","1,068,818,118","(21,079,405)","(2,649,096,539)","(11,593,099)","(1,580,278,420)","(5,320,802)"
"FOREIGN CORPORATES ","S0028","Technology and Communication","REGULAR","150,755","64,994,724","(48,019)","(5,909,975)","102,736","59,084,749","198,938"
"FOREIGN CORPORATES ","S1111","All other Sectors","REGULAR","0","0","(76,790)","(31,468,651)","(76,790)","(31,468,651)","(105,955)"
"","","","TOTAL","12,327,176","1,368,747,238","(37,653,464)","(3,509,429,055)","(25,326,288)","(2,140,681,813)","(7,207,680)"
"FOREIGN INDIVIDUAL","S0028","Technology and Communication","FUTURE CONTRACT-SEP","2,000","868,000","(5,000)","(438,840)","(3,000)","429,160","1,444"
"FOREIGN INDIVIDUAL","S0020","Oil and Gas Marketing Companies","REGULAR","498","22,385","(498)","(22,649)","0","(263)","0"
"","","","TOTAL","2,498","890,385","(5,498)","(461,489)","(3,000)","428,897","1,444"
