"CLIENT TYPE","SEC CODE","SECTOR NAME","MARKET TYPE","BUY VOLUME","BUY VALUE","SELL VOLUME","SELL VALUE","NET VOLUME","NET VALUE","USD"
"FOREIGN CORPORATES ","S0019","Oil and Gas Exploration Companies","OFF-MARKET","72,054","5,470,339","(72,054)","(5,470,339)","0","0","0"
"FOREIGN CORPORATES ","S0026","Commercial Banks","OFF-MARKET","51,849","5,699,242","(51,849)","(5,699,242)","0","0","0"
"FOREIGN CORPORATES ","S0028","Technology and Communication","OFF-MARKET","0","0","(5,000,000)","(5,450,000)","(5,000,000)","(5,450,000)","(23,799)"
"FOREIGN CORPORATES ","S0005","Cement","REGULAR","162,351","21,339,361","0","0","162,351","21,339,361","93,184"
"FOREIGN CORPORATES ","S0007","Fertilizer","REGULAR","256,796","34,481,185","(40,625)","(4,509,976)","216,171","29,971,209","130,878"
"FOREIGN CORPORATES ","S0019","Oil and Gas Exploration Companies","REGULAR","835,313","92,196,642","(380,661)","(28,861,925)","454,652","63,334,717","276,570"
"FOREIGN CORPORATES ","S0020","Oil and Gas Marketing Companies","REGULAR","57,396","7,371,926","0","0","57,396","7,371,926","32,191"
"FOREIGN CORPORATES ","S0023","Power Generation and Distribution","REGULAR","532,514","31,385,593","(45,656)","(1,527,074)","486,858","29,858,519","130,386"
"FOREIGN CORPORATES ","S0026","Commercial Banks","REGULAR","1,453,344","141,250,268","(31,719)","(3,128,078)","1,421,625","138,122,189","603,153"
"FOREIGN CORPORATES ","S0028","Technology and Communication","REGULAR","287,272","95,797,304","0","0","287,272","95,797,304","418,328"
"FOREIGN CORPORATES ","S1111","All other Sectors","REGULAR","13,500","5,729,613","(21,032)","(1,251,872)","(7,532)","4,477,740","19,553"
"","","","TOTAL","3,722,389","440,721,473","(5,643,596)","(55,898,506)","(1,921,207)","384,822,965","1,680,444"
"FOREIGN INDIVIDUAL","S0023","Power Generation and Distribution","REGULAR","60,000","126,000","0","0","60,000","126,000","550"
"FOREIGN INDIVIDUAL","S1111","All other Sectors","REGULAR","501","64,904","(1,501)","(196,732)","(1,000)","(131,827)","(575)"
"","","","TOTAL","60,501","190,904","(1,501)","(196,732)","59,000","(5,827)","(25)"
