"CLIENT TYPE","SEC CODE","SECTOR NAME","MARKET TYPE","BUY VOLUME","BUY VALUE","SELL VOLUME","SELL VALUE","NET VOLUME","NET VALUE","USD"
"FOREIGN CORPORATES ","S0005","Cement","REGULAR","318,050","34,028,500","(2,672)","(1,159,327)","315,378","32,869,173","143,533"
"FOREIGN CORPORATES ","S0007","Fertilizer","REGULAR","99,018","13,943,049","(106,563)","(20,097,763)","(7,545)","(6,154,713)","(26,876)"
"FOREIGN CORPORATES ","S0019","Oil and Gas Exploration Companies","REGULAR","126,732","46,804,103","(663,510)","(52,274,138)","(536,778)","(5,470,035)","(23,886)"
"FOREIGN CORPORATES ","S0020","Oil and Gas Marketing Companies","REGULAR","79,638","17,730,975","(318)","(13,416)","79,320","17,717,559","77,369"
"FOREIGN CORPORATES ","S0023","Power Generation and Distribution","REGULAR","456,850","27,633,171","0","0","456,850","27,633,171","120,668"
"FOREIGN CORPORATES ","S0026","Commercial Banks","REGULAR","219,216","18,788,275","(72,256)","(7,116,019)","146,960","11,672,255","50,970"
"FOREIGN CORPORATES ","S0028","Technology and Communication","REGULAR","130,364","47,528,132","(153,330)","(76,487,174)","(22,966)","(28,959,042)","(126,458)"
"FOREIGN CORPORATES ","S1111","All other Sectors","REGULAR","245,506","40,362,600","(1,051,652)","(15,073,276)","(806,146)","25,289,324","110,433"
"","","","TOTAL","1,675,374","246,818,805","(2,050,301)","(172,221,113)","(374,927)","74,597,692","325,753"
"FOREIGN INDIVIDUAL","S0023","Power Generation and Distribution","REGULAR","60,000","136,800","0","0","60,000","136,800","597"
"FOREIGN INDIVIDUAL","S0026","Commercial Banks","REGULAR","29,000","2,755,000","0","0","29,000","2,755,000","12,030"
"FOREIGN INDIVIDUAL","S1111","All other Sectors","REGULAR","0","0","(1,000)","(139,500)","(1,000)","(139,500)","(609)"
"","","","TOTAL","89,000","2,891,800","(1,000)","(139,500)","88,000","2,752,300","12,018"
"OVERSEAS PAKISTANI","S0005","Cement","FUTURE CONTRACT-JAN","268,000","8,091,350","(151,000)","(3,799,465)","117,000","4,291,885","18,741"
"OVERSEAS PAKISTANI","S0007","Fertilizer","FUTURE CONTRACT-JAN","2,000","28,400","0","0","2,000","28,400","124"
"OVERSEAS PAKISTANI","S0008","Food and Personal Care Products","FUTURE CONTRACT-JAN","422,000","5,941,130","(299,500)","(4,510,570)","122,500","1,430,560","6,246"
"OVERSEAS PAKISTANI","S0019","Oil and Gas Exploration Companies","FUTURE CONTRACT-JAN","208,500","17,169,140","(292,000)","(23,946,000)","(83,500)","(6,776,860)","(29,593)"
"OVERSEAS PAKISTANI","S0020","Oil and Gas Marketing Companies","FUTURE CONTRACT-JAN","441,000","9,371,415","(307,000)","(8,300,870)","134,000","1,070,545","4,674"
"OVERSEAS PAKISTANI","S0023","Power Generation and Distribution","FUTURE CONTRACT-JAN","13,000","330,725","(1,000)","(14,800)","12,000","315,925","1,379"
"OVERSEAS PAKISTANI","S0028","Technology and Communication","FUTURE CONTRACT-JAN","151,500","14,216,970","(197,500)","(20,514,520)","(46,000)","(6,297,550)","(27,500)"
"OVERSEAS PAKISTANI","S0029","Textile Composite","FUTURE CONTRACT-JAN","0","0","(1,000)","(51,050)","(1,000)","(51,050)","(222)"
"OVERSEAS PAKISTANI","S1111","All other Sectors","FUTURE CONTRACT-JAN","670,000","24,302,865","(346,000)","(18,014,190)","324,000","6,288,675","27,461"
"OVERSEAS PAKISTANI","S0005","Cement","REGULAR","616,619","13,605,609","(166,746)","(7,366,565)","449,873","6,239,043","27,244"
"OVERSEAS PAKISTANI","S0007","Fertilizer","REGULAR","55,258","7,414,131","(45,185)","(5,152,240)","10,073","2,261,891","9,877"
"OVERSEAS PAKISTANI","S0008","Food and Personal Care Products","REGULAR","755,750","6,739,034","(476,968)","(7,088,753)","278,782","(349,719)","(1,527)"
"OVERSEAS PAKISTANI","S0019","Oil and Gas Exploration Companies","REGULAR","1,573,988","131,311,723","(1,715,387)","(142,039,750)","(141,399)","(10,728,026)","(46,847)"
"OVERSEAS PAKISTANI","S0020","Oil and Gas Marketing Companies","REGULAR","950,448","30,611,602","(1,615,539)","(39,678,796)","(665,091)","(9,067,194)","(39,594)"
"OVERSEAS PAKISTANI","S0023","Power Generation and Distribution","REGULAR","544,490","7,820,665","(289,128)","(3,977,864)","255,362","3,842,801","16,780"
"OVERSEAS PAKISTANI","S0026","Commercial Banks","REGULAR","1,167,688","8,743,748","(247,468)","(3,932,072)","920,220","4,811,675","21,011"
"OVERSEAS PAKISTANI","S0028","Technology and Communication","REGULAR","661,754","17,612,593","(652,552)","(14,559,327)","9,202","3,053,265","13,333"
"OVERSEAS PAKISTANI","S0029","Textile Composite","REGULAR","105,837","5,011,891","(21,603)","(755,837)","84,234","4,256,053","18,585"
"OVERSEAS PAKISTANI","S1111","All other Sectors","REGULAR","2,999,622","69,704,307","(2,271,826)","(98,846,369)","727,796","(29,142,062)","(127,257)"
"","","","TOTAL","11,607,454","378,027,298","(9,097,402)","(402,549,038)","2,510,052","(24,521,743)","(107,085)"
" ","---","---","GRAND-TOTAL","13,371,828","627,737,912","(11,148,703)","(574,909,660)","2,223,125","52,828,251","230,691"
