"CLIENT TYPE","SEC CODE","SECTOR NAME","MARKET TYPE","BUY VOLUME","BUY VALUE","SELL VOLUME","SELL VALUE","NET VOLUME","NET VALUE","USD"
"FOREIGN CORPORATES ","S0028","Technology and Communication","OFF-MARKET","0","0","(5,000,000)","(6,350,000)","(5,000,000)","(6,350,000)","(23,007)"
"FOREIGN CORPORATES ","S0005","Cement","REGULAR","124,429","2,805,186","(3,200)","(1,030,439)","121,229","1,774,747","6,430"
"FOREIGN CORPORATES ","S0007","Fertilizer","REGULAR","232,215","41,721,491","(36,692)","(4,718,728)","195,523","37,002,762","134,067"
"FOREIGN CORPORATES ","S0019","Oil and Gas Exploration Companies","REGULAR","108,161","45,905,530","(21,906)","(3,367,372)","86,255","42,538,158","154,123"
"FOREIGN CORPORATES ","S0020","Oil and Gas Marketing Companies","REGULAR","6,017","706,978","(6,453)","(759,518)","(436)","(52,539)","(190)"
"FOREIGN CORPORATES ","S0023","Power Generation and Distribution","REGULAR","84,873","6,423,324","(16,978)","(1,272,393)","67,895","5,150,930","18,662"
"FOREIGN CORPORATES ","S0026","Commercial Banks","REGULAR","380,000","28,478,221","(4,147,172)","(418,812,588)","(3,767,172)","(390,334,367)","(1,414,254)"
"FOREIGN CORPORATES ","S0028","Technology and Communication","REGULAR","122,282","56,280,456","(70,553)","(31,605,566)","51,729","24,674,889","89,401"
"FOREIGN CORPORATES ","S1111","All other Sectors","REGULAR","0","0","(1,279)","(652,012)","(1,279)","(652,012)","(2,362)"
"","","","TOTAL","1,057,977","182,321,186","(9,304,233)","(468,568,616)","(8,246,256)","(286,247,432)","(1,037,130)"
"FOREIGN INDIVIDUAL","S0005","Cement","FUTURE CONTRACT-MAR","0","0","(1,000)","(69,450)","(1,000)","(69,450)","(251)"
"FOREIGN INDIVIDUAL","S0028","Technology and Communication","FUTURE CONTRACT-MAR","2,000","229,050","(2,000)","(228,670)","0","380","1"
"FOREIGN INDIVIDUAL","S0007","Fertilizer","REGULAR","0","0","(5,000)","(440,000)","(5,000)","(440,000)","(1,594)"
"","","","TOTAL","2,000","229,050","(8,000)","(738,120)","(6,000)","(509,070)","(1,844)"
"OVERSEAS PAKISTANI","S0005","Cement","FUTURE CONTRACT-APR","0","0","(2,000)","(139,760)","(2,000)","(139,760)","(506)"
"OVERSEAS PAKISTANI","S0005","Cement","FUTURE CONTRACT-MAR","1,113,000","79,595,140","(604,000)","(41,578,405)","509,000","38,016,735","137,741"
"OVERSEAS PAKISTANI","S0007","Fertilizer","FUTURE CONTRACT-MAR","0","0","(23,500)","(299,310)","(23,500)","(299,310)","(1,084)"
"OVERSEAS PAKISTANI","S0008","Food and Personal Care Products","FUTURE CONTRACT-MAR","109,500","1,361,515","(19,500)","(243,730)","90,000","1,117,785","4,049"
"OVERSEAS PAKISTANI","S0019","Oil and Gas Exploration Companies","FUTURE CONTRACT-MAR","70,000","5,302,025","(50,000)","(3,716,390)","20,000","1,585,635","5,745"
"OVERSEAS PAKISTANI","S0020","Oil and Gas Marketing Companies","FUTURE CONTRACT-MAR","162,500","7,783,180","(305,000)","(21,541,065)","(142,500)","(13,757,885)","(49,847)"
"OVERSEAS PAKISTANI","S0023","Power Generation and Distribution","FUTURE CONTRACT-MAR","21,500","1,373,870","(24,000)","(1,695,320)","(2,500)","(321,450)","(1,164)"
"OVERSEAS PAKISTANI","S0026","Commercial Banks","FUTURE CONTRACT-MAR","0","0","(7,000)","(163,755)","(7,000)","(163,755)","(593)"
"OVERSEAS PAKISTANI","S0028","Technology and Communication","FUTURE CONTRACT-MAR","424,500","39,051,990","(432,500)","(39,664,745)","(8,000)","(612,755)","(2,220)"
"OVERSEAS PAKISTANI","S0029","Textile Composite","FUTURE CONTRACT-MAR","0","0","(25,500)","(196,150)","(25,500)","(196,150)","(710)"
"OVERSEAS PAKISTANI","S1111","All other Sectors","FUTURE CONTRACT-MAR","496,000","34,778,215","(357,500)","(33,694,010)","138,500","1,084,205","3,928"
"OVERSEAS PAKISTANI","S0007","Fertilizer","OFF-MARKET","500,000","152,325,000","(500,000)","(149,795,000)","0","2,530,000","9,166"
"OVERSEAS PAKISTANI","S1111","All other Sectors","OFF-MARKET","0","0","(1,449,500)","(9,134,790)","(1,449,500)","(9,134,790)","(33,097)"
"OVERSEAS PAKISTANI","S0005","Cement","REGULAR","1,515,992","55,189,073","(2,281,206)","(99,212,725)","(765,214)","(44,023,651)","(159,505)"
"OVERSEAS PAKISTANI","S0007","Fertilizer","REGULAR","129,488","3,854,761","(76,098)","(3,856,284)","53,390","(1,523)","(5)"
"OVERSEAS PAKISTANI","S0008","Food and Personal Care Products","REGULAR","118,828","2,401,032","(120,453)","(3,856,588)","(1,625)","(1,455,555)","(5,273)"
"OVERSEAS PAKISTANI","S0019","Oil and Gas Exploration Companies","REGULAR","264,587","21,030,294","(269,995)","(30,149,508)","(5,408)","(9,119,213)","(33,040)"
"OVERSEAS PAKISTANI","S0020","Oil and Gas Marketing Companies","REGULAR","665,056","17,305,111","(2,085,147)","(40,487,567)","(1,420,091)","(23,182,455)","(83,994)"
"OVERSEAS PAKISTANI","S0023","Power Generation and Distribution","REGULAR","529,993","20,732,133","(968,887)","(31,171,343)","(438,894)","(10,439,209)","(37,823)"
"OVERSEAS PAKISTANI","S0026","Commercial Banks","REGULAR","1,963,726","21,835,862","(1,857,588)","(8,474,334)","106,138","13,361,527","48,411"
"OVERSEAS PAKISTANI","S0028","Technology and Communication","REGULAR","3,061,036","39,849,798","(1,119,279)","(26,779,144)","1,941,757","13,070,654","47,357"
"OVERSEAS PAKISTANI","S0029","Textile Composite","REGULAR","198,359","4,536,560","(155,091)","(6,857,323)","43,268","(2,320,762)","(8,408)"
"OVERSEAS PAKISTANI","S1111","All other Sectors","REGULAR","3,607,923","62,785,715","(4,356,171)","(80,732,028)","(748,248)","(17,946,312)","(65,022)"
"","","","TOTAL","14,951,988","571,091,274","(17,089,915)","(633,439,274)","(2,137,927)","(62,347,994)","(225,894)"
" ","---","---","GRAND-TOTAL","16,011,965","753,641,519","(26,402,148)","(1,102,746,017)","(10,390,183)","(349,104,498)","(1,264,871)"
