"CLIENT TYPE","SEC CODE","SECTOR NAME","MARKET TYPE","BUY VOLUME","BUY VALUE","SELL VOLUME","SELL VALUE","NET VOLUME","NET VALUE","USD"
"FOREIGN CORPORATES ","S0005","Cement","REGULAR","54,790","4,296,123","(2,658)","(1,103,277)","52,132","3,192,845","12,375"
"FOREIGN CORPORATES ","S0007","Fertilizer","REGULAR","0","0","(54,300)","(1,638,181)","(54,300)","(1,638,181)","(6,349)"
"FOREIGN CORPORATES ","S0019","Oil and Gas Exploration Companies","REGULAR","83,556","5,631,044","(1,244)","(1,799,559)","82,312","3,831,485","14,850"
"FOREIGN CORPORATES ","S0020","Oil and Gas Marketing Companies","REGULAR","61,291","7,493,584","0","0","61,291","7,493,584","29,044"
"FOREIGN CORPORATES ","S0023","Power Generation and Distribution","REGULAR","0","0","(54,850)","(3,840,972)","(54,850)","(3,840,972)","(14,887)"
"FOREIGN CORPORATES ","S0026","Commercial Banks","REGULAR","0","0","(12,524)","(367,535)","(12,524)","(367,535)","(1,424)"
"FOREIGN CORPORATES ","S0028","Technology and Communication","REGULAR","92,606","45,581,039","(73,834)","(36,371,014)","18,772","9,210,024","35,697"
"","","","TOTAL","292,243","63,001,790","(199,410)","(45,120,538)","92,833","17,881,250","69,306"
"FOREIGN INDIVIDUAL","S0028","Technology and Communication","FUTURE CONTRACT-FEB","1,000","491,900","0","0","1,000","491,900","1,906"
"FOREIGN INDIVIDUAL","S0028","Technology and Communication","FUTURE CONTRACT-MAR","5,500","620,130","0","0","5,500","620,130","2,403"
"","","","TOTAL","6,500","1,112,030","0","0","6,500","1,112,030","4,309"
"OVERSEAS PAKISTANI","S0005","Cement","FUTURE CONTRACT-FEB","89,000","2,302,365","(411,000)","(17,130,755)","(322,000)","(14,828,390)","(57,474)"
"OVERSEAS PAKISTANI","S0007","Fertilizer","FUTURE CONTRACT-FEB","7,000","941,640","(9,500)","(550,450)","(2,500)","391,190","1,516"
"OVERSEAS PAKISTANI","S0008","Food and Personal Care Products","FUTURE CONTRACT-FEB","235,000","3,426,360","(180,000)","(2,154,325)","55,000","1,272,035","4,930"
"OVERSEAS PAKISTANI","S0019","Oil and Gas Exploration Companies","FUTURE CONTRACT-FEB","7,500","549,900","(302,000)","(21,689,385)","(294,500)","(21,139,485)","(81,935)"
"OVERSEAS PAKISTANI","S0020","Oil and Gas Marketing Companies","FUTURE CONTRACT-FEB","192,500","10,611,455","(478,000)","(25,137,505)","(285,500)","(14,526,050)","(56,302)"
"OVERSEAS PAKISTANI","S0023","Power Generation and Distribution","FUTURE CONTRACT-FEB","0","0","(31,000)","(1,060,305)","(31,000)","(1,060,305)","(4,109)"
"OVERSEAS PAKISTANI","S0026","Commercial Banks","FUTURE CONTRACT-FEB","30,500","2,303,620","(61,000)","(736,410)","(30,500)","1,567,210","6,074"
"OVERSEAS PAKISTANI","S0028","Technology and Communication","FUTURE CONTRACT-FEB","409,500","46,115,130","(835,000)","(30,363,695)","(425,500)","15,751,435","61,052"
"OVERSEAS PAKISTANI","S0029","Textile Composite","FUTURE CONTRACT-FEB","4,500","145,950","(76,000)","(3,112,700)","(71,500)","(2,966,750)","(11,499)"
"OVERSEAS PAKISTANI","S1111","All other Sectors","FUTURE CONTRACT-FEB","1,883,500","29,907,715","(1,771,000)","(32,858,240)","112,500","(2,950,525)","(11,436)"
"OVERSEAS PAKISTANI","S0005","Cement","FUTURE CONTRACT-MAR","444,000","22,078,150","(240,000)","(10,500,690)","204,000","11,577,460","44,873"
"OVERSEAS PAKISTANI","S0008","Food and Personal Care Products","FUTURE CONTRACT-MAR","205,500","2,548,625","(241,000)","(3,556,835)","(35,500)","(1,008,210)","(3,907)"
"OVERSEAS PAKISTANI","S0019","Oil and Gas Exploration Companies","FUTURE CONTRACT-MAR","298,000","21,651,655","(91,000)","(7,480,830)","207,000","14,170,825","54,925"
"OVERSEAS PAKISTANI","S0020","Oil and Gas Marketing Companies","FUTURE CONTRACT-MAR","411,500","25,963,020","(231,000)","(15,415,050)","180,500","10,547,970","40,883"
"OVERSEAS PAKISTANI","S0023","Power Generation and Distribution","FUTURE CONTRACT-MAR","44,000","3,105,285","(13,000)","(903,345)","31,000","2,201,940","8,534"
"OVERSEAS PAKISTANI","S0026","Commercial Banks","FUTURE CONTRACT-MAR","58,000","404,400","(2,000)","(213,700)","56,000","190,700","739"
"OVERSEAS PAKISTANI","S0028","Technology and Communication","FUTURE CONTRACT-MAR","722,000","60,275,690","(343,500)","(34,881,310)","378,500","25,394,380","98,427"
"OVERSEAS PAKISTANI","S0029","Textile Composite","FUTURE CONTRACT-MAR","44,500","815,610","0","0","44,500","815,610","3,161"
"OVERSEAS PAKISTANI","S1111","All other Sectors","FUTURE CONTRACT-MAR","816,000","26,564,400","(1,709,000)","(28,042,500)","(893,000)","(1,478,100)","(5,729)"
"OVERSEAS PAKISTANI","S0029","Textile Composite","OFF-MARKET","500","26,565","0","0","500","26,565","102"
"OVERSEAS PAKISTANI","S1111","All other Sectors","OFF-MARKET","486,500","3,405,500","0","0","486,500","3,405,500","13,199"
"OVERSEAS PAKISTANI","S0005","Cement","REGULAR","874,495","29,259,015","(732,098)","(28,879,945)","142,397","379,069","1,469"
"OVERSEAS PAKISTANI","S0007","Fertilizer","REGULAR","70,263","2,038,976","(48,559)","(5,649,792)","21,704","(3,610,816)","(13,995)"
"OVERSEAS PAKISTANI","S0008","Food and Personal Care Products","REGULAR","190,968","10,321,224","(133,385)","(8,249,693)","57,583","2,071,531","8,029"
