"CLIENT TYPE","SEC CODE","SECTOR NAME","MARKET TYPE","BUY VOLUME","BUY VALUE","SELL VOLUME","SELL VALUE","NET VOLUME","NET VALUE","USD"
"FOREIGN CORPORATES ","S0028","Technology and Communication","OFF-MARKET","0","0","(5,000,000)","(5,900,000)","(5,000,000)","(5,900,000)","(25,764)"
"FOREIGN CORPORATES ","S0005","Cement","REGULAR","415,000","21,374,090","(2,865)","(1,260,293)","412,135","20,113,796","87,833"
"FOREIGN CORPORATES ","S0007","Fertilizer","REGULAR","0","0","(140,966)","(27,898,404)","(140,966)","(27,898,404)","(121,827)"
"FOREIGN CORPORATES ","S0019","Oil and Gas Exploration Companies","REGULAR","8,500","12,887,537","0","0","8,500","12,887,537","56,277"
"FOREIGN CORPORATES ","S0020","Oil and Gas Marketing Companies","REGULAR","6,042","895,751","(38,125)","(1,594,207)","(32,083)","(698,455)","(3,050)"
"FOREIGN CORPORATES ","S0023","Power Generation and Distribution","REGULAR","257,196","15,700,122","(7,525)","(206,692)","249,671","15,493,429","67,656"
"FOREIGN CORPORATES ","S0026","Commercial Banks","REGULAR","138,700","9,046,552","(49,200)","(5,517,920)","89,500","3,528,632","15,408"
"FOREIGN CORPORATES ","S0028","Technology and Communication","REGULAR","155,960","78,820,029","(240,559)","(121,699,260)","(84,599)","(42,879,230)","(187,245)"
"FOREIGN CORPORATES ","S1111","All other Sectors","REGULAR","18,000","2,498,062","(33,290)","(1,144,552)","(15,290)","1,353,509","5,910"
"","","","TOTAL","999,398","141,222,143","(5,512,530)","(165,221,328)","(4,513,132)","(23,999,186)","(104,802)"
"OVERSEAS PAKISTANI","S0005","Cement","FUTURE CONTRACT-JAN","568,500","22,732,835","(307,500)","(10,219,520)","261,000","12,513,315","54,643"
"OVERSEAS PAKISTANI","S0007","Fertilizer","FUTURE CONTRACT-JAN","2,500","707,500","(4,500)","(597,125)","(2,000)","110,375","481"
"OVERSEAS PAKISTANI","S0008","Food and Personal Care Products","FUTURE CONTRACT-JAN","175,500","2,320,300","(29,500)","(434,765)","146,000","1,885,535","8,233"
"OVERSEAS PAKISTANI","S0019","Oil and Gas Exploration Companies","FUTURE CONTRACT-JAN","158,500","13,390,900","(138,000)","(11,585,830)","20,500","1,805,070","7,882"
"OVERSEAS PAKISTANI","S0020","Oil and Gas Marketing Companies","FUTURE CONTRACT-JAN","50,000","2,081,130","(40,000)","(2,659,725)","10,000","(578,595)","(2,526)"
"OVERSEAS PAKISTANI","S0023","Power Generation and Distribution","FUTURE CONTRACT-JAN","9,500","271,565","(13,500)","(251,380)","(4,000)","20,185","88"
"OVERSEAS PAKISTANI","S0028","Technology and Communication","FUTURE CONTRACT-JAN","163,500","19,238,150","(161,000)","(14,806,195)","2,500","4,431,955","19,353"
"OVERSEAS PAKISTANI","S0029","Textile Composite","FUTURE CONTRACT-JAN","0","0","(8,000)","(264,075)","(8,000)","(264,075)","(1,153)"
"OVERSEAS PAKISTANI","S1111","All other Sectors","FUTURE CONTRACT-JAN","1,653,000","66,982,575","(1,207,500)","(43,827,350)","445,500","23,155,225","101,114"
"OVERSEAS PAKISTANI","S0005","Cement","OFF-MARKET","0","0","(1,323,000)","(157,561,750)","(1,323,000)","(157,561,750)","(688,042)"
"OVERSEAS PAKISTANI","S0026","Commercial Banks","OFF-MARKET","1,500","150,375","0","0","1,500","150,375","656"
"OVERSEAS PAKISTANI","S1111","All other Sectors","OFF-MARKET","486,500","3,405,500","0","0","486,500","3,405,500","14,871"
"OVERSEAS PAKISTANI","S0005","Cement","REGULAR","619,605","26,151,289","(1,545,567)","(47,476,304)","(925,962)","(21,325,015)","(93,122)"
"OVERSEAS PAKISTANI","S0007","Fertilizer","REGULAR","71,680","7,087,623","(117,024)","(10,356,847)","(45,344)","(3,269,224)","(14,276)"
"OVERSEAS PAKISTANI","S0008","Food and Personal Care Products","REGULAR","1,831,181","12,131,503","(1,645,503)","(9,775,891)","185,678","2,355,611","10,286"
"OVERSEAS PAKISTANI","S0019","Oil and Gas Exploration Companies","REGULAR","615,186","55,435,215","(533,756)","(45,675,915)","81,430","9,759,299","42,617"
"OVERSEAS PAKISTANI","S0020","Oil and Gas Marketing Companies","REGULAR","588,634","22,676,471","(479,046)","(16,673,231)","109,588","6,003,239","26,215"
"OVERSEAS PAKISTANI","S0023","Power Generation and Distribution","REGULAR","634,303","15,174,545","(524,773)","(12,186,283)","109,530","2,988,261","13,049"
"OVERSEAS PAKISTANI","S0026","Commercial Banks","REGULAR","196,791","7,412,310","(129,558)","(4,487,475)","67,233","2,924,835","12,772"
"OVERSEAS PAKISTANI","S0028","Technology and Communication","REGULAR","1,693,849","21,682,605","(1,008,338)","(24,501,698)","685,511","(2,819,093)","(12,310)"
"OVERSEAS PAKISTANI","S0029","Textile Composite","REGULAR","213,363","7,928,347","(87,411)","(3,408,381)","125,952","4,519,965","19,737"
"OVERSEAS PAKISTANI","S1111","All other Sectors","REGULAR","3,805,064","82,323,826","(3,255,986)","(80,303,680)","549,078","2,020,146","8,821"
"","","","TOTAL","13,538,656","389,284,564","(12,559,462)","(497,053,420)","979,194","(107,768,861)","(470,611)"
" ","---","---","GRAND-TOTAL","14,538,054","530,506,714","(18,071,992)","(662,274,757)","(3,533,938)","(131,768,042)","(575,406)"
