"CLIENT TYPE","SEC CODE","SECTOR NAME","MARKET TYPE","BUY VOLUME","BUY VALUE","SELL VOLUME","SELL VALUE","NET VOLUME","NET VALUE","USD"
"FOREIGN CORPORATES ","S1111","All other Sectors","FUTURE CONTRACT-NOV","10,000","173,000","(10,000)","(173,000)","0","0","0"
"FOREIGN CORPORATES ","S0005","Cement","REGULAR","1,965,416","80,176,140","0","0","1,965,416","80,176,140","284,312"
"FOREIGN CORPORATES ","S0007","Fertilizer","REGULAR","206,500","29,563,850","0","0","206,500","29,563,850","104,836"
"FOREIGN CORPORATES ","S0019","Oil and Gas Exploration Companies","REGULAR","819,255","80,681,365","(1,631,726)","(172,021,704)","(812,471)","(91,340,339)","(323,901)"
"FOREIGN CORPORATES ","S0020","Oil and Gas Marketing Companies","REGULAR","1,023,271","126,372,751","(62,357)","(10,322,896)","960,914","116,049,855","411,524"
"FOREIGN CORPORATES ","S0023","Power Generation and Distribution","REGULAR","49,881","5,767,678","0","0","49,881","5,767,678","20,452"
"FOREIGN CORPORATES ","S0026","Commercial Banks","REGULAR","604,209","82,576,212","(55,269)","(8,458,647)","548,940","74,117,565","262,828"
"FOREIGN CORPORATES ","S1111","All other Sectors","REGULAR","4,157,175","139,536,551","(74,092)","(3,643,799)","4,083,083","135,892,752","481,889"
"","","","TOTAL","8,835,707","544,847,547","(1,833,444)","(194,620,046)","7,002,263","350,227,501","1,241,940"
"FOREIGN INDIVIDUAL","S0005","Cement","FUTURE CONTRACT-DEC","500","351,125","0","0","500","351,125","1,245"
"FOREIGN INDIVIDUAL","S0028","Technology and Communication","FUTURE CONTRACT-DEC","2,000","116,400","0","0","2,000","116,400","412"
"","","","TOTAL","2,500","467,525","0","0","2,500","467,525","1,657"
"OVERSEAS PAKISTANI","S0005","Cement","FUTURE CONTRACT-DEC","82,500","3,778,260","(206,500)","(14,012,320)","(124,000)","(10,234,060)","(36,290)"
"OVERSEAS PAKISTANI","S0007","Fertilizer","FUTURE CONTRACT-DEC","50,000","1,034,700","0","0","50,000","1,034,700","3,669"
"OVERSEAS PAKISTANI","S0008","Food and Personal Care Products","FUTURE CONTRACT-DEC","140,000","2,533,020","(18,000)","(313,150)","122,000","2,219,870","7,871"
"OVERSEAS PAKISTANI","S0019","Oil and Gas Exploration Companies","FUTURE CONTRACT-DEC","68,000","7,686,475","(36,000)","(4,026,160)","32,000","3,660,315","12,979"
"OVERSEAS PAKISTANI","S0020","Oil and Gas Marketing Companies","FUTURE CONTRACT-DEC","16,500","1,870,850","(4,500)","(390,785)","12,000","1,480,065","5,248"
"OVERSEAS PAKISTANI","S0023","Power Generation and Distribution","FUTURE CONTRACT-DEC","60,000","2,015,550","(101,500)","(964,215)","(41,500)","1,051,335","3,728"
"OVERSEAS PAKISTANI","S0026","Commercial Banks","FUTURE CONTRACT-DEC","100,000","2,150,000","0","0","100,000","2,150,000","7,624"
"OVERSEAS PAKISTANI","S0028","Technology and Communication","FUTURE CONTRACT-DEC","322,500","8,468,250","(778,000)","(64,534,405)","(455,500)","(56,066,155)","(198,816)"
"OVERSEAS PAKISTANI","S1111","All other Sectors","FUTURE CONTRACT-DEC","407,500","25,219,265","(162,000)","(9,735,510)","245,500","15,483,755","54,906"
"OVERSEAS PAKISTANI","S0005","Cement","FUTURE CONTRACT-NOV","314,000","20,571,770","(49,500)","(2,849,565)","264,500","17,722,205","62,844"
