"CLIENT TYPE","SEC CODE","SECTOR NAME","MARKET TYPE","BUY VOLUME","BUY VALUE","SELL VOLUME","SELL VALUE","NET VOLUME","NET VALUE","USD"
"FOREIGN CORPORATES ","S0005","Cement","REGULAR","48,038","4,863,770","0","0","48,038","4,863,770","16,946"
"FOREIGN CORPORATES ","S0007","Fertilizer","REGULAR","27,422","2,347,166","(66,061)","(5,123,633)","(38,639)","(2,776,466)","(9,674)"
"FOREIGN CORPORATES ","S0008","Food and Personal Care Products","REGULAR","909,500","85,920,600","0","0","909,500","85,920,600","299,374"
"FOREIGN CORPORATES ","S0019","Oil and Gas Exploration Companies","REGULAR","91,192","6,353,603","(4,851)","(7,364,251)","86,341","(1,010,648)","(3,521)"
"FOREIGN CORPORATES ","S0020","Oil and Gas Marketing Companies","REGULAR","64,000","2,674,443","(68,974)","(6,959,834)","(4,974)","(4,285,391)","(14,931)"
"FOREIGN CORPORATES ","S0023","Power Generation and Distribution","REGULAR","0","0","(244,174)","(15,644,356)","(244,174)","(15,644,356)","(54,509)"
"FOREIGN CORPORATES ","S0026","Commercial Banks","REGULAR","833,940","59,944,664","(208,651)","(3,857,649)","625,289","56,087,014","195,425"
"FOREIGN CORPORATES ","S0028","Technology and Communication","REGULAR","0","0","(46,792)","(18,815,507)","(46,792)","(18,815,507)","(65,559)"
"FOREIGN CORPORATES ","S0029","Textile Composite","REGULAR","0","0","(3,751)","(212,287)","(3,751)","(212,287)","(739)"
"FOREIGN CORPORATES ","S1111","All other Sectors","REGULAR","129,000","3,491,202","(198,899)","(9,677,848)","(69,899)","(6,186,646)","(21,556)"
"","","","TOTAL","2,103,092","165,595,448","(842,153)","(67,655,365)","1,260,939","97,940,083","341,256"
"FOREIGN INDIVIDUAL","S0028","Technology and Communication","FUTURE CONTRACT-JUN","9,546,000","969,260,460","0","0","9,546,000","969,260,460","3,377,214"
"FOREIGN INDIVIDUAL","S0028","Technology and Communication","FUTURE CONTRACT-MAY","0","0","(9,544,000)","(951,630,265)","(9,544,000)","(951,630,265)","(3,315,784)"
"FOREIGN INDIVIDUAL","S1111","All other Sectors","REGULAR","0","0","(4,000)","(1,613,600)","(4,000)","(1,613,600)","(5,622)"
"","","","TOTAL","9,546,000","969,260,460","(9,548,000)","(953,243,865)","(2,000)","16,016,595","55,808"
"OVERSEAS PAKISTANI","S0005","Cement","FUTURE CONTRACT-JUN","158,500","11,463,960","(33,500)","(1,910,340)","125,000","9,553,620","33,287"
"OVERSEAS PAKISTANI","S0007","Fertilizer","FUTURE CONTRACT-JUN","0","0","(500)","(6,100)","(500)","(6,100)","(21)"
"OVERSEAS PAKISTANI","S0008","Food and Personal Care Products","FUTURE CONTRACT-JUN","7,500","100,860","(14,500)","(186,350)","(7,000)","(85,490)","(297)"
"OVERSEAS PAKISTANI","S0019","Oil and Gas Exploration Companies","FUTURE CONTRACT-JUN","57,000","4,127,335","(17,000)","(1,037,430)","40,000","3,089,905","10,766"
"OVERSEAS PAKISTANI","S0020","Oil and Gas Marketing Companies","FUTURE CONTRACT-JUN","13,000","553,800","(8,500)","(360,910)","4,500","192,890","672"
"OVERSEAS PAKISTANI","S0023","Power Generation and Distribution","FUTURE CONTRACT-JUN","107,000","358,595","0","0","107,000","358,595","1,249"
"OVERSEAS PAKISTANI","S0026","Commercial Banks","FUTURE CONTRACT-JUN","0","0","(65,500)","(1,055,000)","(65,500)","(1,055,000)","(3,675)"
"OVERSEAS PAKISTANI","S0028","Technology and Communication","FUTURE CONTRACT-JUN","166,500","11,821,625","(924,500)","(93,167,540)","(758,000)","(81,345,915)","(283,435)"
"OVERSEAS PAKISTANI","S0029","Textile Composite","FUTURE CONTRACT-JUN","11,500","672,650","0","0","11,500","672,650","2,343"
"OVERSEAS PAKISTANI","S1111","All other Sectors","FUTURE CONTRACT-JUN","49,500","2,588,565","(139,500)","(2,608,365)","(90,000)","(19,800)","(68)"
"OVERSEAS PAKISTANI","S0005","Cement","FUTURE CONTRACT-MAY","222,000","13,476,165","(182,500)","(14,985,265)","39,500","(1,509,100)","(5,258)"
"OVERSEAS PAKISTANI","S0007","Fertilizer","FUTURE CONTRACT-MAY","3,500","189,200","0","0","3,500","189,200","659"
"OVERSEAS PAKISTANI","S0008","Food and Personal Care Products","FUTURE CONTRACT-MAY","70,000","695,545","(4,000)","(40,775)","66,000","654,770","2,281"
"OVERSEAS PAKISTANI","S0019","Oil and Gas Exploration Companies","FUTURE CONTRACT-MAY","50,500","3,137,685","(168,500)","(11,236,410)","(118,000)","(8,098,725)","(28,218)"
"OVERSEAS PAKISTANI","S0020","Oil and Gas Marketing Companies","FUTURE CONTRACT-MAY","311,500","24,931,090","(27,500)","(1,243,785)","284,000","23,687,305","82,534"
"OVERSEAS PAKISTANI","S0023","Power Generation and Distribution","FUTURE CONTRACT-MAY","8,000","497,505","(12,000)","(264,955)","(4,000)","232,550","810"
"OVERSEAS PAKISTANI","S0026","Commercial Banks","FUTURE CONTRACT-MAY","18,000","649,670","(49,000)","(2,259,690)","(31,000)","(1,610,020)","(5,609)"
"OVERSEAS PAKISTANI","S0028","Technology and Communication","FUTURE CONTRACT-MAY","1,061,000","105,342,815","(263,500)","(14,616,080)","797,500","90,726,735","316,121"
"OVERSEAS PAKISTANI","S0029","Textile Composite","FUTURE CONTRACT-MAY","8,000","460,325","(5,500)","(260,075)","2,500","200,250","697"
"OVERSEAS PAKISTANI","S1111","All other Sectors","FUTURE CONTRACT-MAY","268,000","5,014,910","(65,500)","(1,990,145)","202,500","3,024,765","10,539"
"OVERSEAS PAKISTANI","S0005","Cement","REGULAR","190,034","12,735,868","(217,270)","(7,659,259)","(27,236)","5,076,608","17,688"
"OVERSEAS PAKISTANI","S0007","Fertilizer","REGULAR","47,509","4,791,070","(128,645)","(31,100,316)","(81,136)","(26,309,246)","(91,669)"
"OVERSEAS PAKISTANI","S0008","Food and Personal Care Products","REGULAR","573,995","7,426,761","(215,527)","(6,057,483)","358,468","1,369,278","4,771"
"OVERSEAS PAKISTANI","S0019","Oil and Gas Exploration Companies","REGULAR","507,046","41,112,461","(459,762)","(32,280,221)","47,284","8,832,240","30,774"
"OVERSEAS PAKISTANI","S0020","Oil and Gas Marketing Companies","REGULAR","497,964","11,308,750","(743,425)","(10,514,644)","(245,461)","794,106","2,766"
"OVERSEAS PAKISTANI","S0023","Power Generation and Distribution","REGULAR","815,150","6,340,329","(131,441)","(2,657,526)","683,709","3,682,802","12,832"
"OVERSEAS PAKISTANI","S0026","Commercial Banks","REGULAR","579,982","19,840,833","(346,921)","(8,259,202)","233,061","11,581,630","40,354"
"OVERSEAS PAKISTANI","S0028","Technology and Communication","REGULAR","1,177,091","18,346,834","(472,602)","(14,804,252)","704,489","3,542,581","12,343"
"OVERSEAS PAKISTANI","S0029","Textile Composite","REGULAR","242,640","12,942,845","(183,953)","(7,969,150)","58,687","4,973,694","17,329"
"OVERSEAS PAKISTANI","S1111","All other Sectors","REGULAR","1,858,903","26,094,831","(1,493,913)","(26,732,080)","364,990","(637,248)","(2,220)"
"","","","TOTAL","9,081,314","347,022,882","(6,374,959)","(295,263,348)","2,706,355","51,759,530","180,345"
" ","---","---","GRAND-TOTAL","20,730,406","1,481,878,797","(16,765,112)","(1,316,162,587)","3,965,294","165,716,209","577,408"
