"CLIENT TYPE","SEC CODE","SECTOR NAME","MARKET TYPE","BUY VOLUME","BUY VALUE","SELL VOLUME","SELL VALUE","NET VOLUME","NET VALUE","USD"
"FOREIGN CORPORATES ","S0028","Technology and Communication","OFF-MARKET","0","0","(8,000,000)","(9,360,000)","(8,000,000)","(9,360,000)","(35,725)"
"FOREIGN CORPORATES ","S0005","Cement","REGULAR","41,081","915,555","(6,396)","(2,625,112)","34,685","(1,709,557)","(6,525)"
"FOREIGN CORPORATES ","S0007","Fertilizer","REGULAR","0","0","(112,522)","(11,867,709)","(112,522)","(11,867,709)","(45,296)"
"FOREIGN CORPORATES ","S0019","Oil and Gas Exploration Companies","REGULAR","278,950","25,347,590","(35,002)","(5,470,445)","243,948","19,877,144","75,866"
"FOREIGN CORPORATES ","S0020","Oil and Gas Marketing Companies","REGULAR","0","0","(6,212)","(777,152)","(6,212)","(777,152)","(2,966)"
"FOREIGN CORPORATES ","S0023","Power Generation and Distribution","REGULAR","0","0","(46,843)","(2,486,458)","(46,843)","(2,486,458)","(9,490)"
"FOREIGN CORPORATES ","S0026","Commercial Banks","REGULAR","2,502","186,965","(45,965)","(4,244,873)","(43,463)","(4,057,907)","(15,488)"
"FOREIGN CORPORATES ","S0028","Technology and Communication","REGULAR","89,817","44,588,954","(83,200)","(17,724,796)","6,617","26,864,158","102,534"
"FOREIGN CORPORATES ","S0029","Textile Composite","REGULAR","1,681,407","84,070,109","0","0","1,681,407","84,070,109","320,878"
"FOREIGN CORPORATES ","S1111","All other Sectors","REGULAR","40,200","5,987,598","(48,735)","(3,077,756)","(8,535)","2,909,841","11,106"
"","","","TOTAL","2,133,957","161,096,771","(8,384,875)","(57,634,301)","(6,250,918)","103,462,469","394,894"
"FOREIGN INDIVIDUAL","S0028","Technology and Communication","FUTURE CONTRACT-MAR","10,000","1,157,500","0","0","10,000","1,157,500","4,417"
"","","","TOTAL","10,000","1,157,500","0","0","10,000","1,157,500","4,417"
"OVERSEAS PAKISTANI","S0005","Cement","FUTURE CONTRACT-FEB","58,000","14,278,040","(187,500)","(8,934,775)","(129,500)","5,343,265","20,394"
"OVERSEAS PAKISTANI","S0007","Fertilizer","FUTURE CONTRACT-FEB","500","150,250","(9,500)","(1,200,350)","(9,000)","(1,050,100)","(4,008)"
"OVERSEAS PAKISTANI","S0008","Food and Personal Care Products","FUTURE CONTRACT-FEB","83,500","1,134,095","(1,268,000)","(17,514,075)","(1,184,500)","(16,379,980)","(62,519)"
"OVERSEAS PAKISTANI","S0019","Oil and Gas Exploration Companies","FUTURE CONTRACT-FEB","97,000","8,080,535","(61,500)","(4,853,100)","35,500","3,227,435","12,318"
"OVERSEAS PAKISTANI","S0020","Oil and Gas Marketing Companies","FUTURE CONTRACT-FEB","35,500","3,010,435","(63,500)","(3,412,295)","(28,000)","(401,860)","(1,533)"
"OVERSEAS PAKISTANI","S0023","Power Generation and Distribution","FUTURE CONTRACT-FEB","28,500","1,903,920","(139,000)","(1,412,140)","(110,500)","491,780","1,877"
"OVERSEAS PAKISTANI","S0026","Commercial Banks","FUTURE CONTRACT-FEB","0","0","(11,000)","(576,875)","(11,000)","(576,875)","(2,201)"
"OVERSEAS PAKISTANI","S0028","Technology and Communication","FUTURE CONTRACT-FEB","807,500","89,946,100","(758,500)","(78,007,850)","49,000","11,938,250","45,565"
"OVERSEAS PAKISTANI","S0029","Textile Composite","FUTURE CONTRACT-FEB","5,500","288,150","(146,500)","(1,244,925)","(141,000)","(956,775)","(3,651)"
"OVERSEAS PAKISTANI","S1111","All other Sectors","FUTURE CONTRACT-FEB","953,500","17,201,105","(1,138,000)","(30,510,550)","(184,500)","(13,309,445)","(50,799)"
"OVERSEAS PAKISTANI","S0005","Cement","FUTURE CONTRACT-MAR","172,000","8,356,305","(54,000)","(14,563,510)","118,000","(6,207,205)","(23,691)"
"OVERSEAS PAKISTANI","S0007","Fertilizer","FUTURE CONTRACT-MAR","5,000","64,000","0","0","5,000","64,000","244"
"OVERSEAS PAKISTANI","S0008","Food and Personal Care Products","FUTURE CONTRACT-MAR","1,343,000","18,862,515","(1,000)","(14,000)","1,342,000","18,848,515","71,940"
"OVERSEAS PAKISTANI","S0019","Oil and Gas Exploration Companies","FUTURE CONTRACT-MAR","132,500","12,216,115","(79,000)","(7,232,675)","53,500","4,983,440","19,020"
"OVERSEAS PAKISTANI","S0020","Oil and Gas Marketing Companies","FUTURE CONTRACT-MAR","103,000","4,757,910","(14,000)","(1,577,990)","89,000","3,179,920","12,137"
"OVERSEAS PAKISTANI","S0023","Power Generation and Distribution","FUTURE CONTRACT-MAR","162,000","3,832,690","(3,000)","(203,125)","159,000","3,629,565","13,853"
"OVERSEAS PAKISTANI","S0028","Technology and Communication","FUTURE CONTRACT-MAR","777,500","83,513,835","(711,000)","(83,752,885)","66,500","(239,050)","(912)"
"OVERSEAS PAKISTANI","S0029","Textile Composite","FUTURE CONTRACT-MAR","140,000","961,800","(2,500)","(132,625)","137,500","829,175","3,164"
"OVERSEAS PAKISTANI","S1111","All other Sectors","FUTURE CONTRACT-MAR","221,000","21,534,445","(552,000)","(15,815,935)","(331,000)","5,718,510","21,826"
"OVERSEAS PAKISTANI","S0026","Commercial Banks","OFF-MARKET","0","0","(5,000)","(376,750)","(5,000)","(376,750)","(1,437)"
"OVERSEAS PAKISTANI","S0005","Cement","REGULAR","120,558","3,165,418","(85,230)","(3,348,232)","35,328","(182,813)","(697)"
"OVERSEAS PAKISTANI","S0007","Fertilizer","REGULAR","83,504","8,079,812","(223,336)","(35,171,205)","(139,832)","(27,091,392)","(103,402)"
"OVERSEAS PAKISTANI","S0008","Food and Personal Care Products","REGULAR","249,789","3,612,192","(182,480)","(3,586,766)","67,309","25,425","97"
"OVERSEAS PAKISTANI","S0019","Oil and Gas Exploration Companies","REGULAR","175,895","21,429,717","(134,491)","(12,034,360)","41,404","9,395,356","35,860"
"OVERSEAS PAKISTANI","S0020","Oil and Gas Marketing Companies","REGULAR","521,210","18,651,754","(144,656)","(4,431,203)","376,554","14,220,550","54,276"
"OVERSEAS PAKISTANI","S0023","Power Generation and Distribution","REGULAR","802,431","22,261,222","(559,880)","(12,834,902)","242,551","9,426,320","35,978"
"OVERSEAS PAKISTANI","S0026","Commercial Banks","REGULAR","481,928","17,992,381","(723,394)","(19,849,518)","(241,466)","(1,857,137)","(7,088)"
"OVERSEAS PAKISTANI","S0028","Technology and Communication","REGULAR","1,516,046","95,162,943","(1,584,603)","(85,508,442)","(68,557)","9,654,501","36,849"
"OVERSEAS PAKISTANI","S0029","Textile Composite","REGULAR","81,970","2,599,363","(216,739)","(11,312,319)","(134,769)","(8,712,955)","(33,255)"
"OVERSEAS PAKISTANI","S1111","All other Sectors","REGULAR","1,137,198","29,539,426","(850,184)","(34,376,979)","287,014","(4,837,553)","(18,463)"
"","","","TOTAL","10,296,029","512,586,473","(9,909,493)","(493,790,356)","386,536","18,796,117","71,742"
" ","---","---","GRAND-TOTAL","12,439,986","674,840,749","(18,294,368)","(551,424,665)","(5,854,382)","123,416,084","471,053"
