"CLIENT TYPE","SEC CODE","SECTOR NAME","MARKET TYPE","BUY VOLUME","BUY VALUE","SELL VOLUME","SELL VALUE","NET VOLUME","NET VALUE","USD"
"FOREIGN CORPORATES ","S0028","Technology and Communication","OFF-MARKET","0","0","(5,000,000)","(5,800,000)","(5,000,000)","(5,800,000)","(22,137)"
"FOREIGN CORPORATES ","S0005","Cement","REGULAR","450,250","9,943,076","(32,563)","(470,300)","417,687","9,472,776","36,155"
"FOREIGN CORPORATES ","S0007","Fertilizer","REGULAR","0","0","(55,699)","(1,185,380)","(55,699)","(1,185,380)","(4,524)"
"FOREIGN CORPORATES ","S0008","Food and Personal Care Products","REGULAR","20","106,260","(20)","(106,260)","0","0","0"
"FOREIGN CORPORATES ","S0019","Oil and Gas Exploration Companies","REGULAR","0","0","(2,003)","(2,940,588)","(2,003)","(2,940,588)","(11,223)"
"FOREIGN CORPORATES ","S0020","Oil and Gas Marketing Companies","REGULAR","0","0","(16,880)","(707,806)","(16,880)","(707,806)","(2,701)"
"FOREIGN CORPORATES ","S0023","Power Generation and Distribution","REGULAR","343,818","22,661,412","0","0","343,818","22,661,412","86,493"
"FOREIGN CORPORATES ","S0026","Commercial Banks","REGULAR","0","0","(3,330)","(100,955)","(3,330)","(100,955)","(385)"
"FOREIGN CORPORATES ","S0028","Technology and Communication","REGULAR","155,585","75,622,219","0","0","155,585","75,622,219","288,634"
"FOREIGN CORPORATES ","S1111","All other Sectors","REGULAR","0","0","(32,616)","(1,451,347)","(32,616)","(1,451,347)","(5,539)"
"","","","TOTAL","949,673","108,332,967","(5,143,111)","(12,762,636)","(4,193,438)","95,570,331","364,773"
"FOREIGN INDIVIDUAL","S0028","Technology and Communication","FUTURE CONTRACT-FEB","10,000","1,133,000","(9,555,000)","(1,078,086,865)","(9,545,000)","(1,076,953,865)","(4,110,510)"
"FOREIGN INDIVIDUAL","S0028","Technology and Communication","FUTURE CONTRACT-MAR","9,534,000","1,093,403,760","0","0","9,534,000","1,093,403,760","4,173,296"
"","","","TOTAL","9,544,000","1,094,536,760","(9,555,000)","(1,078,086,865)","(11,000)","16,449,895","62,786"
"OVERSEAS PAKISTANI","S0005","Cement","FUTURE CONTRACT-FEB","492,500","9,211,780","(154,500)","(7,475,990)","338,000","1,735,790","6,625"
"OVERSEAS PAKISTANI","S0007","Fertilizer","FUTURE CONTRACT-FEB","1,000","12,670","(13,500)","(1,541,350)","(12,500)","(1,528,680)","(5,834)"
"OVERSEAS PAKISTANI","S0008","Food and Personal Care Products","FUTURE CONTRACT-FEB","49,500","687,785","(4,500)","(61,260)","45,000","626,525","2,391"
"OVERSEAS PAKISTANI","S0019","Oil and Gas Exploration Companies","FUTURE CONTRACT-FEB","122,500","10,265,160","(82,000)","(6,807,170)","40,500","3,457,990","13,198"
"OVERSEAS PAKISTANI","S0020","Oil and Gas Marketing Companies","FUTURE CONTRACT-FEB","87,500","5,184,860","(493,000)","(37,970,355)","(405,500)","(32,785,495)","(125,135)"
"OVERSEAS PAKISTANI","S0023","Power Generation and Distribution","FUTURE CONTRACT-FEB","10,000","335,990","(39,500)","(960,195)","(29,500)","(624,205)","(2,382)"
"OVERSEAS PAKISTANI","S0026","Commercial Banks","FUTURE CONTRACT-FEB","85,000","776,930","(49,000)","(1,389,065)","36,000","(612,135)","(2,336)"
"OVERSEAS PAKISTANI","S0028","Technology and Communication","FUTURE CONTRACT-FEB","1,161,000","130,760,915","(449,000)","(49,715,285)","712,000","81,045,630","309,334"
"OVERSEAS PAKISTANI","S0029","Textile Composite","FUTURE CONTRACT-FEB","8,000","355,360","(5,500)","(288,755)","2,500","66,605","254"
"OVERSEAS PAKISTANI","S1111","All other Sectors","FUTURE CONTRACT-FEB","264,000","22,743,975","(227,000)","(13,302,970)","37,000","9,441,005","36,034"
"OVERSEAS PAKISTANI","S0005","Cement","FUTURE CONTRACT-MAR","61,000","3,426,345","(423,000)","(5,866,905)","(362,000)","(2,440,560)","(9,315)"
"OVERSEAS PAKISTANI","S0007","Fertilizer","FUTURE CONTRACT-MAR","5,000","427,500","0","0","5,000","427,500","1,631"
"OVERSEAS PAKISTANI","S0008","Food and Personal Care Products","FUTURE CONTRACT-MAR","5,000","80,000","0","0","5,000","80,000","305"
"OVERSEAS PAKISTANI","S0019","Oil and Gas Exploration Companies","FUTURE CONTRACT-MAR","81,000","7,260,045","0","0","81,000","7,260,045","27,710"
"OVERSEAS PAKISTANI","S0020","Oil and Gas Marketing Companies","FUTURE CONTRACT-MAR","501,000","38,973,560","(4,000)","(426,520)","497,000","38,547,040","147,126"
"OVERSEAS PAKISTANI","S0023","Power Generation and Distribution","FUTURE CONTRACT-MAR","0","0","(1,000)","(67,000)","(1,000)","(67,000)","(255)"
"OVERSEAS PAKISTANI","S0026","Commercial Banks","FUTURE CONTRACT-MAR","47,000","1,202,490","0","0","47,000","1,202,490","4,589"
"OVERSEAS PAKISTANI","S0028","Technology and Communication","FUTURE CONTRACT-MAR","137,000","14,935,470","(995,000)","(114,233,145)","(858,000)","(99,297,675)","(378,998)"
"OVERSEAS PAKISTANI","S0029","Textile Composite","FUTURE CONTRACT-MAR","0","0","(8,000)","(360,450)","(8,000)","(360,450)","(1,375)"
"OVERSEAS PAKISTANI","S1111","All other Sectors","FUTURE CONTRACT-MAR","110,500","8,131,435","(76,000)","(7,493,445)","34,500","637,990","2,435"
"OVERSEAS PAKISTANI","S0005","Cement","REGULAR","128,287","7,304,602","(90,069)","(3,466,037)","38,218","3,838,565","14,651"
"OVERSEAS PAKISTANI","S0007","Fertilizer","REGULAR","177,602","10,880,478","(779,109)","(70,103,384)","(601,507)","(59,222,906)","(226,041)"
"OVERSEAS PAKISTANI","S0008","Food and Personal Care Products","REGULAR","93,262","1,725,080","(40,972)","(715,254)","52,290","1,009,825","3,854"
"OVERSEAS PAKISTANI","S0019","Oil and Gas Exploration Companies","REGULAR","440,906","39,796,724","(423,175)","(39,705,075)","17,731","91,649","349"
"OVERSEAS PAKISTANI","S0020","Oil and Gas Marketing Companies","REGULAR","621,670","15,350,520","(755,011)","(34,415,225)","(133,341)","(19,064,705)","(72,766)"
"OVERSEAS PAKISTANI","S0023","Power Generation and Distribution","REGULAR","375,317","9,223,239","(568,770)","(16,885,516)","(193,453)","(7,662,277)","(29,245)"
"OVERSEAS PAKISTANI","S0026","Commercial Banks","REGULAR","697,994","22,910,590","(2,342,997)","(27,748,530)","(1,645,003)","(4,837,940)","(18,465)"
"OVERSEAS PAKISTANI","S0028","Technology and Communication","REGULAR","1,385,777","86,005,016","(304,787)","(40,981,550)","1,080,990","45,023,465","171,845"
"OVERSEAS PAKISTANI","S0029","Textile Composite","REGULAR","160,270","7,474,447","(36,707)","(1,719,298)","123,563","5,755,148","21,966"
"OVERSEAS PAKISTANI","S1111","All other Sectors","REGULAR","1,642,742","45,593,838","(1,223,074)","(29,081,566)","419,668","16,512,272","63,023"
