"CLIENT TYPE","SEC CODE","SECTOR NAME","MARKET TYPE","BUY VOLUME","BUY VALUE","SELL VOLUME","SELL VALUE","NET VOLUME","NET VALUE","USD"
"BANKS / DFI","S0008","Food and Personal Care Products","FUT","500,000","25,191,900","0","0","500,000","25,191,900","147,321"
"BANKS / DFI","S1111","All other Sectors","ODL","0","0","(392)","(15,092)","(392)","(15,092)","(88)"
"BANKS / DFI","S0005","Cement","REG","1,709,829","154,209,276","(501,374)","(42,695,629)","1,208,455","111,513,646","652,126"
"BANKS / DFI","S0007","Fertilizer","REG","100,000","19,845,169","0","0","100,000","19,845,169","116,053"
"BANKS / DFI","S0008","Food and Personal Care Products","REG","0","0","(275,000)","(8,600,202)","(275,000)","(8,600,202)","(50,293)"
"BANKS / DFI","S0019","Oil and Gas Exploration Companies","REG","233,940","32,865,002","(987,817)","(114,011,582)","(753,877)","(81,146,579)","(474,541)"
"BANKS / DFI","S0020","Oil and Gas Marketing Companies","REG","10,000","1,990,000","0","0","10,000","1,990,000","11,637"
"BANKS / DFI","S0023","Power Generation and Distribution","REG","0","0","(727,610)","(30,354,855)","(727,610)","(30,354,855)","(177,513)"
"BANKS / DFI","S0026","Commercial Banks","REG","951,784","88,658,624","0","0","951,784","88,658,624","518,471"
"BANKS / DFI","S0028","Technology and Communication","REG","650,000","14,017,195","(95,000)","(14,524,192)","555,000","(506,997)","(2,964)"
"BANKS / DFI","S0029","Textile Composite","REG","50,000","2,647,500","0","0","50,000","2,647,500","15,482"
"BANKS / DFI","S1111","All other Sectors","REG","403,000","23,164,150","(264,780)","(13,313,204)","138,220","9,850,945","57,607"
"","","","TOTAL","4,608,553","362,588,816","(2,851,973)","(223,514,756)","1,756,580","139,074,059","813,298"
"BROKER PROPRIETARY TRADING","S0005","Cement","FUT","1,097,500","78,546,060","(1,110,000)","(84,808,320)","(12,500)","(6,262,260)","(36,621)"
"BROKER PROPRIETARY TRADING","S0007","Fertilizer","FUT","21,000","467,825","(32,000)","(712,225)","(11,000)","(244,400)","(1,429)"
"BROKER PROPRIETARY TRADING","S0008","Food and Personal Care Products","FUT","5,972,000","236,066,260","(3,011,000)","(118,635,700)","2,961,000","117,430,560","686,728"
"BROKER PROPRIETARY TRADING","S0019","Oil and Gas Exploration Companies","FUT","90,500","7,431,200","(81,000)","(6,423,340)","9,500","1,007,860","5,893"
"BROKER PROPRIETARY TRADING","S0020","Oil and Gas Marketing Companies","FUT","118,500","5,538,845","(169,000)","(7,531,785)","(50,500)","(1,992,940)","(11,654)"
"BROKER PROPRIETARY TRADING","S0023","Power Generation and Distribution","FUT","14,500","766,655","(1,000)","(3,455)","13,500","763,200","4,463"
"BROKER PROPRIETARY TRADING","S0026","Commercial Banks","FUT","12,500","1,611,600","(61,000)","(2,308,305)","(48,500)","(696,705)","(4,074)"
"BROKER PROPRIETARY TRADING","S0028","Technology and Communication","FUT","6,159,000","329,679,670","(4,695,000)","(306,676,560)","1,464,000","23,003,110","134,521"
"BROKER PROPRIETARY TRADING","S0029","Textile Composite","FUT","561,500","11,283,070","(715,500)","(14,707,365)","(154,000)","(3,424,295)","(20,025)"
"BROKER PROPRIETARY TRADING","S1111","All other Sectors","FUT","2,649,000","101,967,370","(2,301,000)","(84,015,160)","348,000","17,952,210","104,983"
"BROKER PROPRIETARY TRADING","S0005","Cement","ODL","110","768","(557)","(18,493)","(447)","(17,724)","(103)"
"BROKER PROPRIETARY TRADING","S0007","Fertilizer","ODL","0","0","(77)","(2,164)","(77)","(2,164)","(12)"
"BROKER PROPRIETARY TRADING","S0008","Food and Personal Care Products","ODL","161","8,080","(1,380)","(66,505)","(1,219)","(58,424)","(341)"
"BROKER PROPRIETARY TRADING","S0023","Power Generation and Distribution","ODL","0","0","(202)","(3,867)","(202)","(3,867)","(22)"
"BROKER PROPRIETARY TRADING","S0026","Commercial Banks","ODL","50","1,100","(869)","(13,735)","(819)","(12,635)","(73)"
"BROKER PROPRIETARY TRADING","S0028","Technology and Communication","ODL","0","0","(522)","(10,648)","(522)","(10,648)","(62)"
"BROKER PROPRIETARY TRADING","S0029","Textile Composite","ODL","450","8,767","(295)","(14,547)","155","(5,779)","(33)"
"BROKER PROPRIETARY TRADING","S1111","All other Sectors","ODL","401","7,485","(4,631)","(210,220)","(4,230)","(202,735)","(1,185)"
"BROKER PROPRIETARY TRADING","S0020","Oil and Gas Marketing Companies","OMKT","0","0","(2,000)","(94,400)","(2,000)","(94,400)","(552)"
"BROKER PROPRIETARY TRADING","S0023","Power Generation and Distribution","OMKT","20,000","160,000","0","0","20,000","160,000","935"
"BROKER PROPRIETARY TRADING","S0026","Commercial Banks","OMKT","409,500","13,513,500","0","0","409,500","13,513,500","79,026"
"BROKER PROPRIETARY TRADING","S0028","Technology and Communication","OMKT","77,716","5,171,962","(173,586)","(13,021,539)","(95,870)","(7,849,577)","(45,903)"
"BROKER PROPRIETARY TRADING","S1111","All other Sectors","OMKT","2,500","130,000","(2,500)","(12,500)","0","117,500","687"
"BROKER PROPRIETARY TRADING","S0005","Cement","REG","2,889,544","208,230,151","(2,800,448)","(203,020,093)","89,096","5,210,057","30,468"
"BROKER PROPRIETARY TRADING","S0007","Fertilizer","REG","151,643","5,593,714","(315,435)","(11,921,384)","(163,792)","(6,327,670)","(37,003)"
"BROKER PROPRIETARY TRADING","S0008","Food and Personal Care Products","REG","9,648,272","363,018,544","(12,478,695)","(471,053,326)","(2,830,423)","(108,034,781)","(631,782)"
"BROKER PROPRIETARY TRADING","S0019","Oil and Gas Exploration Companies","REG","453,425","41,272,771","(387,598)","(49,740,998)","65,827","(8,468,226)","(49,521)"
"BROKER PROPRIETARY TRADING","S0020","Oil and Gas Marketing Companies","REG","1,260,261","35,202,495","(1,417,595)","(42,354,626)","(157,334)","(7,152,130)","(41,825)"
"BROKER PROPRIETARY TRADING","S0023","Power Generation and Distribution","REG","883,083","9,930,444","(239,060)","(5,109,583)","644,023","4,820,860","28,192"
"BROKER PROPRIETARY TRADING","S0026","Commercial Banks","REG","3,310,224","59,035,752","(6,203,227)","(57,595,977)","(2,893,003)","1,439,775","8,419"
"BROKER PROPRIETARY TRADING","S0028","Technology and Communication","REG","9,751,022","634,137,815","(11,381,490)","(539,108,855)","(1,630,468)","95,028,960","555,724"
"BROKER PROPRIETARY TRADING","S0029","Textile Composite","REG","1,252,000","29,509,305","(1,814,500)","(47,642,780)","(562,500)","(18,133,475)","(106,043)"
"BROKER PROPRIETARY TRADING","S1111","All other Sectors","REG","10,961,239","256,533,981","(9,532,950)","(226,535,514)","1,428,289","29,998,466","175,429"
"","","","TOTAL","57,767,601","2,434,825,189","(58,934,117)","(2,293,373,969)","(1,166,516)","141,451,223","827,205"
"COMPANIES","S0008","Food and Personal Care Products","FUT","250,000","8,111,220","(166,000)","(5,486,960)","84,000","2,624,260","15,346"
"COMPANIES","S0028","Technology and Communication","FUT","5,000","663,495","(100,000)","(2,049,000)","(95,000)","(1,385,505)","(8,102)"
"COMPANIES","S1111","All other Sectors","FUT","56,000","2,615,965","(285,000)","(15,003,485)","(229,000)","(12,387,520)","(72,441)"
"COMPANIES","S1111","All other Sectors","ODL","75","1,598","0","0","75","1,598","9"
"COMPANIES","S0028","Technology and Communication","OMKT","108,812","7,439,840","(227,397)","(10,365,468)","(118,585)","(2,925,628)","(17,108)"
