"CLIENT TYPE","SEC CODE","SECTOR NAME","MARKET TYPE","BUY VOLUME","BUY VALUE","SELL VOLUME","SELL VALUE","NET VOLUME","NET VALUE","USD"
"BANKS / DFI","S0005","Cement","FUT","10,000","1,730,100","(58,500)","(4,054,645)","(48,500)","(2,324,545)","(14,997)"
"BANKS / DFI","S1111","All other Sectors","FUT","224,000","57,848,285","(217,000)","(55,766,225)","7,000","2,082,060","13,432"
"BANKS / DFI","S0005","Cement","REG","706,000","109,551,407","(919,091)","(132,641,609)","(213,091)","(23,090,202)","(148,969)"
"BANKS / DFI","S0007","Fertilizer","REG","677,002","39,439,209","(1,962,502)","(58,237,532)","(1,285,500)","(18,798,323)","(121,279)"
"BANKS / DFI","S0008","Food and Personal Care Products","REG","1,300,000","38,923,055","(1,364,723)","(41,610,486)","(64,723)","(2,687,431)","(17,338)"
"BANKS / DFI","S0019","Oil and Gas Exploration Companies","REG","25,000","2,625,000","(25,000)","(2,650,000)","0","(25,000)","(161)"
"BANKS / DFI","S0020","Oil and Gas Marketing Companies","REG","5,000","1,210,000","(25,000)","(6,112,603)","(20,000)","(4,902,603)","(31,629)"
"BANKS / DFI","S0023","Power Generation and Distribution","REG","685,195","15,438,876","(1,231,397)","(59,784,600)","(546,202)","(44,345,724)","(286,101)"
"BANKS / DFI","S0026","Commercial Banks","REG","426,429","29,563,076","(201)","(24,579)","426,228","29,538,496","190,570"
"BANKS / DFI","S0028","Technology and Communication","REG","5,000","54,540","(1,334,500)","(71,802,104)","(1,329,500)","(71,747,564)","(462,887)"
"BANKS / DFI","S0029","Textile Composite","REG","250,000","14,680,790","(141,500)","(6,793,410)","108,500","7,887,380","50,886"
"BANKS / DFI","S1111","All other Sectors","REG","1,372,500","85,868,446","(1,870,450)","(168,520,330)","(497,950)","(82,651,884)","(533,237)"
"","","","TOTAL","5,686,126","396,932,784","(9,149,864)","(607,998,123)","(3,463,738)","(211,065,339)","(1,361,710)"
"BROKER PROPRIETARY TRADING","S0036","Debt Market","BNB","10","50,523","0","0","10","50,523","325"
"BROKER PROPRIETARY TRADING","S0005","Cement","FUT","3,290,500","236,483,465","(3,029,000)","(240,259,395)","261,500","(3,775,930)","(24,360)"
"BROKER PROPRIETARY TRADING","S0007","Fertilizer","FUT","92,000","4,269,790","(98,000)","(3,932,565)","(6,000)","337,225","2,175"
"BROKER PROPRIETARY TRADING","S0008","Food and Personal Care Products","FUT","6,039,000","181,427,700","(5,447,000)","(165,309,110)","592,000","16,118,590","103,990"
"BROKER PROPRIETARY TRADING","S0019","Oil and Gas Exploration Companies","FUT","253,000","25,451,630","(74,500)","(7,331,235)","178,500","18,120,395","116,905"
"BROKER PROPRIETARY TRADING","S0020","Oil and Gas Marketing Companies","FUT","2,558,000","45,897,020","(2,193,500)","(46,152,365)","364,500","(255,345)","(1,647)"
"BROKER PROPRIETARY TRADING","S0023","Power Generation and Distribution","FUT","689,500","30,351,530","(545,000)","(25,370,975)","144,500","4,980,555","32,132"
"BROKER PROPRIETARY TRADING","S0026","Commercial Banks","FUT","177,000","8,506,155","(111,500)","(7,467,685)","65,500","1,038,470","6,699"
"BROKER PROPRIETARY TRADING","S0028","Technology and Communication","FUT","16,569,000","2,358,869,920","(14,568,000)","(2,072,087,100)","2,001,000","286,782,820","1,850,211"
"BROKER PROPRIETARY TRADING","S0029","Textile Composite","FUT","864,500","42,426,045","(1,372,000)","(60,587,230)","(507,500)","(18,161,185)","(117,168)"
"BROKER PROPRIETARY TRADING","S1111","All other Sectors","FUT","17,843,500","1,105,843,340","(11,051,500)","(796,019,340)","6,792,000","309,824,000","1,998,864"
"BROKER PROPRIETARY TRADING","S0005","Cement","ODL","0","0","(2)","(20)","(2)","(20)","0"
"BROKER PROPRIETARY TRADING","S0008","Food and Personal Care Products","ODL","0","0","(228)","(6,337)","(228)","(6,337)","(40)"
"BROKER PROPRIETARY TRADING","S0026","Commercial Banks","ODL","549","9,951","(184)","(2,778)","365","7,172","46"
"BROKER PROPRIETARY TRADING","S0029","Textile Composite","ODL","122","3,084","(4)","(880)","118","2,204","14"
"BROKER PROPRIETARY TRADING","S1111","All other Sectors","ODL","1,154","21,078","(938)","(13,769)","216","7,309","47"
"BROKER PROPRIETARY TRADING","S0005","Cement","OMKT","5,000","4,220,000","0","0","5,000","4,220,000","27,225"
"BROKER PROPRIETARY TRADING","S0008","Food and Personal Care Products","OMKT","100","19,955","0","0","100","19,955","128"
"BROKER PROPRIETARY TRADING","S0019","Oil and Gas Exploration Companies","OMKT","0","0","(102)","(10,659)","(102)","(10,659)","(68)"
"BROKER PROPRIETARY TRADING","S0026","Commercial Banks","OMKT","55,000","6,198,500","(5,000)","(41,000)","50,000","6,157,500","39,725"
"BROKER PROPRIETARY TRADING","S0028","Technology and Communication","OMKT","0","0","(35,000)","(241,500)","(35,000)","(241,500)","(1,558)"
