"CLIENT TYPE","SEC CODE","SECTOR NAME","MARKET TYPE","BUY VOLUME","BUY VALUE","SELL VOLUME","SELL VALUE","NET VOLUME","NET VALUE","USD"
"BANKS / DFI","S0005","Cement","FUT","0","0","(213,000)","(27,795,205)","(213,000)","(27,795,205)","(178,174)"
"BANKS / DFI","S0019","Oil and Gas Exploration Companies","FUT","0","0","(500)","(45,850)","(500)","(45,850)","(293)"
"BANKS / DFI","S0020","Oil and Gas Marketing Companies","FUT","0","0","(500)","(7,500)","(500)","(7,500)","(48)"
"BANKS / DFI","S0023","Power Generation and Distribution","FUT","0","0","(15,000)","(65,250)","(15,000)","(65,250)","(418)"
"BANKS / DFI","S0029","Textile Composite","FUT","0","0","(500)","(51,865)","(500)","(51,865)","(332)"
"BANKS / DFI","S1111","All other Sectors","FUT","0","0","(22,000)","(2,432,115)","(22,000)","(2,432,115)","(15,590)"
"BANKS / DFI","S1111","All other Sectors","OMKT","1,650,000","342,375,000","0","0","1,650,000","342,375,000","2,194,711"
"BANKS / DFI","S0005","Cement","REG","568,000","76,561,528","(566,294)","(52,927,167)","1,706","23,634,360","151,502"
"BANKS / DFI","S0007","Fertilizer","REG","2,440","771,040","(578,701)","(84,649,629)","(576,261)","(83,878,589)","(537,683)"
"BANKS / DFI","S0008","Food and Personal Care Products","REG","360,000","8,916,135","(1,596,000)","(69,235,517)","(1,236,000)","(60,319,382)","(386,662)"
"BANKS / DFI","S0019","Oil and Gas Exploration Companies","REG","100,500","9,142,435","(7,531)","(2,846,941)","92,969","6,295,494","40,355"
"BANKS / DFI","S0020","Oil and Gas Marketing Companies","REG","987,763","47,162,436","(124,340)","(10,513,679)","863,423","36,648,756","234,927"
"BANKS / DFI","S0023","Power Generation and Distribution","REG","15,000","64,500","(1,540,700)","(44,233,635)","(1,525,700)","(44,169,135)","(283,135)"
"BANKS / DFI","S0026","Commercial Banks","REG","23,518","3,185,963","(202,283)","(23,794,908)","(178,765)","(20,608,944)","(132,108)"
"BANKS / DFI","S0028","Technology and Communication","REG","0","0","(4,860,263)","(44,939,609)","(4,860,263)","(44,939,609)","(288,074)"
"BANKS / DFI","S0029","Textile Composite","REG","250,500","25,095,350","(584,500)","(36,070,150)","(334,000)","(10,974,800)","(70,351)"
"BANKS / DFI","S1111","All other Sectors","REG","713,175","93,903,100","(5,057,702)","(208,181,379)","(4,344,527)","(114,278,278)","(732,553)"
"","","","TOTAL","4,670,896","607,177,487","(15,369,814)","(607,790,399)","(10,698,918)","(612,912)","(3,926)"
"BROKER PROPRIETARY TRADING","S0005","Cement","FUT","1,281,500","105,255,150","(790,500)","(90,812,520)","491,000","14,442,630","92,580"
"BROKER PROPRIETARY TRADING","S0007","Fertilizer","FUT","91,500","13,593,125","(159,000)","(23,357,740)","(67,500)","(9,764,615)","(62,593)"
"BROKER PROPRIETARY TRADING","S0008","Food and Personal Care Products","FUT","6,675,000","312,634,355","(3,218,000)","(143,815,495)","3,457,000","168,818,860","1,082,172"
"BROKER PROPRIETARY TRADING","S0019","Oil and Gas Exploration Companies","FUT","33,000","3,035,370","(228,000)","(21,066,225)","(195,000)","(18,030,855)","(115,582)"
"BROKER PROPRIETARY TRADING","S0020","Oil and Gas Marketing Companies","FUT","1,698,500","48,202,690","(1,696,500)","(62,762,260)","2,000","(14,559,570)","(93,330)"
"BROKER PROPRIETARY TRADING","S0023","Power Generation and Distribution","FUT","1,900,000","56,127,930","(2,724,000)","(27,928,050)","(824,000)","28,199,880","180,768"
"BROKER PROPRIETARY TRADING","S0026","Commercial Banks","FUT","59,000","2,363,925","(68,500)","(3,220,375)","(9,500)","(856,450)","(5,490)"
"BROKER PROPRIETARY TRADING","S0028","Technology and Communication","FUT","11,202,500","985,598,680","(9,483,500)","(934,410,365)","1,719,000","51,188,315","328,130"
"BROKER PROPRIETARY TRADING","S0029","Textile Composite","FUT","961,000","41,981,935","(4,854,000)","(160,322,455)","(3,893,000)","(118,340,520)","(758,593)"
"BROKER PROPRIETARY TRADING","S1111","All other Sectors","FUT","4,187,000","319,117,200","(7,102,000)","(452,054,140)","(2,915,000)","(132,936,940)","(852,159)"
"BROKER PROPRIETARY TRADING","S0008","Food and Personal Care Products","ODL","96","3,364","(506)","(17,840)","(410)","(14,475)","(92)"
"BROKER PROPRIETARY TRADING","S1111","All other Sectors","ODL","1,934","31,752","(2,123)","(46,831)","(189)","(15,078)","(96)"
"BROKER PROPRIETARY TRADING","S0005","Cement","OMKT","200,000","4,400,000","0","0","200,000","4,400,000","28,205"
"BROKER PROPRIETARY TRADING","S0020","Oil and Gas Marketing Companies","OMKT","6,000","284,400","0","0","6,000","284,400","1,823"
"BROKER PROPRIETARY TRADING","S0026","Commercial Banks","OMKT","2,965,442","17,792,652","0","0","2,965,442","17,792,652","114,055"
"BROKER PROPRIETARY TRADING","S0028","Technology and Communication","OMKT","2,004,000","17,956,800","0","0","2,004,000","17,956,800","115,107"
"BROKER PROPRIETARY TRADING","S1111","All other Sectors","OMKT","363,100","72,128,200","(170,000)","(14,416,250)","193,100","57,711,950","369,948"
"BROKER PROPRIETARY TRADING","S0005","Cement","REG","6,098,676","228,972,772","(4,382,833)","(239,733,434)","1,715,843","(10,760,662)","(68,978)"
"BROKER PROPRIETARY TRADING","S0007","Fertilizer","REG","358,793","30,480,102","(572,677)","(32,809,710)","(213,884)","(2,329,608)","(14,933)"
