"CLIENT TYPE","SEC CODE","SECTOR NAME","MARKET TYPE","BUY VOLUME","BUY VALUE","SELL VOLUME","SELL VALUE","NET VOLUME","NET VALUE","USD"
"FOREIGN CORPORATES ","S0005","Cement","REGULAR","182,000","13,622,347","(14,850)","(7,399,488)","167,150","6,222,859","44,768"
"FOREIGN CORPORATES ","S0007","Fertilizer","REGULAR","543,800","47,139,985","0","0","543,800","47,139,985","339,136"
"FOREIGN CORPORATES ","S0019","Oil and Gas Exploration Companies","REGULAR","711,200","118,207,368","(95,550)","(19,658,611)","615,650","98,548,758","708,983"
"FOREIGN CORPORATES ","S0020","Oil and Gas Marketing Companies","REGULAR","67,600","15,155,558","(14,500)","(2,392,257)","53,100","12,763,301","91,822"
"FOREIGN CORPORATES ","S0023","Power Generation and Distribution","REGULAR","68,000","5,835,145","(110,000)","(714,120)","(42,000)","5,121,025","36,841"
"FOREIGN CORPORATES ","S0026","Commercial Banks","REGULAR","2,093,884","332,361,724","(1,376,900)","(147,544,295)","716,984","184,817,429","1,329,621"
"FOREIGN CORPORATES ","S0028","Technology and Communication","REGULAR","34,000","2,992,653","(4,000)","(360,410)","30,000","2,632,243","18,937"
"FOREIGN CORPORATES ","S0029","Textile Composite","REGULAR","258,900","15,522,033","0","0","258,900","15,522,033","111,669"
"FOREIGN CORPORATES ","S1111","All other Sectors","REGULAR","2,659,402","131,941,880","(211,200)","(13,509,266)","2,448,202","118,432,614","852,033"
"","","","TOTAL","6,618,786","682,778,693","(1,827,000)","(191,578,447)","4,791,786","491,200,246","3,533,810"
"FOREIGN INDIVIDUAL","S0005","Cement","FUTURE CONTRACT-FEB","2,000","185,700","0","0","2,000","185,700","1,335"
"FOREIGN INDIVIDUAL","S1111","All other Sectors","FUTURE CONTRACT-FEB","10,000","249,250","(2,000)","(546,850)","8,000","(297,600)","(2,141)"
"FOREIGN INDIVIDUAL","S0005","Cement","REGULAR","10,000","82,950","0","0","10,000","82,950","596"
"FOREIGN INDIVIDUAL","S0007","Fertilizer","REGULAR","0","0","(500)","(53,900)","(500)","(53,900)","(387)"
"FOREIGN INDIVIDUAL","S0008","Food and Personal Care Products","REGULAR","2,000","52,825","(12,000)","(314,840)","(10,000)","(262,015)","(1,885)"
"FOREIGN INDIVIDUAL","S1111","All other Sectors","REGULAR","0","0","(124,500)","(8,375,778)","(124,500)","(8,375,778)","(60,257)"
"","","","TOTAL","24,000","570,725","(139,000)","(9,291,368)","(115,000)","(8,720,643)","(62,739)"
"OVERSEAS PAKISTANI","S0005","Cement","FUTURE CONTRACT-FEB","108,000","6,904,645","(132,000)","(4,441,860)","(24,000)","2,462,785","17,717"
"OVERSEAS PAKISTANI","S0007","Fertilizer","FUTURE CONTRACT-FEB","54,000","4,925,240","(42,000)","(3,366,430)","12,000","1,558,810","11,214"
"OVERSEAS PAKISTANI","S0008","Food and Personal Care Products","FUTURE CONTRACT-FEB","6,500","272,920","(34,500)","(2,184,280)","(28,000)","(1,911,360)","(13,750)"
"OVERSEAS PAKISTANI","S0019","Oil and Gas Exploration Companies","FUTURE CONTRACT-FEB","4,000","761,750","0","0","4,000","761,750","5,480"
"OVERSEAS PAKISTANI","S0020","Oil and Gas Marketing Companies","FUTURE CONTRACT-FEB","34,500","3,411,090","(14,500)","(1,355,555)","20,000","2,055,535","14,788"
"OVERSEAS PAKISTANI","S0023","Power Generation and Distribution","FUTURE CONTRACT-FEB","5,000","121,620","0","0","5,000","121,620","874"
"OVERSEAS PAKISTANI","S0026","Commercial Banks","FUTURE CONTRACT-FEB","30,500","561,685","(3,000)","(177,350)","27,500","384,335","2,765"
