"CLIENT TYPE","SEC CODE","SECTOR NAME","MARKET TYPE","BUY VOLUME","BUY VALUE","SELL VOLUME","SELL VALUE","NET VOLUME","NET VALUE","USD"
"FOREIGN CORPORATES ","S0005","Cement","FUTURE CONTRACT-JUL","10,000","3,789,945","0","0","10,000","3,789,945","23,687"
"FOREIGN CORPORATES ","S0019","Oil and Gas Exploration Companies","OFF-MARKET","43,550","17,768,836","(43,550)","(17,768,836)","0","0","0"
"FOREIGN CORPORATES ","S0005","Cement","REGULAR","39,000","14,729,582","0","0","39,000","14,729,582","92,059"
"FOREIGN CORPORATES ","S0007","Fertilizer","REGULAR","0","0","(67,900)","(18,126,507)","(67,900)","(18,126,507)","(113,290)"
"FOREIGN CORPORATES ","S0019","Oil and Gas Exploration Companies","REGULAR","0","0","(19,540)","(4,108,525)","(19,540)","(4,108,525)","(25,678)"
"FOREIGN CORPORATES ","S0020","Oil and Gas Marketing Companies","REGULAR","19,800","3,602,936","(3,200)","(540,800)","16,600","3,062,136","19,138"
"FOREIGN CORPORATES ","S0023","Power Generation and Distribution","REGULAR","134,000","10,797,945","0","0","134,000","10,797,945","67,487"
"FOREIGN CORPORATES ","S0026","Commercial Banks","REGULAR","482,204","55,301,559","(361,500)","(57,378,607)","120,704","(2,077,048)","(12,981)"
"FOREIGN CORPORATES ","S1111","All other Sectors","REGULAR","0","0","(1,320)","(1,679,520)","(1,320)","(1,679,520)","(10,497)"
"","","","TOTAL","728,554","105,990,803","(497,010)","(99,602,794)","231,544","6,388,008","39,925"
"FOREIGN INDIVIDUAL","S0005","Cement","REGULAR","0","0","(18,000)","(279,565)","(18,000)","(279,565)","(1,747)"
"FOREIGN INDIVIDUAL","S0023","Power Generation and Distribution","REGULAR","21,000","88,200","0","0","21,000","88,200","551"
"FOREIGN INDIVIDUAL","S1111","All other Sectors","REGULAR","0","0","(248,000)","(9,222,240)","(248,000)","(9,222,240)","(57,639)"
"","","","TOTAL","21,000","88,200","(266,000)","(9,501,805)","(245,000)","(9,413,605)","(58,835)"
"OVERSEAS PAKISTANI","S0005","Cement","FUTURE CONTRACT-JUL","176,000","8,571,110","(152,500)","(9,593,850)","23,500","(1,022,740)","(6,392)"
"OVERSEAS PAKISTANI","S0007","Fertilizer","FUTURE CONTRACT-JUL","1,500","406,660","0","0","1,500","406,660","2,541"
"OVERSEAS PAKISTANI","S0008","Food and Personal Care Products","FUTURE CONTRACT-JUL","8,000","272,080","(10,000)","(133,700)","(2,000)","138,380","864"
"OVERSEAS PAKISTANI","S0019","Oil and Gas Exploration Companies","FUTURE CONTRACT-JUL","22,000","4,399,090","0","0","22,000","4,399,090","27,494"
"OVERSEAS PAKISTANI","S0020","Oil and Gas Marketing Companies","FUTURE CONTRACT-JUL","34,000","1,223,640","(93,500)","(2,162,315)","(59,500)","(938,675)","(5,866)"
"OVERSEAS PAKISTANI","S0023","Power Generation and Distribution","FUTURE CONTRACT-JUL","3,000","242,880","(500)","(40,250)","2,500","202,630","1,266"
"OVERSEAS PAKISTANI","S0026","Commercial Banks","FUTURE CONTRACT-JUL","0","0","(1,500)","(178,000)","(1,500)","(178,000)","(1,112)"
"OVERSEAS PAKISTANI","S0028","Technology and Communication","FUTURE CONTRACT-JUL","196,500","3,644,325","(142,000)","(2,784,500)","54,500","859,825","5,373"
"OVERSEAS PAKISTANI","S0029","Textile Composite","FUTURE CONTRACT-JUL","5,500","190,660","0","0","5,500","190,660","1,191"
"OVERSEAS PAKISTANI","S1111","All other Sectors","FUTURE CONTRACT-JUL","297,000","11,371,815","(323,500)","(10,430,390)","(26,500)","941,425","5,883"
"OVERSEAS PAKISTANI","S0005","Cement","REGULAR","205,406","6,498,534","(103,800)","(2,608,019)","101,606","3,890,515","24,315"
"OVERSEAS PAKISTANI","S0007","Fertilizer","REGULAR","20,435","1,409,385","(21,876)","(1,518,361)","(1,441)","(108,977)","(681)"
"OVERSEAS PAKISTANI","S0008","Food and Personal Care Products","REGULAR","8,546","293,970","(17,601)","(313,630)","(9,055)","(19,660)","(122)"
"OVERSEAS PAKISTANI","S0019","Oil and Gas Exploration Companies","REGULAR","13,362","2,725,368","(11,704)","(1,624,914)","1,658","1,100,454","6,877"
"OVERSEAS PAKISTANI","S0020","Oil and Gas Marketing Companies","REGULAR","81,461","5,664,762","(47,630)","(3,024,173)","33,831","2,640,589","16,503"
"OVERSEAS PAKISTANI","S0023","Power Generation and Distribution","REGULAR","81,520","1,445,670","(135,044)","(1,275,217)","(53,524)","170,453","1,065"
"OVERSEAS PAKISTANI","S0026","Commercial Banks","REGULAR","29,541","451,432","(93,630)","(3,878,558)","(64,089)","(3,427,126)","(21,419)"
"OVERSEAS PAKISTANI","S0028","Technology and Communication","REGULAR","140,500","2,219,235","(261,004)","(1,618,350)","(120,504)","600,885","3,755"
"OVERSEAS PAKISTANI","S0029","Textile Composite","REGULAR","66,200","2,500,857","(6,111)","(336,756)","60,089","2,164,101","13,525"
"OVERSEAS PAKISTANI","S1111","All other Sectors","REGULAR","560,851","19,460,228","(508,080)","(13,522,839)","52,771","5,937,388","37,108"
"","","","TOTAL","1,951,322","72,991,699","(1,929,980)","(55,043,822)","21,342","17,947,878","112,168"
" ","---","---","GRAND-TOTAL","2,700,876","179,070,702","(2,692,990)","(164,148,421)","7,886","14,922,281","93,264"
