"CLIENT TYPE","SEC CODE","SECTOR NAME","MARKET TYPE","BUY VOLUME","BUY VALUE","SELL VOLUME","SELL VALUE","NET VOLUME","NET VALUE","USD"
"FOREIGN CORPORATES ","S0019","Oil and Gas Exploration Companies","OFF-MARKET","1,321,100","189,251,035","(1,321,100)","(189,251,035)","0","0","0"
"FOREIGN CORPORATES ","S1111","All other Sectors","OFF-MARKET","200,000","48,000,000","(200,000)","(48,000,000)","0","0","0"
"FOREIGN CORPORATES ","S0005","Cement","REGULAR","2,350","1,035,870","(160,550)","(38,462,867)","(158,200)","(37,426,996)","(269,258)"
"FOREIGN CORPORATES ","S0007","Fertilizer","REGULAR","67,100","18,643,907","(354,400)","(41,475,486)","(287,300)","(22,831,579)","(164,255)"
"FOREIGN CORPORATES ","S0019","Oil and Gas Exploration Companies","REGULAR","265,400","54,412,070","(218,536)","(36,307,257)","46,864","18,104,813","130,250"
"FOREIGN CORPORATES ","S0020","Oil and Gas Marketing Companies","REGULAR","21,000","4,096,039","(49,900)","(9,848,177)","(28,900)","(5,752,138)","(41,382)"
"FOREIGN CORPORATES ","S0023","Power Generation and Distribution","REGULAR","34,000","2,818,075","(184,000)","(8,527,815)","(150,000)","(5,709,740)","(41,077)"
"FOREIGN CORPORATES ","S0026","Commercial Banks","REGULAR","1,872,900","201,864,450","(1,592,147)","(93,690,211)","280,753","108,174,239","778,231"
"FOREIGN CORPORATES ","S0028","Technology and Communication","REGULAR","0","0","(24,000)","(231,355)","(24,000)","(231,355)","(1,664)"
"FOREIGN CORPORATES ","S0029","Textile Composite","REGULAR","4,400","593,630","(29,100)","(3,918,981)","(24,700)","(3,325,351)","(23,923)"
"FOREIGN CORPORATES ","S1111","All other Sectors","REGULAR","354,400","8,820,005","(97,640)","(24,282,450)","256,760","(15,462,445)","(111,240)"
"","","","TOTAL","4,142,650","529,535,081","(4,231,373)","(493,995,635)","(88,723)","35,539,447","255,682"
"FOREIGN INDIVIDUAL","S0005","Cement","REGULAR","0","0","(10,000)","(79,000)","(10,000)","(79,000)","(568)"
"FOREIGN INDIVIDUAL","S1111","All other Sectors","REGULAR","3,000","236,450","0","0","3,000","236,450","1,701"
"","","","TOTAL","3,000","236,450","(10,000)","(79,000)","(7,000)","157,450","1,133"
"OVERSEAS PAKISTANI","S0005","Cement","FUTURE CONTRACT-MAR","219,500","24,626,085","(80,500)","(10,184,875)","139,000","14,441,210","103,893"
"OVERSEAS PAKISTANI","S0007","Fertilizer","FUTURE CONTRACT-MAR","0","0","(10,500)","(3,397,505)","(10,500)","(3,397,505)","(24,442)"
"OVERSEAS PAKISTANI","S0008","Food and Personal Care Products","FUTURE CONTRACT-MAR","19,500","716,425","(5,000)","(207,340)","14,500","509,085","3,662"
"OVERSEAS PAKISTANI","S0019","Oil and Gas Exploration Companies","FUTURE CONTRACT-MAR","3,000","1,325,045","(3,000)","(729,495)","0","595,550","4,284"
"OVERSEAS PAKISTANI","S0020","Oil and Gas Marketing Companies","FUTURE CONTRACT-MAR","29,500","2,089,420","(37,500)","(2,776,790)","(8,000)","(687,370)","(4,945)"
"OVERSEAS PAKISTANI","S0023","Power Generation and Distribution","FUTURE CONTRACT-MAR","33,000","267,020","(47,000)","(270,975)","(14,000)","(3,955)","(28)"
"OVERSEAS PAKISTANI","S0026","Commercial Banks","FUTURE CONTRACT-MAR","9,000","729,650","(40,000)","(2,109,405)","(31,000)","(1,379,755)","(9,926)"
"OVERSEAS PAKISTANI","S0028","Technology and Communication","FUTURE CONTRACT-MAR","279,500","6,947,325","(59,000)","(2,833,750)","220,500","4,113,575","29,594"
"OVERSEAS PAKISTANI","S0029","Textile Composite","FUTURE CONTRACT-MAR","0","0","(4,000)","(207,200)","(4,000)","(207,200)","(1,490)"
"OVERSEAS PAKISTANI","S1111","All other Sectors","FUTURE CONTRACT-MAR","530,000","20,796,980","(477,500)","(15,510,460)","52,500","5,286,520","38,032"
"OVERSEAS PAKISTANI","S0005","Cement","REGULAR","174,702","8,029,292","(76,400)","(4,329,280)","98,302","3,700,012","26,618"
"OVERSEAS PAKISTANI","S0007","Fertilizer","REGULAR","177,435","17,084,814","(30,724)","(3,134,711)","146,711","13,950,103","100,360"
"OVERSEAS PAKISTANI","S0008","Food and Personal Care Products","REGULAR","19,000","604,810","(27,705)","(1,219,311)","(8,705)","(614,501)","(4,420)"
"OVERSEAS PAKISTANI","S0019","Oil and Gas Exploration Companies","REGULAR","10,811","1,843,767","(10,418)","(3,540,553)","393","(1,696,786)","(12,207)"
"OVERSEAS PAKISTANI","S0020","Oil and Gas Marketing Companies","REGULAR","69,280","5,701,841","(66,901)","(4,766,200)","2,379","935,641","6,731"
"OVERSEAS PAKISTANI","S0023","Power Generation and Distribution","REGULAR","28,710","1,098,751","(114,487)","(964,133)","(85,777)","134,618","968"
"OVERSEAS PAKISTANI","S0026","Commercial Banks","REGULAR","654,211","9,734,513","(1,442,710)","(89,576,106)","(788,499)","(79,841,593)","(574,399)"
"OVERSEAS PAKISTANI","S0028","Technology and Communication","REGULAR","110,200","2,262,442","(103,000)","(1,795,135)","7,200","467,307","3,361"
"OVERSEAS PAKISTANI","S0029","Textile Composite","REGULAR","33,200","485,432","(58,505)","(1,208,996)","(25,305)","(723,564)","(5,205)"
"OVERSEAS PAKISTANI","S1111","All other Sectors","REGULAR","702,272","37,362,765","(1,093,085)","(50,270,061)","(390,813)","(12,907,296)","(92,858)"
"","","","TOTAL","3,102,821","141,706,377","(3,787,935)","(199,032,281)","(685,114)","(57,325,904)","(412,417)"
" ","---","---","GRAND-TOTAL","7,248,471","671,477,908","(8,029,308)","(693,106,916)","(780,837)","(21,629,008)","(155,604)"
