"CLIENT TYPE","SEC CODE","SECTOR NAME","MARKET TYPE","BUY VOLUME","BUY VALUE","SELL VOLUME","SELL VALUE","NET VOLUME","NET VALUE","USD"
"FOREIGN CORPORATES ","S0005","Cement","FUTURE CONTRACT-SEP","40,000","13,659,265","0","0","40,000","13,659,265","87,559"
"FOREIGN CORPORATES ","S0007","Fertilizer","OFF-MARKET","26,000","1,794,520","(26,000)","(1,794,520)","0","0","0"
"FOREIGN CORPORATES ","S0005","Cement","REGULAR","102,500","1,340,750","(1,154,600)","(20,266,857)","(1,052,100)","(18,926,107)","(121,321)"
"FOREIGN CORPORATES ","S0007","Fertilizer","REGULAR","509,021","67,044,592","(742,433)","(34,902,071)","(233,412)","32,142,521","206,041"
"FOREIGN CORPORATES ","S0008","Food and Personal Care Products","REGULAR","0","0","(200,000)","(141,000,000)","(200,000)","(141,000,000)","(903,846)"
"FOREIGN CORPORATES ","S0019","Oil and Gas Exploration Companies","REGULAR","140,700","26,998,077","(891,280)","(125,887,337)","(750,580)","(98,889,260)","(633,905)"
"FOREIGN CORPORATES ","S0020","Oil and Gas Marketing Companies","REGULAR","65,000","1,044,670","(495,000)","(41,435,204)","(430,000)","(40,390,534)","(258,913)"
"FOREIGN CORPORATES ","S0023","Power Generation and Distribution","REGULAR","272,500","12,734,870","(1,405,000)","(8,643,795)","(1,132,500)","4,091,075","26,224"
"FOREIGN CORPORATES ","S0026","Commercial Banks","REGULAR","357,500","48,161,249","(807,843)","(46,612,609)","(450,343)","1,548,640","9,927"
"FOREIGN CORPORATES ","S0028","Technology and Communication","REGULAR","0","0","(2,000)","(13,610)","(2,000)","(13,610)","(87)"
"FOREIGN CORPORATES ","S0029","Textile Composite","REGULAR","0","0","(36,500)","(807,175)","(36,500)","(807,175)","(5,174)"
"FOREIGN CORPORATES ","S1111","All other Sectors","REGULAR","525,000","7,684,920","(997,720)","(40,828,062)","(472,720)","(33,143,142)","(212,456)"
"","","","TOTAL","2,038,221","180,462,913","(6,758,376)","(462,191,240)","(4,720,155)","(281,728,327)","(1,805,951)"
"FOREIGN INDIVIDUAL","S0028","Technology and Communication","FUTURE CONTRACT-OCT","20,000","268,000","0","0","20,000","268,000","1,717"
"FOREIGN INDIVIDUAL","S1111","All other Sectors","FUTURE CONTRACT-OCT","5,000","743,750","0","0","5,000","743,750","4,767"
"FOREIGN INDIVIDUAL","S0005","Cement","REGULAR","11,000","144,645","0","0","11,000","144,645","927"
"FOREIGN INDIVIDUAL","S0007","Fertilizer","REGULAR","20,000","5,389,790","0","0","20,000","5,389,790","34,549"
"FOREIGN INDIVIDUAL","S0020","Oil and Gas Marketing Companies","REGULAR","0","0","(26,000)","(4,105,845)","(26,000)","(4,105,845)","(26,319)"
"FOREIGN INDIVIDUAL","S0023","Power Generation and Distribution","REGULAR","0","0","(4,500)","(141,995)","(4,500)","(141,995)","(910)"
"FOREIGN INDIVIDUAL","S1111","All other Sectors","REGULAR","0","0","(500)","(3,850)","(500)","(3,850)","(24)"
"","","","TOTAL","56,000","6,546,185","(31,000)","(4,251,690)","25,000","2,294,495","14,707"
"OVERSEAS PAKISTANI","S0005","Cement","FUTURE CONTRACT-OCT","382,000","22,302,005","(126,500)","(6,648,105)","255,500","15,653,900","100,345"
"OVERSEAS PAKISTANI","S0007","Fertilizer","FUTURE CONTRACT-OCT","0","0","(500)","(136,250)","(500)","(136,250)","(873)"
"OVERSEAS PAKISTANI","S0008","Food and Personal Care Products","FUTURE CONTRACT-OCT","70,500","798,700","(5,000)","(56,500)","65,500","742,200","4,757"
"OVERSEAS PAKISTANI","S0019","Oil and Gas Exploration Companies","FUTURE CONTRACT-OCT","8,000","981,480","(16,000)","(3,272,480)","(8,000)","(2,291,000)","(14,685)"
"OVERSEAS PAKISTANI","S0020","Oil and Gas Marketing Companies","FUTURE CONTRACT-OCT","44,500","2,665,810","(36,500)","(5,689,820)","8,000","(3,024,010)","(19,384)"
"OVERSEAS PAKISTANI","S0023","Power Generation and Distribution","FUTURE CONTRACT-OCT","15,000","50,575","0","0","15,000","50,575","324"
"OVERSEAS PAKISTANI","S0026","Commercial Banks","FUTURE CONTRACT-OCT","21,000","856,475","(4,000)","(580,500)","17,000","275,975","1,769"
"OVERSEAS PAKISTANI","S0028","Technology and Communication","FUTURE CONTRACT-OCT","1,401,000","19,133,525","(3,500)","(153,530)","1,397,500","18,979,995","121,666"
"OVERSEAS PAKISTANI","S1111","All other Sectors","FUTURE CONTRACT-OCT","694,000","16,605,590","(393,000)","(19,241,685)","301,000","(2,636,095)","(16,898)"
"OVERSEAS PAKISTANI","S0005","Cement","FUTURE CONTRACT-SEP","252,500","11,628,145","(473,000)","(18,452,680)","(220,500)","(6,824,535)","(43,747)"
"OVERSEAS PAKISTANI","S0007","Fertilizer","FUTURE CONTRACT-SEP","2,000","138,000","(5,500)","(1,480,500)","(3,500)","(1,342,500)","(8,605)"
"OVERSEAS PAKISTANI","S0008","Food and Personal Care Products","FUTURE CONTRACT-SEP","18,500","230,295","(87,000)","(980,725)","(68,500)","(750,430)","(4,810)"
"OVERSEAS PAKISTANI","S0019","Oil and Gas Exploration Companies","FUTURE CONTRACT-SEP","45,500","6,887,295","(13,500)","(1,939,555)","32,000","4,947,740","31,716"
"OVERSEAS PAKISTANI","S0020","Oil and Gas Marketing Companies","FUTURE CONTRACT-SEP","83,000","11,173,540","(80,000)","(5,815,125)","3,000","5,358,415","34,348"
"OVERSEAS PAKISTANI","S0023","Power Generation and Distribution","FUTURE CONTRACT-SEP","21,000","148,275","(86,000)","(1,879,980)","(65,000)","(1,731,705)","(11,100)"
