"CLIENT TYPE","SEC CODE","SECTOR NAME","MARKET TYPE","BUY VOLUME","BUY VALUE","SELL VOLUME","SELL VALUE","NET VOLUME","NET VALUE","USD"
"FOREIGN CORPORATES ","S1111","All other Sectors","FUTURE CONTRACT-OCT","0","0","(250,000)","(4,307,135)","(250,000)","(4,307,135)","(27,433)"
"FOREIGN CORPORATES ","S0029","Textile Composite","OFF-MARKET","96,000","8,120,640","(96,000)","(8,120,640)","0","0","0"
"FOREIGN CORPORATES ","S0005","Cement","REGULAR","778,394","103,067,164","(363,100)","(83,148,464)","415,294","19,918,700","126,870"
"FOREIGN CORPORATES ","S0007","Fertilizer","REGULAR","110,000","20,634,586","(239,900)","(17,135,551)","(129,900)","3,499,035","22,286"
"FOREIGN CORPORATES ","S0019","Oil and Gas Exploration Companies","REGULAR","583,399","73,620,566","(790,300)","(102,172,914)","(206,901)","(28,552,349)","(181,862)"
"FOREIGN CORPORATES ","S0020","Oil and Gas Marketing Companies","REGULAR","300","18,600","(111,000)","(6,840,875)","(110,700)","(6,822,275)","(43,453)"
"FOREIGN CORPORATES ","S0023","Power Generation and Distribution","REGULAR","0","0","(119,105)","(828,700)","(119,105)","(828,700)","(5,278)"
"FOREIGN CORPORATES ","S0026","Commercial Banks","REGULAR","734,240","111,095,874","(3,164,474)","(226,295,119)","(2,430,234)","(115,199,245)","(733,753)"
"FOREIGN CORPORATES ","S0029","Textile Composite","REGULAR","171,383","14,153,875","(23,500)","(1,982,050)","147,883","12,171,825","77,527"
"FOREIGN CORPORATES ","S1111","All other Sectors","REGULAR","204,720","28,105,242","(1,731,600)","(43,897,137)","(1,526,880)","(15,791,895)","(100,585)"
"","","","TOTAL","2,678,436","358,816,546","(6,888,979)","(494,728,585)","(4,210,543)","(135,912,039)","(865,681)"
"FOREIGN INDIVIDUAL","S0008","Food and Personal Care Products","FUTURE CONTRACT-OCT","0","0","(20,000)","(227,025)","(20,000)","(227,025)","(1,446)"
"FOREIGN INDIVIDUAL","S0020","Oil and Gas Marketing Companies","FUTURE CONTRACT-OCT","0","0","(1,000)","(89,700)","(1,000)","(89,700)","(571)"
"FOREIGN INDIVIDUAL","S0023","Power Generation and Distribution","FUTURE CONTRACT-OCT","0","0","(45,000)","(169,210)","(45,000)","(169,210)","(1,077)"
"FOREIGN INDIVIDUAL","S0028","Technology and Communication","FUTURE CONTRACT-OCT","0","0","(15,000)","(211,500)","(15,000)","(211,500)","(1,347)"
"FOREIGN INDIVIDUAL","S1111","All other Sectors","FUTURE CONTRACT-OCT","16,500","162,030","(8,000)","(202,400)","8,500","(40,370)","(257)"
