"CLIENT TYPE","SEC CODE","SECTOR NAME","MARKET TYPE","BUY VOLUME","BUY VALUE","SELL VOLUME","SELL VALUE","NET VOLUME","NET VALUE","USD"
"FOREIGN CORPORATES ","S0005","Cement","FUTURE CONTRACT-NOV","0","0","(250,000)","(4,785,490)","(250,000)","(4,785,490)","(30,676)"
"FOREIGN CORPORATES ","S0026","Commercial Banks","OFF-MARKET","500,000","70,450,000","(500,000)","(70,450,000)","0","0","0"
"FOREIGN CORPORATES ","S0005","Cement","REGULAR","561,800","57,377,363","(1,977,870)","(80,494,906)","(1,416,070)","(23,117,543)","(148,189)"
"FOREIGN CORPORATES ","S0007","Fertilizer","REGULAR","2,127,413","304,759,337","(775,977)","(58,933,304)","1,351,436","245,826,033","1,575,807"
"FOREIGN CORPORATES ","S0019","Oil and Gas Exploration Companies","REGULAR","711,290","110,388,671","(171,477)","(27,544,873)","539,813","82,843,798","531,049"
"FOREIGN CORPORATES ","S0020","Oil and Gas Marketing Companies","REGULAR","2,209,734","183,247,213","(63,000)","(10,139,654)","2,146,734","173,107,559","1,109,663"
"FOREIGN CORPORATES ","S0023","Power Generation and Distribution","REGULAR","481,000","36,393,415","(407,500)","(30,951,355)","73,500","5,442,060","34,885"
"FOREIGN CORPORATES ","S0026","Commercial Banks","REGULAR","2,018,370","293,386,586","(1,329,575)","(179,358,170)","688,795","114,028,416","730,951"
"FOREIGN CORPORATES ","S0028","Technology and Communication","REGULAR","0","0","(4,555,000)","(11,395,800)","(4,555,000)","(11,395,800)","(73,050)"
"FOREIGN CORPORATES ","S0029","Textile Composite","REGULAR","277,400","24,050,500","(1,600,000)","(138,715,469)","(1,322,600)","(114,664,969)","(735,031)"
"FOREIGN CORPORATES ","S1111","All other Sectors","REGULAR","2,971,154","89,548,609","(1,367,650)","(75,945,840)","1,603,504","13,602,769","87,197"
"","","","TOTAL","11,858,161","1,169,601,695","(12,998,049)","(688,714,861)","(1,139,888)","480,886,833","3,082,606"
"FOREIGN INDIVIDUAL","S0005","Cement","FUTURE CONTRACT-NOV","5,000","80,800","0","0","5,000","80,800","517"
"FOREIGN INDIVIDUAL","S0007","Fertilizer","FUTURE CONTRACT-NOV","0","0","(500)","(157,945)","(500)","(157,945)","(1,012)"
"FOREIGN INDIVIDUAL","S0020","Oil and Gas Marketing Companies","FUTURE CONTRACT-NOV","0","0","(500)","(80,050)","(500)","(80,050)","(513)"
"FOREIGN INDIVIDUAL","S1111","All other Sectors","FUTURE CONTRACT-NOV","6,500","408,310","(8,500)","(566,290)","(2,000)","(157,980)","(1,012)"
"FOREIGN INDIVIDUAL","S0005","Cement","REGULAR","0","0","(20,000)","(411,075)","(20,000)","(411,075)","(2,635)"
"FOREIGN INDIVIDUAL","S0007","Fertilizer","REGULAR","0","0","(110,500)","(8,347,725)","(110,500)","(8,347,725)","(53,511)"
"FOREIGN INDIVIDUAL","S0019","Oil and Gas Exploration Companies","REGULAR","2,500","294,540","0","0","2,500","294,540","1,888"
"FOREIGN INDIVIDUAL","S0023","Power Generation and Distribution","REGULAR","10,000","328,000","0","0","10,000","328,000","2,102"
"FOREIGN INDIVIDUAL","S1111","All other Sectors","REGULAR","6,000","204,510","(323,500)","(9,250,635)","(317,500)","(9,046,125)","(57,987)"
"","","","TOTAL","30,000","1,316,160","(463,500)","(18,813,720)","(433,500)","(17,497,560)","(112,163)"
"OVERSEAS PAKISTANI","S0005","Cement","FUTURE CONTRACT-NOV","761,500","31,791,220","(332,000)","(22,326,760)","429,500","9,464,460","60,669"
"OVERSEAS PAKISTANI","S0007","Fertilizer","FUTURE CONTRACT-NOV","51,500","7,560,905","(11,000)","(2,341,635)","40,500","5,219,270","33,456"
"OVERSEAS PAKISTANI","S0008","Food and Personal Care Products","FUTURE CONTRACT-NOV","11,500","134,550","(12,000)","(548,905)","(500)","(414,355)","(2,656)"
"OVERSEAS PAKISTANI","S0019","Oil and Gas Exploration Companies","FUTURE CONTRACT-NOV","4,500","679,205","(6,000)","(709,545)","(1,500)","(30,340)","(194)"
"OVERSEAS PAKISTANI","S0020","Oil and Gas Marketing Companies","FUTURE CONTRACT-NOV","208,000","22,153,780","(318,500)","(12,722,770)","(110,500)","9,431,010","60,455"
"OVERSEAS PAKISTANI","S0023","Power Generation and Distribution","FUTURE CONTRACT-NOV","5,000","307,980","(1,000)","(4,000)","4,000","303,980","1,948"
"OVERSEAS PAKISTANI","S0026","Commercial Banks","FUTURE CONTRACT-NOV","32,000","1,242,010","(105,000)","(3,818,425)","(73,000)","(2,576,415)","(16,515)"
"OVERSEAS PAKISTANI","S0028","Technology and Communication","FUTURE CONTRACT-NOV","79,500","1,412,630","(36,500)","(690,165)","43,000","722,465","4,631"
"OVERSEAS PAKISTANI","S0029","Textile Composite","FUTURE CONTRACT-NOV","0","0","(53,000)","(1,853,500)","(53,000)","(1,853,500)","(11,881)"
"OVERSEAS PAKISTANI","S1111","All other Sectors","FUTURE CONTRACT-NOV","550,000","32,477,675","(1,002,000)","(34,717,400)","(452,000)","(2,239,725)","(14,357)"
"OVERSEAS PAKISTANI","S0020","Oil and Gas Marketing Companies","OFF-MARKET","150,000","5,325,000","0","0","150,000","5,325,000","34,134"
"OVERSEAS PAKISTANI","S0005","Cement","REGULAR","1,127,106","25,213,721","(938,703)","(45,583,193)","188,403","(20,369,473)","(130,573)"
"OVERSEAS PAKISTANI","S0007","Fertilizer","REGULAR","545,738","19,006,386","(103,314)","(10,768,976)","442,424","8,237,410","52,803"
"OVERSEAS PAKISTANI","S0008","Food and Personal Care Products","REGULAR","213,501","4,606,063","(312,211)","(5,933,619)","(98,710)","(1,327,556)","(8,509)"
"OVERSEAS PAKISTANI","S0019","Oil and Gas Exploration Companies","REGULAR","134,021","16,603,249","(77,086)","(11,248,405)","56,935","5,354,844","34,325"
"OVERSEAS PAKISTANI","S0020","Oil and Gas Marketing Companies","REGULAR","338,721","27,793,487","(475,301)","(34,400,803)","(136,580)","(6,607,316)","(42,354)"
"OVERSEAS PAKISTANI","S0023","Power Generation and Distribution","REGULAR","381,955","2,254,979","(27,000)","(1,388,655)","354,955","866,324","5,553"
"OVERSEAS PAKISTANI","S0026","Commercial Banks","REGULAR","612,527","14,106,932","(171,894)","(4,274,276)","440,633","9,832,656","63,029"
"OVERSEAS PAKISTANI","S0028","Technology and Communication","REGULAR","2,099,782","6,163,535","(4,234,737)","(9,333,162)","(2,134,955)","(3,169,627)","(20,318)"
"OVERSEAS PAKISTANI","S0029","Textile Composite","REGULAR","64,420","2,531,321","(156,900)","(5,467,476)","(92,480)","(2,936,155)","(18,821)"
"OVERSEAS PAKISTANI","S1111","All other Sectors","REGULAR","3,069,636","75,828,463","(2,044,575)","(59,136,840)","1,025,061","16,691,623","106,997"
"","","","TOTAL","10,440,907","297,193,091","(10,418,721)","(267,268,511)","22,186","29,924,579","191,822"
" ","---","---","GRAND-TOTAL","22,329,068","1,468,110,945","(23,880,270)","(974,797,093)","(1,551,202)","493,313,853","3,162,268"
