"CLIENT TYPE","SEC CODE","SECTOR NAME","MARKET TYPE","BUY VOLUME","BUY VALUE","SELL VOLUME","SELL VALUE","NET VOLUME","NET VALUE","USD"
"FOREIGN CORPORATES ","S0005","Cement","FUTURE CONTRACT-JAN","25,000","1,162,605","(25,000)","(1,162,605)","0","0","0"
"FOREIGN CORPORATES ","S0005","Cement","OFF-MARKET","18,160","8,547,821","(18,160)","(8,547,821)","0","0","0"
"FOREIGN CORPORATES ","S0026","Commercial Banks","OFF-MARKET","622,800","86,840,175","(622,800)","(86,840,175)","0","0","0"
"FOREIGN CORPORATES ","S0005","Cement","REGULAR","262,340","123,572,977","0","0","262,340","123,572,977","889,014"
"FOREIGN CORPORATES ","S0007","Fertilizer","REGULAR","95,500","27,013,659","(264,500)","(20,508,945)","(169,000)","6,504,714","46,796"
"FOREIGN CORPORATES ","S0008","Food and Personal Care Products","REGULAR","0","0","(85,000)","(6,853,460)","(85,000)","(6,853,460)","(49,305)"
"FOREIGN CORPORATES ","S0019","Oil and Gas Exploration Companies","REGULAR","20,600","2,809,650","(204,900)","(28,748,393)","(184,300)","(25,938,743)","(186,609)"
"FOREIGN CORPORATES ","S0020","Oil and Gas Marketing Companies","REGULAR","0","0","(255,500)","(39,242,319)","(255,500)","(39,242,319)","(282,318)"
"FOREIGN CORPORATES ","S0023","Power Generation and Distribution","REGULAR","0","0","(654,500)","(59,203,625)","(654,500)","(59,203,625)","(425,925)"
"FOREIGN CORPORATES ","S0026","Commercial Banks","REGULAR","1,139,900","122,348,171","(577,700)","(81,448,361)","562,200","40,899,810","294,243"
"FOREIGN CORPORATES ","S0029","Textile Composite","REGULAR","0","0","(120,000)","(11,297,672)","(120,000)","(11,297,672)","(81,278)"
"FOREIGN CORPORATES ","S1111","All other Sectors","REGULAR","573,500","10,508,780","(376,524)","(3,267,165)","196,976","7,241,615","52,097"
"","","","TOTAL","2,757,800","382,803,838","(3,204,584)","(347,120,541)","(446,784)","35,683,297","256,715"
"FOREIGN INDIVIDUAL","S0005","Cement","FUTURE CONTRACT-JAN","5,000","371,090","(2,000)","(174,005)","3,000","197,085","1,417"
"FOREIGN INDIVIDUAL","S0020","Oil and Gas Marketing Companies","FUTURE CONTRACT-JAN","0","0","(15,500)","(376,050)","(15,500)","(376,050)","(2,705)"
"FOREIGN INDIVIDUAL","S1111","All other Sectors","FUTURE CONTRACT-JAN","9,500","664,575","(8,000)","(640,650)","1,500","23,925","172"
"FOREIGN INDIVIDUAL","S0005","Cement","REGULAR","5,000","109,250","(5,000)","(109,830)","0","(580)","(4)"
"FOREIGN INDIVIDUAL","S0007","Fertilizer","REGULAR","0","0","(100)","(32,801)","(100)","(32,801)","(235)"
"FOREIGN INDIVIDUAL","S0008","Food and Personal Care Products","REGULAR","0","0","(2,500)","(60,500)","(2,500)","(60,500)","(435)"
