"CLIENT TYPE","SEC CODE","SECTOR NAME","MARKET TYPE","BUY VOLUME","BUY VALUE","SELL VOLUME","SELL VALUE","NET VOLUME","NET VALUE","USD"
"FOREIGN CORPORATES ","S0020","Oil and Gas Marketing Companies","OFF-MARKET","0","0","(7,000,000)","(242,550,000)","(7,000,000)","(242,550,000)","(1,362,640)"
"FOREIGN CORPORATES ","S1111","All other Sectors","OFF-MARKET","0","0","(9,800)","(13,426,000)","(9,800)","(13,426,000)","(75,426)"
"FOREIGN CORPORATES ","S0005","Cement","REGULAR","0","0","(70,500)","(8,643,423)","(70,500)","(8,643,423)","(48,558)"
"FOREIGN CORPORATES ","S0007","Fertilizer","REGULAR","4,000","358,400","(30,023)","(8,179,862)","(26,023)","(7,821,462)","(43,940)"
"FOREIGN CORPORATES ","S0019","Oil and Gas Exploration Companies","REGULAR","135,107","12,827,112","0","0","135,107","12,827,112","72,062"
"FOREIGN CORPORATES ","S0020","Oil and Gas Marketing Companies","REGULAR","0","0","(1,225,829)","(46,171,325)","(1,225,829)","(46,171,325)","(259,389)"
"FOREIGN CORPORATES ","S0023","Power Generation and Distribution","REGULAR","0","0","(220,007)","(5,800,773)","(220,007)","(5,800,773)","(32,588)"
"FOREIGN CORPORATES ","S0026","Commercial Banks","REGULAR","870,578","53,067,219","(583,261)","(61,195,627)","287,317","(8,128,408)","(45,665)"
"FOREIGN CORPORATES ","S0028","Technology and Communication","REGULAR","0","0","(80,729)","(51,583,652)","(80,729)","(51,583,652)","(289,795)"
"FOREIGN CORPORATES ","S1111","All other Sectors","REGULAR","1,125","152,500","(38,288)","(14,778,766)","(37,163)","(14,626,266)","(82,170)"
"","","","TOTAL","1,010,810","66,405,231","(9,258,437)","(452,329,428)","(8,247,627)","(385,924,197)","(2,168,109)"
"FOREIGN INDIVIDUAL","S1111","All other Sectors","REGULAR","5,000","320,875","0","0","5,000","320,875","1,802"
"","","","TOTAL","5,000","320,875","0","0","5,000","320,875","1,802"
"OVERSEAS PAKISTANI","S1111","All other Sectors","FUTURE CONTRACT-APR","153,000","581,400","0","0","153,000","581,400","3,266"
"OVERSEAS PAKISTANI","S0005","Cement","FUTURE CONTRACT-MAR","73,000","4,948,325","(104,000)","(6,437,310)","(31,000)","(1,488,985)","(8,365)"
"OVERSEAS PAKISTANI","S0007","Fertilizer","FUTURE CONTRACT-MAR","0","0","(1,000)","(21,450)","(1,000)","(21,450)","(120)"
"OVERSEAS PAKISTANI","S0008","Food and Personal Care Products","FUTURE CONTRACT-MAR","131,500","2,780,825","(295,500)","(8,224,715)","(164,000)","(5,443,890)","(30,583)"
"OVERSEAS PAKISTANI","S0019","Oil and Gas Exploration Companies","FUTURE CONTRACT-MAR","18,000","1,629,330","(31,000)","(2,855,160)","(13,000)","(1,225,830)","(6,886)"
"OVERSEAS PAKISTANI","S0020","Oil and Gas Marketing Companies","FUTURE CONTRACT-MAR","3,000","173,750","(26,500)","(1,402,515)","(23,500)","(1,228,765)","(6,903)"
"OVERSEAS PAKISTANI","S0023","Power Generation and Distribution","FUTURE CONTRACT-MAR","12,000","344,900","0","0","12,000","344,900","1,937"
"OVERSEAS PAKISTANI","S0026","Commercial Banks","FUTURE CONTRACT-MAR","1,000","32,940","0","0","1,000","32,940","185"
"OVERSEAS PAKISTANI","S0028","Technology and Communication","FUTURE CONTRACT-MAR","805,500","58,852,605","(874,500)","(62,260,585)","(69,000)","(3,407,980)","(19,145)"
"OVERSEAS PAKISTANI","S0029","Textile Composite","FUTURE CONTRACT-MAR","14,500","687,870","(1,500)","(35,825)","13,000","652,045","3,663"
"OVERSEAS PAKISTANI","S1111","All other Sectors","FUTURE CONTRACT-MAR","402,500","13,832,050","(769,500)","(20,592,295)","(367,000)","(6,760,245)","(37,978)"
