"CLIENT TYPE","SEC CODE","SECTOR NAME","MARKET TYPE","BUY VOLUME","BUY VALUE","SELL VOLUME","SELL VALUE","NET VOLUME","NET VALUE","USD"
"FOREIGN CORPORATES ","S0005","Cement","REGULAR","8,980","6,115,854","(46,500)","(816,470)","(37,520)","5,299,384","30,110"
"FOREIGN CORPORATES ","S0007","Fertilizer","REGULAR","0","0","(142,417)","(17,587,984)","(142,417)","(17,587,984)","(99,931)"
"FOREIGN CORPORATES ","S0019","Oil and Gas Exploration Companies","REGULAR","46,512","4,120,105","(27,910)","(7,997,597)","18,602","(3,877,492)","(22,031)"
"FOREIGN CORPORATES ","S0020","Oil and Gas Marketing Companies","REGULAR","0","0","(77,500)","(2,567,028)","(77,500)","(2,567,028)","(14,585)"
"FOREIGN CORPORATES ","S0023","Power Generation and Distribution","REGULAR","3,694","271,689","(120,833)","(6,049,266)","(117,139)","(5,777,577)","(32,827)"
"FOREIGN CORPORATES ","S0026","Commercial Banks","REGULAR","103,215","12,112,070","(155,368)","(20,775,578)","(52,153)","(8,663,508)","(49,224)"
"FOREIGN CORPORATES ","S0028","Technology and Communication","REGULAR","11,902","8,210,476","(286,790)","(64,853,465)","(274,888)","(56,642,988)","(321,835)"
"FOREIGN CORPORATES ","S0029","Textile Composite","REGULAR","6,500","598,553","(44,500)","(4,104,165)","(38,000)","(3,505,611)","(19,918)"
"FOREIGN CORPORATES ","S1111","All other Sectors","REGULAR","41,100","2,861,635","(261,725)","(23,508,704)","(220,625)","(20,647,068)","(117,312)"
"","","","TOTAL","221,903","34,290,382","(1,163,543)","(148,260,257)","(941,640)","(113,969,872)","(647,553)"
"OVERSEAS PAKISTANI","S0005","Cement","FUTURE CONTRACT-FEB","22,500","1,254,635","(15,000)","(864,175)","7,500","390,460","2,218"
"OVERSEAS PAKISTANI","S0007","Fertilizer","FUTURE CONTRACT-FEB","12,000","1,015,610","(2,000)","(170,000)","10,000","845,610","4,804"
"OVERSEAS PAKISTANI","S0008","Food and Personal Care Products","FUTURE CONTRACT-FEB","130,000","4,600,085","(20,000)","(641,310)","110,000","3,958,775","22,493"
"OVERSEAS PAKISTANI","S0019","Oil and Gas Exploration Companies","FUTURE CONTRACT-FEB","3,000","266,750","(7,000)","(564,130)","(4,000)","(297,380)","(1,689)"
"OVERSEAS PAKISTANI","S0020","Oil and Gas Marketing Companies","FUTURE CONTRACT-FEB","25,000","4,355,490","(10,000)","(1,241,935)","15,000","3,113,555","17,690"
"OVERSEAS PAKISTANI","S0023","Power Generation and Distribution","FUTURE CONTRACT-FEB","32,000","611,000","(2,000)","(146,400)","30,000","464,600","2,639"
"OVERSEAS PAKISTANI","S0026","Commercial Banks","FUTURE CONTRACT-FEB","1,000","1,350","(5,000)","(186,250)","(4,000)","(184,900)","(1,050)"
"OVERSEAS PAKISTANI","S0028","Technology and Communication","FUTURE CONTRACT-FEB","493,000","25,701,150","(929,000)","(31,299,395)","(436,000)","(5,598,245)","(31,808)"
"OVERSEAS PAKISTANI","S0029","Textile Composite","FUTURE CONTRACT-FEB","22,500","694,880","(38,000)","(2,132,615)","(15,500)","(1,437,735)","(8,168)"
"OVERSEAS PAKISTANI","S1111","All other Sectors","FUTURE CONTRACT-FEB","559,500","20,018,780","(566,000)","(17,895,005)","(6,500)","2,123,775","12,066"
"OVERSEAS PAKISTANI","S0028","Technology and Communication","FUTURE CONTRACT-MAR","500","42,900","0","0","500","42,900","243"
"OVERSEAS PAKISTANI","S1111","All other Sectors","FUTURE CONTRACT-MAR","0","0","(5,000)","(107,500)","(5,000)","(107,500)","(610)"
"OVERSEAS PAKISTANI","S0028","Technology and Communication","OFF-MARKET","5","426","0","0","5","426","2"
"OVERSEAS PAKISTANI","S0005","Cement","REGULAR","466,562","13,503,726","(97,043)","(6,714,107)","369,519","6,789,619","38,577"
"OVERSEAS PAKISTANI","S0007","Fertilizer","REGULAR","50,741","4,619,719","(205,551)","(18,524,120)","(154,810)","(13,904,401)","(79,002)"
"OVERSEAS PAKISTANI","S0008","Food and Personal Care Products","REGULAR","384,270","11,367,541","(216,711)","(7,064,673)","167,559","4,302,868","24,448"
"OVERSEAS PAKISTANI","S0019","Oil and Gas Exploration Companies","REGULAR","49,544","4,831,532","(31,990)","(4,016,671)","17,554","814,860","4,629"
"OVERSEAS PAKISTANI","S0020","Oil and Gas Marketing Companies","REGULAR","255,745","11,328,689","(113,369)","(5,463,188)","142,376","5,865,501","33,326"
"OVERSEAS PAKISTANI","S0023","Power Generation and Distribution","REGULAR","1,071,373","17,607,296","(2,086,359)","(14,976,296)","(1,014,986)","2,630,999","14,948"
"OVERSEAS PAKISTANI","S0026","Commercial Banks","REGULAR","553,608","10,817,661","(2,287,489)","(23,189,896)","(1,733,881)","(12,372,235)","(70,296)"
"OVERSEAS PAKISTANI","S0028","Technology and Communication","REGULAR","3,078,293","98,629,201","(4,571,028)","(65,330,196)","(1,492,735)","33,299,005","189,198"
"OVERSEAS PAKISTANI","S0029","Textile Composite","REGULAR","203,336","14,175,891","(90,562)","(5,667,665)","112,774","8,508,225","48,342"
"OVERSEAS PAKISTANI","S1111","All other Sectors","REGULAR","3,086,834","80,414,168","(1,330,184)","(38,662,364)","1,756,650","41,751,803","237,226"
"","","","TOTAL","10,501,311","325,858,480","(12,629,286)","(244,857,891)","(2,127,975)","81,000,585","460,226"
" ","---","---","GRAND-TOTAL","10,723,214","360,148,870","(13,792,829)","(393,118,157)","(3,069,615)","(32,969,287)","(187,325)"
