"CLIENT TYPE","SEC CODE","SECTOR NAME","MARKET TYPE","BUY VOLUME","BUY VALUE","SELL VOLUME","SELL VALUE","NET VOLUME","NET VALUE","USD"
"FOREIGN CORPORATES ","S0005","Cement","REGULAR","29,000","2,420,276","(10,300)","(1,765,315)","18,700","654,960","3,721"
"FOREIGN CORPORATES ","S0007","Fertilizer","REGULAR","489","50,825","(169,291)","(15,701,181)","(168,802)","(15,650,356)","(88,922)"
"FOREIGN CORPORATES ","S0008","Food and Personal Care Products","REGULAR","60,000","1,637,957","0","0","60,000","1,637,957","9,306"
"FOREIGN CORPORATES ","S0019","Oil and Gas Exploration Companies","REGULAR","173,172","15,245,900","(63,588)","(5,078,405)","109,584","10,167,495","57,769"
"FOREIGN CORPORATES ","S0020","Oil and Gas Marketing Companies","REGULAR","17,938","3,108,018","0","0","17,938","3,108,018","17,659"
"FOREIGN CORPORATES ","S0023","Power Generation and Distribution","REGULAR","54,000","4,281,554","(111,012)","(8,772,590)","(57,012)","(4,491,035)","(25,517)"
"FOREIGN CORPORATES ","S0026","Commercial Banks","REGULAR","427,322","56,322,692","(412,650)","(44,643,280)","14,672","11,679,411","66,360"
"FOREIGN CORPORATES ","S0028","Technology and Communication","REGULAR","29,500","2,957,140","(460,000)","(3,040,600)","(430,500)","(83,459)","(474)"
"FOREIGN CORPORATES ","S0029","Textile Composite","REGULAR","500","39,261","(18,500)","(1,452,538)","(18,000)","(1,413,277)","(8,029)"
"FOREIGN CORPORATES ","S1111","All other Sectors","REGULAR","10,010","3,967,219","(39,480)","(10,182,138)","(29,470)","(6,214,918)","(35,312)"
"","","","TOTAL","801,931","90,030,842","(1,284,821)","(90,636,047)","(482,890)","(605,204)","(3,439)"
"OVERSEAS PAKISTANI","S0008","Food and Personal Care Products","FUTURE CONTRACT-FEB","2,000","76,250","(1,000)","(38,250)","1,000","38,000","215"
"OVERSEAS PAKISTANI","S0019","Oil and Gas Exploration Companies","FUTURE CONTRACT-FEB","24,500","2,131,975","(5,000)","(442,450)","19,500","1,689,525","9,599"
"OVERSEAS PAKISTANI","S0020","Oil and Gas Marketing Companies","FUTURE CONTRACT-FEB","5,000","899,875","0","0","5,000","899,875","5,112"
"OVERSEAS PAKISTANI","S0028","Technology and Communication","FUTURE CONTRACT-FEB","500","48,700","(5,500)","(554,250)","(5,000)","(505,550)","(2,872)"
"OVERSEAS PAKISTANI","S0029","Textile Composite","FUTURE CONTRACT-FEB","11,000","609,500","0","0","11,000","609,500","3,463"
"OVERSEAS PAKISTANI","S1111","All other Sectors","FUTURE CONTRACT-FEB","11,000","212,970","(5,000)","(129,500)","6,000","83,470","474"
