"CLIENT TYPE","SEC CODE","SECTOR NAME","MARKET TYPE","BUY VOLUME","BUY VALUE","SELL VOLUME","SELL VALUE","NET VOLUME","NET VALUE","USD"
"FOREIGN CORPORATES ","S0005","Cement","REGULAR","0","0","(45,801)","(22,603,325)","(45,801)","(22,603,325)","(104,645)"
"FOREIGN CORPORATES ","S0007","Fertilizer","REGULAR","254,871","31,486,112","(114,500)","(11,685,778)","140,371","19,800,333","91,668"
"FOREIGN CORPORATES ","S0019","Oil and Gas Exploration Companies","REGULAR","0","0","(221,129)","(19,309,050)","(221,129)","(19,309,050)","(89,393)"
"FOREIGN CORPORATES ","S0020","Oil and Gas Marketing Companies","REGULAR","0","0","(54,907)","(1,412,124)","(54,907)","(1,412,124)","(6,537)"
"FOREIGN CORPORATES ","S0023","Power Generation and Distribution","REGULAR","215,986","14,997,702","0","0","215,986","14,997,702","69,433"
"FOREIGN CORPORATES ","S0026","Commercial Banks","REGULAR","11,166","1,024,770","(7,601,664)","(260,832,352)","(7,590,498)","(259,807,582)","(1,202,812)"
"FOREIGN CORPORATES ","S1111","All other Sectors","REGULAR","900","98,692","(900)","(100,030)","0","(1,337)","(6)"
"","","","TOTAL","482,923","47,607,276","(8,038,901)","(315,942,659)","(7,555,978)","(268,335,383)","(1,242,292)"
"FOREIGN INDIVIDUAL","S1111","All other Sectors","FUTURE CONTRACT-AUG","5,000","816,870","(5,000)","(826,900)","0","(10,030)","(46)"
"FOREIGN INDIVIDUAL","S0026","Commercial Banks","REGULAR","0","0","(80,000)","(184,100)","(80,000)","(184,100)","(852)"
"FOREIGN INDIVIDUAL","S0028","Technology and Communication","REGULAR","0","0","(20,000)","(29,400)","(20,000)","(29,400)","(136)"
"FOREIGN INDIVIDUAL","S1111","All other Sectors","REGULAR","10","1,630","(30,500)","(50,375)","(30,490)","(48,745)","(225)"
"","","","TOTAL","5,010","818,500","(135,500)","(1,090,775)","(130,490)","(272,275)","(1,259)"
"OVERSEAS PAKISTANI","S0005","Cement","FUTURE CONTRACT-AUG","96,000","6,805,670","(18,500)","(1,951,220)","77,500","4,854,450","22,474"
"OVERSEAS PAKISTANI","S0008","Food and Personal Care Products","FUTURE CONTRACT-AUG","664,000","15,299,885","(293,000)","(7,129,110)","371,000","8,170,775","37,827"
"OVERSEAS PAKISTANI","S0019","Oil and Gas Exploration Companies","FUTURE CONTRACT-AUG","10,500","768,375","(8,000)","(1,283,710)","2,500","(515,335)","(2,385)"
"OVERSEAS PAKISTANI","S0020","Oil and Gas Marketing Companies","FUTURE CONTRACT-AUG","26,500","3,736,775","(46,000)","(7,848,945)","(19,500)","(4,112,170)","(19,037)"
"OVERSEAS PAKISTANI","S0023","Power Generation and Distribution","FUTURE CONTRACT-AUG","13,000","378,135","(42,000)","(330,125)","(29,000)","48,010","222"
"OVERSEAS PAKISTANI","S0026","Commercial Banks","FUTURE CONTRACT-AUG","2,000","12,400","(26,000)","(352,880)","(24,000)","(340,480)","(1,576)"
