"CLIENT TYPE","SEC CODE","SECTOR NAME","MARKET TYPE","BUY VOLUME","BUY VALUE","SELL VOLUME","SELL VALUE","NET VOLUME","NET VALUE","USD"
"FOREIGN CORPORATES ","S0007","Fertilizer","REGULAR","2,000","224,050","(19,407)","(4,699,614)","(17,407)","(4,475,564)","(21,939)"
"FOREIGN CORPORATES ","S0008","Food and Personal Care Products","REGULAR","1,371,633","27,431,073","0","0","1,371,633","27,431,073","134,466"
"FOREIGN CORPORATES ","S0020","Oil and Gas Marketing Companies","REGULAR","192,993","6,732,310","0","0","192,993","6,732,310","33,001"
"FOREIGN CORPORATES ","S0026","Commercial Banks","REGULAR","1,846","211,366","(237,500)","(21,207,773)","(235,654)","(20,996,406)","(102,923)"
"FOREIGN CORPORATES ","S0028","Technology and Communication","REGULAR","435,911","98,065,992","0","0","435,911","98,065,992","480,715"
"","","","TOTAL","2,004,383","132,664,791","(256,907)","(25,907,387)","1,747,476","106,757,405","523,320"
"FOREIGN INDIVIDUAL","S0020","Oil and Gas Marketing Companies","REGULAR","5,000","175,000","0","0","5,000","175,000","857"
"","","","TOTAL","5,000","175,000","0","0","5,000","175,000","857"
"OVERSEAS PAKISTANI","S0005","Cement","FUTURE CONTRACT-JUL","56,500","2,286,985","(69,000)","(4,833,640)","(12,500)","(2,546,655)","(12,483)"
"OVERSEAS PAKISTANI","S0007","Fertilizer","FUTURE CONTRACT-JUL","0","0","(1,000)","(91,000)","(1,000)","(91,000)","(446)"
"OVERSEAS PAKISTANI","S0008","Food and Personal Care Products","FUTURE CONTRACT-JUL","27,500","592,660","(78,000)","(2,142,130)","(50,500)","(1,549,470)","(7,595)"
"OVERSEAS PAKISTANI","S0019","Oil and Gas Exploration Companies","FUTURE CONTRACT-JUL","4,000","304,730","(36,000)","(2,787,160)","(32,000)","(2,482,430)","(12,168)"
"OVERSEAS PAKISTANI","S0020","Oil and Gas Marketing Companies","FUTURE CONTRACT-JUL","38,500","2,672,170","(58,500)","(3,947,780)","(20,000)","(1,275,610)","(6,252)"
"OVERSEAS PAKISTANI","S0023","Power Generation and Distribution","FUTURE CONTRACT-JUL","5,500","132,775","(1,000)","(36,035)","4,500","96,740","474"
"OVERSEAS PAKISTANI","S0026","Commercial Banks","FUTURE CONTRACT-JUL","8,000","884,500","(3,500)","(415,505)","4,500","468,995","2,298"
"OVERSEAS PAKISTANI","S0028","Technology and Communication","FUTURE CONTRACT-JUL","189,500","9,154,075","(378,000)","(17,454,905)","(188,500)","(8,300,830)","(40,690)"
"OVERSEAS PAKISTANI","S0029","Textile Composite","FUTURE CONTRACT-JUL","75,500","1,115,680","(55,000)","(1,494,515)","20,500","(378,835)","(1,857)"
"OVERSEAS PAKISTANI","S1111","All other Sectors","FUTURE CONTRACT-JUL","690,500","28,000,085","(856,000)","(24,466,975)","(165,500)","3,533,110","17,319"
"OVERSEAS PAKISTANI","S0028","Technology and Communication","OFF-MARKET","0","0","(15,000)","(1,544,100)","(15,000)","(1,544,100)","(7,569)"
"OVERSEAS PAKISTANI","S0029","Textile Composite","OFF-MARKET","0","0","(70,000)","(1,234,100)","(70,000)","(1,234,100)","(6,049)"
"OVERSEAS PAKISTANI","S1111","All other Sectors","OFF-MARKET","0","0","(100,000)","(1,836,460)","(100,000)","(1,836,460)","(9,002)"
"OVERSEAS PAKISTANI","S0005","Cement","REGULAR","172,770","6,376,831","(273,091)","(12,873,398)","(100,321)","(6,496,567)","(31,845)"
"OVERSEAS PAKISTANI","S0007","Fertilizer","REGULAR","101,453","6,136,229","(83,529)","(8,217,472)","17,924","(2,081,243)","(10,202)"
"OVERSEAS PAKISTANI","S0008","Food and Personal Care Products","REGULAR","634,371","9,441,202","(353,262)","(5,204,034)","281,109","4,237,168","20,770"
"OVERSEAS PAKISTANI","S0019","Oil and Gas Exploration Companies","REGULAR","93,640","7,288,867","(80,647)","(7,516,306)","12,993","(227,439)","(1,114)"
"OVERSEAS PAKISTANI","S0020","Oil and Gas Marketing Companies","REGULAR","272,745","12,120,938","(230,221)","(11,151,102)","42,524","969,835","4,754"
"OVERSEAS PAKISTANI","S0023","Power Generation and Distribution","REGULAR","818,734","14,548,263","(640,509)","(14,693,055)","178,225","(144,791)","(709)"
"OVERSEAS PAKISTANI","S0026","Commercial Banks","REGULAR","299,128","8,173,154","(81,156)","(6,009,953)","217,972","2,163,201","10,603"
"OVERSEAS PAKISTANI","S0028","Technology and Communication","REGULAR","956,784","21,795,520","(357,580)","(15,946,457)","599,204","5,849,063","28,671"
"OVERSEAS PAKISTANI","S0029","Textile Composite","REGULAR","574,619","11,176,478","(842,070)","(10,533,497)","(267,451)","642,980","3,151"
"OVERSEAS PAKISTANI","S1111","All other Sectors","REGULAR","4,863,005","77,916,786","(6,004,987)","(79,787,990)","(1,141,982)","(1,871,204)","(9,172)"
"","","","TOTAL","9,882,749","220,117,928","(10,668,052)","(234,217,569)","(785,303)","(14,099,642)","(69,113)"
" ","---","---","GRAND-TOTAL","11,892,132","352,957,724","(10,924,959)","(260,124,961)","967,173","92,832,762","455,062"
