"CLIENT TYPE","SEC CODE","SECTOR NAME","MARKET TYPE","BUY VOLUME","BUY VALUE","SELL VOLUME","SELL VALUE","NET VOLUME","NET VALUE","USD"
"BANKS / DFI","S0020","Oil and Gas Marketing Companies","FUT","0","0","(163,000)","(13,576,075)","(163,000)","(13,576,075)","(61,430)"
"BANKS / DFI","S0028","Technology and Communication","FUT","0","0","(71,000)","(3,758,970)","(71,000)","(3,758,970)","(17,008)"
"BANKS / DFI","S1111","All other Sectors","FUT","0","0","(103,500)","(5,246,315)","(103,500)","(5,246,315)","(23,738)"
"BANKS / DFI","S0026","Commercial Banks","ODL","0","0","(250)","(1,378)","(250)","(1,378)","(6)"
"BANKS / DFI","S0023","Power Generation and Distribution","OMKT","197,500","2,804,500","(197,500)","(2,804,500)","0","0","0"
"BANKS / DFI","S0005","Cement","REG","161,100","9,136,767","(194,211)","(15,791,538)","(33,111)","(6,654,771)","(30,112)"
"BANKS / DFI","S0007","Fertilizer","REG","427,500","58,853,447","(345,756)","(29,296,433)","81,744","29,557,013","133,742"
"BANKS / DFI","S0008","Food and Personal Care Products","REG","160,000","3,235,330","0","0","160,000","3,235,330","14,639"
"BANKS / DFI","S0019","Oil and Gas Exploration Companies","REG","145,000","11,181,599","(135,000)","(15,558,147)","10,000","(4,376,547)","(19,803)"
"BANKS / DFI","S0020","Oil and Gas Marketing Companies","REG","169,464","14,444,923","(539,290)","(17,421,151)","(369,826)","(2,976,227)","(13,467)"
"BANKS / DFI","S0023","Power Generation and Distribution","REG","0","0","(664,250)","(18,301,295)","(664,250)","(18,301,295)","(82,811)"
"BANKS / DFI","S0026","Commercial Banks","REG","1,045,664","37,305,895","(2,929,189)","(95,894,094)","(1,883,525)","(58,588,199)","(265,104)"
"BANKS / DFI","S0028","Technology and Communication","REG","71,000","3,731,451","(422,468)","(30,178,480)","(351,468)","(26,447,028)","(119,669)"
"BANKS / DFI","S1111","All other Sectors","REG","370,800","12,283,325","(2,112,345)","(90,928,928)","(1,741,545)","(78,645,602)","(355,862)"
"","","","TOTAL","2,748,028","152,977,237","(7,877,759)","(338,757,304)","(5,129,731)","(185,780,064)","(840,629)"
"BROKER PROPRIETARY TRADING","S0005","Cement","FUT","254,500","16,124,410","(372,500)","(16,647,205)","(118,000)","(522,795)","(2,365)"
"BROKER PROPRIETARY TRADING","S0007","Fertilizer","FUT","1,500","27,250","(1,500)","(27,825)","0","(575)","(2)"
"BROKER PROPRIETARY TRADING","S0008","Food and Personal Care Products","FUT","419,500","5,345,750","(88,500)","(1,653,075)","331,000","3,692,675","16,708"
"BROKER PROPRIETARY TRADING","S0019","Oil and Gas Exploration Companies","FUT","835,500","65,395,425","(1,036,000)","(85,068,060)","(200,500)","(19,672,635)","(89,016)"
"BROKER PROPRIETARY TRADING","S0020","Oil and Gas Marketing Companies","FUT","393,500","35,165,590","(715,500)","(54,706,730)","(322,000)","(19,541,140)","(88,421)"
"BROKER PROPRIETARY TRADING","S0023","Power Generation and Distribution","FUT","323,500","1,978,825","(120,000)","(2,450,865)","203,500","(472,040)","(2,135)"
"BROKER PROPRIETARY TRADING","S0026","Commercial Banks","FUT","252,000","7,937,845","(369,500)","(12,576,665)","(117,500)","(4,638,820)","(20,990)"
"BROKER PROPRIETARY TRADING","S0028","Technology and Communication","FUT","2,713,000","80,447,645","(2,581,500)","(157,259,165)","131,500","(76,811,520)","(347,563)"
"BROKER PROPRIETARY TRADING","S0029","Textile Composite","FUT","30,000","745,075","(5,000)","(48,500)","25,000","696,575","3,151"
"BROKER PROPRIETARY TRADING","S1111","All other Sectors","FUT","4,471,000","151,580,650","(5,826,000)","(207,580,575)","(1,355,000)","(55,999,925)","(253,393)"
"BROKER PROPRIETARY TRADING","S0005","Cement","ODL","0","0","(224)","(3,177)","(224)","(3,177)","(14)"
"BROKER PROPRIETARY TRADING","S0008","Food and Personal Care Products","ODL","23","523","(68)","(1,538)","(45)","(1,015)","(4)"
"BROKER PROPRIETARY TRADING","S0020","Oil and Gas Marketing Companies","ODL","240","1,344","(211)","(1,270)","29","73","0"
"BROKER PROPRIETARY TRADING","S0026","Commercial Banks","ODL","0","0","(81)","(1,552)","(81)","(1,552)","(7)"
"BROKER PROPRIETARY TRADING","S1111","All other Sectors","ODL","34","26","(1,152)","(15,413)","(1,118)","(15,386)","(69)"
"BROKER PROPRIETARY TRADING","S0005","Cement","OMKT","495","13,810","0","0","495","13,810","62"
"BROKER PROPRIETARY TRADING","S0019","Oil and Gas Exploration Companies","OMKT","200,000","14,930,000","0","0","200,000","14,930,000","67,556"
"BROKER PROPRIETARY TRADING","S0023","Power Generation and Distribution","OMKT","197,500","2,804,500","(197,500)","(2,804,500)","0","0","0"
"BROKER PROPRIETARY TRADING","S0028","Technology and Communication","OMKT","237,000","32,728,000","(247,000)","(34,118,000)","(10,000)","(1,390,000)","(6,289)"
"BROKER PROPRIETARY TRADING","S1111","All other Sectors","OMKT","0","0","(108,500)","(2,923,500)","(108,500)","(2,923,500)","(13,228)"
"BROKER PROPRIETARY TRADING","S0005","Cement","REG","1,715,942","42,213,266","(1,007,954)","(40,406,523)","707,988","1,806,743","8,175"
"BROKER PROPRIETARY TRADING","S0007","Fertilizer","REG","227,003","8,244,426","(134,448)","(4,113,001)","92,555","4,131,425","18,694"
"BROKER PROPRIETARY TRADING","S0008","Food and Personal Care Products","REG","423,984","6,417,376","(816,723)","(11,592,716)","(392,739)","(5,175,340)","(23,417)"
"BROKER PROPRIETARY TRADING","S0019","Oil and Gas Exploration Companies","REG","4,685,972","377,794,762","(5,540,977)","(421,644,490)","(855,005)","(43,849,727)","(198,415)"
"BROKER PROPRIETARY TRADING","S0020","Oil and Gas Marketing Companies","REG","2,524,909","149,535,581","(2,218,819)","(139,132,339)","306,090","10,403,241","47,073"
"BROKER PROPRIETARY TRADING","S0023","Power Generation and Distribution","REG","994,357","11,724,160","(847,630)","(10,583,005)","146,727","1,141,155","5,163"
"BROKER PROPRIETARY TRADING","S0026","Commercial Banks","REG","3,041,158","89,902,436","(2,073,558)","(74,457,556)","967,600","15,444,880","69,886"
"BROKER PROPRIETARY TRADING","S0028","Technology and Communication","REG","5,408,328","194,309,890","(5,607,291)","(136,577,003)","(198,963)","57,732,886","261,234"
"BROKER PROPRIETARY TRADING","S0029","Textile Composite","REG","51,531","1,185,811","(84,531)","(2,114,102)","(33,000)","(928,290)","(4,200)"
"BROKER PROPRIETARY TRADING","S1111","All other Sectors","REG","20,805,142","497,460,980","(17,358,453)","(382,047,315)","3,446,689","115,413,665","522,233"
"","","","TOTAL","50,207,618","1,794,015,356","(47,361,120)","(1,800,555,665)","2,846,498","(6,540,309)","(29,593)"
"COMPANIES","S0005","Cement","FUT","5,500","88,230","(9,000)","(232,360)","(3,500)","(144,130)","(652)"
"COMPANIES","S0007","Fertilizer","FUT","5,000","91,725","(1,000)","(18,150)","4,000","73,575","332"
"COMPANIES","S0008","Food and Personal Care Products","FUT","6,000","90,040","(8,000)","(78,475)","(2,000)","11,565","52"
"COMPANIES","S0019","Oil and Gas Exploration Companies","FUT","106,500","7,975,040","(105,000)","(8,030,200)","1,500","(55,160)","(249)"
"COMPANIES","S0020","Oil and Gas Marketing Companies","FUT","5,000","554,155","(12,000)","(707,840)","(7,000)","(153,685)","(695)"
"COMPANIES","S0023","Power Generation and Distribution","FUT","2,000","85,530","0","0","2,000","85,530","387"
"COMPANIES","S0026","Commercial Banks","FUT","63,000","2,040,950","(70,000)","(2,428,885)","(7,000)","(387,935)","(1,755)"
"COMPANIES","S0028","Technology and Communication","FUT","486,000","57,486,055","(30,500)","(1,801,355)","455,500","55,684,700","251,966"
"COMPANIES","S0029","Textile Composite","FUT","4,000","38,800","0","0","4,000","38,800","175"
"COMPANIES","S1111","All other Sectors","FUT","2,608,000","55,599,270","(234,500)","(6,774,650)","2,373,500","48,824,620","220,925"
"COMPANIES","S1111","All other Sectors","GEM","0","0","(1,000)","(50,000)","(1,000)","(50,000)","(226)"
"COMPANIES","S0028","Technology and Communication","OMKT","466,500","22,210,750","0","0","466,500","22,210,750","100,501"
"COMPANIES","S0005","Cement","REG","242,418","33,515,417","(28,150)","(774,524)","214,268","32,740,893","148,148"
"COMPANIES","S0007","Fertilizer","REG","369,544","31,899,936","(64,000)","(14,773,110)","305,544","17,126,826","77,496"
"COMPANIES","S0008","Food and Personal Care Products","REG","72,281","1,441,944","(6,000)","(89,628)","66,281","1,352,315","6,119"
"COMPANIES","S0019","Oil and Gas Exploration Companies","REG","64,778","4,023,787","(355,300)","(27,132,365)","(290,522)","(23,108,577)","(104,563)"
"COMPANIES","S0020","Oil and Gas Marketing Companies","REG","84,500","4,029,078","(271,104)","(3,886,794)","(186,604)","142,283","643"
"COMPANIES","S0023","Power Generation and Distribution","REG","1,149,000","4,343,270","(171,000)","(1,234,873)","978,000","3,108,396","14,065"
"COMPANIES","S0026","Commercial Banks","REG","3,736,481","135,064,714","(3,448,029)","(119,181,333)","288,452","15,883,380","71,870"
"COMPANIES","S0028","Technology and Communication","REG","638,312","36,268,101","(110,075)","(3,430,048)","528,237","32,838,053","148,588"
"COMPANIES","S0029","Textile Composite","REG","23,344","225,664","(39,296)","(2,799,790)","(15,952)","(2,574,126)","(11,647)"
"COMPANIES","S1111","All other Sectors","REG","2,477,021","39,441,671","(3,940,505)","(91,289,251)","(1,463,484)","(51,847,579)","(234,604)"
"","","","TOTAL","12,615,179","436,514,127","(8,904,459)","(284,713,631)","3,710,720","151,800,494","686,876"
