"CLIENT TYPE","SEC CODE","SECTOR NAME","MARKET TYPE","BUY VOLUME","BUY VALUE","SELL VOLUME","SELL VALUE","NET VOLUME","NET VALUE","USD"
"BANKS / DFI","S0005","Cement","FUT","150,000","8,263,500","(150,000)","(8,400,000)","0","(136,500)","(609)"
"BANKS / DFI","S0019","Oil and Gas Exploration Companies","FUT","0","0","(400,000)","(30,256,000)","(400,000)","(30,256,000)","(135,071)"
"BANKS / DFI","S0020","Oil and Gas Marketing Companies","FUT","155,000","21,478,500","(655,000)","(89,853,600)","(500,000)","(68,375,100)","(305,245)"
"BANKS / DFI","S0028","Technology and Communication","FUT","676,500","100,434,805","(676,500)","(102,166,625)","0","(1,731,820)","(7,731)"
"BANKS / DFI","S1111","All other Sectors","FUT","140,000","16,082,000","(140,000)","(16,346,200)","0","(264,200)","(1,179)"
"BANKS / DFI","S0005","Cement","REG","382,928","33,695,461","(2,500)","(1,223,750)","380,428","32,471,711","144,962"
"BANKS / DFI","S0007","Fertilizer","REG","261,500","41,528,390","(671,073)","(107,715,175)","(409,573)","(66,186,784)","(295,476)"
"BANKS / DFI","S0008","Food and Personal Care Products","REG","150,000","3,671,515","0","0","150,000","3,671,515","16,390"
"BANKS / DFI","S0019","Oil and Gas Exploration Companies","REG","425,000","31,103,499","(8,815)","(3,658,263)","416,185","27,445,236","122,523"
"BANKS / DFI","S0020","Oil and Gas Marketing Companies","REG","1,185,000","137,766,665","(417,822)","(45,202,586)","767,178","92,564,078","413,232"
"BANKS / DFI","S0023","Power Generation and Distribution","REG","50,000","975,331","(537,290)","(8,174,581)","(487,290)","(7,199,250)","(32,139)"
"BANKS / DFI","S0026","Commercial Banks","REG","1,648,764","26,857,309","(15,000)","(796,500)","1,633,764","26,060,809","116,342"
"BANKS / DFI","S0028","Technology and Communication","REG","193,610","56,076,077","(74,500)","(17,569,068)","119,110","38,507,009","171,906"
"BANKS / DFI","S0029","Textile Composite","REG","75,519","3,652,308","(1,500)","(84,375)","74,019","3,567,933","15,928"
"BANKS / DFI","S1111","All other Sectors","REG","150,862","17,163,532","(965,428)","(20,364,846)","(814,566)","(3,201,314)","(14,291)"
"","","","TOTAL","5,644,683","498,748,892","(4,715,428)","(451,811,569)","929,255","46,937,323","209,542"
"BROKER PROPRIETARY TRADING","S0005","Cement","FUT","4,194,500","120,619,120","(4,498,500)","(115,364,780)","(304,000)","5,254,340","23,456"
"BROKER PROPRIETARY TRADING","S0007","Fertilizer","FUT","103,000","4,908,385","(107,000)","(6,074,280)","(4,000)","(1,165,895)","(5,204)"
"BROKER PROPRIETARY TRADING","S0008","Food and Personal Care Products","FUT","7,043,500","117,472,475","(5,491,500)","(88,699,750)","1,552,000","28,772,725","128,449"
"BROKER PROPRIETARY TRADING","S0019","Oil and Gas Exploration Companies","FUT","260,000","15,941,075","(299,000)","(18,810,955)","(39,000)","(2,869,880)","(12,811)"
"BROKER PROPRIETARY TRADING","S0020","Oil and Gas Marketing Companies","FUT","2,832,000","361,229,220","(2,263,000)","(299,576,400)","569,000","61,652,820","275,235"
"BROKER PROPRIETARY TRADING","S0023","Power Generation and Distribution","FUT","1,004,500","10,389,105","(1,235,000)","(13,871,220)","(230,500)","(3,482,115)","(15,545)"
"BROKER PROPRIETARY TRADING","S0026","Commercial Banks","FUT","486,500","9,191,295","(389,000)","(6,030,425)","97,500","3,160,870","14,111"
"BROKER PROPRIETARY TRADING","S0028","Technology and Communication","FUT","8,589,000","941,155,960","(8,713,000)","(955,975,625)","(124,000)","(14,819,665)","(66,159)"
"BROKER PROPRIETARY TRADING","S0029","Textile Composite","FUT","172,000","5,799,680","(108,000)","(4,432,390)","64,000","1,367,290","6,103"
