"CLIENT TYPE","SEC CODE","SECTOR NAME","MARKET TYPE","BUY VOLUME","BUY VALUE","SELL VOLUME","SELL VALUE","NET VOLUME","NET VALUE","USD"
"BANKS / DFI","S0023","Power Generation and Distribution","OMKT","0","0","(5,415,500)","(78,903,835)","(5,415,500)","(78,903,835)","(350,683)"
"BANKS / DFI","S0005","Cement","REG","5,176,342","106,646,182","(170,776)","(8,264,889)","5,005,566","98,381,292","437,250"
"BANKS / DFI","S0007","Fertilizer","REG","2,177,728","130,127,541","(321,500)","(58,260,179)","1,856,228","71,867,361","319,410"
"BANKS / DFI","S0008","Food and Personal Care Products","REG","30,000","478,500","(30,000)","(472,500)","0","6,000","26"
"BANKS / DFI","S0019","Oil and Gas Exploration Companies","REG","251,800","109,701,847","(7,721)","(440,218)","244,079","109,261,628","485,607"
"BANKS / DFI","S0020","Oil and Gas Marketing Companies","REG","179,893","22,199,403","(4,893)","(183,242)","175,000","22,016,160","97,849"
"BANKS / DFI","S0023","Power Generation and Distribution","REG","100,000","6,358,788","(142,709)","(2,556,774)","(42,709)","3,802,014","16,897"
"BANKS / DFI","S0026","Commercial Banks","REG","34,726,504","1,152,970,216","(42,100)","(2,577,046)","34,684,404","1,150,393,170","5,112,858"
"BANKS / DFI","S0028","Technology and Communication","REG","3,479,000","36,589,108","(54,000)","(4,205,470)","3,425,000","32,383,637","143,927"
"BANKS / DFI","S0029","Textile Composite","REG","240,038","5,727,261","0","0","240,038","5,727,261","25,454"
"BANKS / DFI","S1111","All other Sectors","REG","3,158,767","164,948,366","(547,657)","(44,600,440)","2,611,110","120,347,926","534,879"
"","","","TOTAL","49,520,072","1,735,747,212","(6,736,856)","(200,464,593)","42,783,216","1,535,282,614","6,823,474"
"BROKER PROPRIETARY TRADING","S0005","Cement","FUT","685,000","47,682,435","(674,500)","(37,607,070)","10,500","10,075,365","44,779"
"BROKER PROPRIETARY TRADING","S0007","Fertilizer","FUT","131,500","33,972,900","(148,000)","(36,238,970)","(16,500)","(2,266,070)","(10,071)"
