"CLIENT TYPE","SEC CODE","SECTOR NAME","MARKET TYPE","BUY VOLUME","BUY VALUE","SELL VOLUME","SELL VALUE","NET VOLUME","NET VALUE","USD"
"BANKS / DFI","S1111","All other Sectors","FUT","81,500","6,509,325","0","0","81,500","6,509,325","31,598"
"BANKS / DFI","S0020","Oil and Gas Marketing Companies","ODL","0","0","(36)","(10,908)","(36)","(10,908)","(52)"
"BANKS / DFI","S0023","Power Generation and Distribution","OMKT","100,000","1,306,000","(100,000)","(1,306,000)","0","0","0"
"BANKS / DFI","S0005","Cement","REG","223,795","55,403,133","(110,500)","(14,186,439)","113,295","41,216,693","200,081"
"BANKS / DFI","S0007","Fertilizer","REG","30,000","7,832,897","(229,324)","(29,197,727)","(199,324)","(21,364,829)","(103,712)"
"BANKS / DFI","S0008","Food and Personal Care Products","REG","0","0","(200,000)","(3,970,582)","(200,000)","(3,970,582)","(19,274)"
"BANKS / DFI","S0019","Oil and Gas Exploration Companies","REG","45,500","3,049,764","(505,594)","(37,079,105)","(460,094)","(34,029,340)","(165,190)"
"BANKS / DFI","S0020","Oil and Gas Marketing Companies","REG","25,000","4,060,000","(250,000)","(8,102,500)","(225,000)","(4,042,500)","(19,623)"
"BANKS / DFI","S0023","Power Generation and Distribution","REG","30,407","1,946,928","(4,432,500)","(16,522,540)","(4,402,093)","(14,575,611)","(70,755)"
"BANKS / DFI","S0026","Commercial Banks","REG","20,000","2,340,000","(2,733,000)","(38,228,306)","(2,713,000)","(35,888,306)","(174,215)"
"BANKS / DFI","S0028","Technology and Communication","REG","37,500","260,615","0","0","37,500","260,615","1,265"
"BANKS / DFI","S1111","All other Sectors","REG","294,095","37,192,173","(393,554)","(33,012,983)","(99,459)","4,179,189","20,287"
"","","","TOTAL","887,797","119,900,835","(8,954,508)","(181,617,090)","(8,066,711)","(61,716,254)","(299,590)"
"BROKER PROPRIETARY TRADING","S0005","Cement","FUT","523,000","27,153,755","(637,000)","(38,052,980)","(114,000)","(10,899,225)","(52,908)"
"BROKER PROPRIETARY TRADING","S0007","Fertilizer","FUT","20,500","1,748,145","(24,000)","(1,415,225)","(3,500)","332,920","1,616"
"BROKER PROPRIETARY TRADING","S0008","Food and Personal Care Products","FUT","2,285,500","42,269,165","(969,500)","(19,388,515)","1,316,000","22,880,650","111,071"
"BROKER PROPRIETARY TRADING","S0019","Oil and Gas Exploration Companies","FUT","139,000","10,734,410","(108,500)","(8,205,305)","30,500","2,529,105","12,277"
"BROKER PROPRIETARY TRADING","S0020","Oil and Gas Marketing Companies","FUT","114,500","7,789,400","(615,500)","(20,658,850)","(501,000)","(12,869,450)","(62,473)"
