"CLIENT TYPE","SEC CODE","SECTOR NAME","MARKET TYPE","BUY VOLUME","BUY VALUE","SELL VOLUME","SELL VALUE","NET VOLUME","NET VALUE","USD"
"BANKS / DFI","S0036","Debt Market","BNB","100,000","518,663,180","0","0","100,000","518,663,180","2,401,218"
"BANKS / DFI","S0005","Cement","FUT","0","0","(15,000)","(7,443,910)","(15,000)","(7,443,910)","(34,462)"
"BANKS / DFI","S0029","Textile Composite","FUT","107,500","4,468,780","(114,000)","(4,665,930)","(6,500)","(197,150)","(912)"
"BANKS / DFI","S0023","Power Generation and Distribution","ODL","0","0","(491)","(12,614)","(491)","(12,614)","(58)"
"BANKS / DFI","S0005","Cement","REG","290,000","12,758,371","(91,716)","(5,876,998)","198,284","6,881,372","31,858"
"BANKS / DFI","S0007","Fertilizer","REG","247,499","24,687,283","(2,000)","(204,900)","245,499","24,482,383","113,344"
"BANKS / DFI","S0008","Food and Personal Care Products","REG","0","0","(53,789)","(4,249,331)","(53,789)","(4,249,331)","(19,672)"
"BANKS / DFI","S0019","Oil and Gas Exploration Companies","REG","133,715","16,862,872","(38,000)","(3,211,936)","95,715","13,650,936","63,198"
"BANKS / DFI","S0020","Oil and Gas Marketing Companies","REG","85,695","6,787,250","(24,973)","(4,703,311)","60,722","2,083,938","9,647"
"BANKS / DFI","S0023","Power Generation and Distribution","REG","300,000","2,429,791","(1,556,500)","(36,638,665)","(1,256,500)","(34,208,873)","(158,374)"
"BANKS / DFI","S0026","Commercial Banks","REG","30,000","1,800,000","(1,275,000)","(174,361,683)","(1,245,000)","(172,561,683)","(798,896)"
"BANKS / DFI","S0028","Technology and Communication","REG","818,050","76,379,772","(59,602)","(10,540,731)","758,448","65,839,041","304,810"
"BANKS / DFI","S0029","Textile Composite","REG","256,796","19,162,920","0","0","256,796","19,162,920","88,717"
"BANKS / DFI","S1111","All other Sectors","REG","1,353,746","42,256,346","(422,818)","(14,587,535)","930,928","27,668,811","128,096"
"","","","TOTAL","3,723,001","726,256,565","(3,653,889)","(266,497,544)","69,112","459,759,020","2,128,514"
"BROKER PROPRIETARY TRADING","S0005","Cement","FUT","392,500","20,204,365","(750,000)","(34,107,085)","(357,500)","(13,902,720)","(64,364)"
"BROKER PROPRIETARY TRADING","S0007","Fertilizer","FUT","8,500","1,010,520","(4,500)","(323,570)","4,000","686,950","3,180"
"BROKER PROPRIETARY TRADING","S0008","Food and Personal Care Products","FUT","1,094,000","22,913,340","(1,368,500)","(31,370,620)","(274,500)","(8,457,280)","(39,154)"
"BROKER PROPRIETARY TRADING","S0019","Oil and Gas Exploration Companies","FUT","57,500","5,169,345","(18,500)","(3,533,405)","39,000","1,635,940","7,573"
"BROKER PROPRIETARY TRADING","S0020","Oil and Gas Marketing Companies","FUT","351,500","16,121,410","(196,500)","(23,062,545)","155,000","(6,941,135)","(32,134)"
"BROKER PROPRIETARY TRADING","S0023","Power Generation and Distribution","FUT","1,410,500","16,687,060","(1,340,000)","(32,379,700)","70,500","(15,692,640)","(72,651)"
