"CLIENT TYPE","SEC CODE","SECTOR NAME","MARKET TYPE","BUY VOLUME","BUY VALUE","SELL VOLUME","SELL VALUE","NET VOLUME","NET VALUE","USD"
"BANKS / DFI","S0028","Technology and Communication","FUT","0","0","(90,000)","(7,381,285)","(90,000)","(7,381,285)","(33,859)"
"BANKS / DFI","S1111","All other Sectors","FUT","0","0","(1,500)","(246,000)","(1,500)","(246,000)","(1,128)"
"BANKS / DFI","S0005","Cement","REG","485,000","13,373,456","(108,533)","(20,596,432)","376,467","(7,222,975)","(33,132)"
"BANKS / DFI","S0007","Fertilizer","REG","31,500","604,800","(168,867)","(13,779,620)","(137,367)","(13,174,820)","(60,434)"
"BANKS / DFI","S0019","Oil and Gas Exploration Companies","REG","50,000","2,951,500","(85,000)","(28,263,016)","(35,000)","(25,311,516)","(116,107)"
"BANKS / DFI","S0023","Power Generation and Distribution","REG","300,000","19,150,000","(3,500,000)","(16,707,424)","(3,200,000)","2,442,575","11,204"
"BANKS / DFI","S0026","Commercial Banks","REG","2,527","290,205","(250,000)","(13,625,000)","(247,473)","(13,334,795)","(61,168)"
"BANKS / DFI","S0028","Technology and Communication","REG","439,666","62,223,836","(301,000)","(69,460,154)","138,666","(7,236,318)","(33,194)"
"BANKS / DFI","S0029","Textile Composite","REG","59,325","3,572,958","(7,500)","(406,875)","51,825","3,166,083","14,523"
"BANKS / DFI","S1111","All other Sectors","REG","838,257","57,503,294","(1,720,868)","(52,070,748)","(882,611)","5,432,546","24,919"
"","","","TOTAL","2,206,275","159,670,049","(6,233,268)","(222,536,554)","(4,026,993)","(62,866,505)","(288,376)"
"BROKER PROPRIETARY TRADING","S0005","Cement","FUT","568,500","37,911,800","(1,025,000)","(37,000,010)","(456,500)","911,790","4,182"
"BROKER PROPRIETARY TRADING","S0007","Fertilizer","FUT","48,000","4,017,400","(10,500)","(1,333,630)","37,500","2,683,770","12,310"
"BROKER PROPRIETARY TRADING","S0008","Food and Personal Care Products","FUT","595,500","13,618,775","(556,500)","(13,069,705)","39,000","549,070","2,518"
"BROKER PROPRIETARY TRADING","S0019","Oil and Gas Exploration Companies","FUT","114,500","7,196,680","(53,000)","(3,158,040)","61,500","4,038,640","18,525"
"BROKER PROPRIETARY TRADING","S0020","Oil and Gas Marketing Companies","FUT","20,500","2,849,025","(87,000)","(11,968,620)","(66,500)","(9,119,595)","(41,833)"
"BROKER PROPRIETARY TRADING","S0023","Power Generation and Distribution","FUT","620,500","11,122,865","(1,274,500)","(6,055,490)","(654,000)","5,067,375","23,244"
"BROKER PROPRIETARY TRADING","S0026","Commercial Banks","FUT","59,500","2,262,605","(57,500)","(2,432,060)","2,000","(169,455)","(777)"
"BROKER PROPRIETARY TRADING","S0028","Technology and Communication","FUT","6,742,500","194,171,010","(9,676,000)","(454,539,350)","(2,933,500)","(260,368,340)","(1,194,350)"
"BROKER PROPRIETARY TRADING","S0029","Textile Composite","FUT","30,500","963,555","(21,000)","(204,960)","9,500","758,595","3,479"
"BROKER PROPRIETARY TRADING","S1111","All other Sectors","FUT","4,246,000","172,918,620","(6,652,500)","(249,962,980)","(2,406,500)","(77,044,360)","(353,414)"
"BROKER PROPRIETARY TRADING","S0005","Cement","ODL","0","0","(411)","(2,033)","(411)","(2,033)","(9)"
"BROKER PROPRIETARY TRADING","S0008","Food and Personal Care Products","ODL","50","1,245","(11)","(273)","39","971","4"
"BROKER PROPRIETARY TRADING","S0020","Oil and Gas Marketing Companies","ODL","33","231","(5)","(35)","28","196","0"
"BROKER PROPRIETARY TRADING","S0026","Commercial Banks","ODL","0","0","(169)","(1,746)","(169)","(1,746)","(8)"
"BROKER PROPRIETARY TRADING","S1111","All other Sectors","ODL","507","14,029","(1,584)","(46,061)","(1,077)","(32,031)","(146)"
"BROKER PROPRIETARY TRADING","S0005","Cement","OMKT","29,950","15,379,325","0","0","29,950","15,379,325","70,547"
"BROKER PROPRIETARY TRADING","S0008","Food and Personal Care Products","OMKT","0","0","(1,000)","(24,250)","(1,000)","(24,250)","(111)"
"BROKER PROPRIETARY TRADING","S0020","Oil and Gas Marketing Companies","OMKT","2,008","334,332","0","0","2,008","334,332","1,533"
"BROKER PROPRIETARY TRADING","S0028","Technology and Communication","OMKT","18,500","2,373,965","(1,000)","(129,600)","17,500","2,244,365","10,295"
"BROKER PROPRIETARY TRADING","S1111","All other Sectors","OMKT","5,000","810,000","(3,000)","(6,330)","2,000","803,670","3,686"
"BROKER PROPRIETARY TRADING","S0005","Cement","REG","2,757,831","91,928,844","(2,094,905)","(102,906,576)","662,926","(10,977,731)","(50,356)"
"BROKER PROPRIETARY TRADING","S0007","Fertilizer","REG","103,151","8,907,944","(216,275)","(18,132,697)","(113,124)","(9,224,752)","(42,315)"
"BROKER PROPRIETARY TRADING","S0008","Food and Personal Care Products","REG","1,879,542","47,012,682","(2,232,672)","(60,315,167)","(353,130)","(13,302,484)","(61,020)"
"BROKER PROPRIETARY TRADING","S0019","Oil and Gas Exploration Companies","REG","458,681","36,806,241","(301,645)","(24,001,111)","157,036","12,805,129","58,739"
"BROKER PROPRIETARY TRADING","S0020","Oil and Gas Marketing Companies","REG","549,083","52,886,162","(815,575)","(90,606,832)","(266,492)","(37,720,670)","(173,030)"
"BROKER PROPRIETARY TRADING","S0023","Power Generation and Distribution","REG","5,161,370","29,296,681","(3,856,125)","(32,862,510)","1,305,245","(3,565,828)","(16,357)"
"BROKER PROPRIETARY TRADING","S0026","Commercial Banks","REG","257,353","18,731,514","(180,610)","(14,693,917)","76,743","4,037,597","18,521"
"BROKER PROPRIETARY TRADING","S0028","Technology and Communication","REG","12,480,813","567,126,424","(11,629,773)","(621,666,887)","851,040","(54,540,463)","(250,185)"
"BROKER PROPRIETARY TRADING","S0029","Textile Composite","REG","102,500","1,058,370","(135,055)","(2,601,517)","(32,555)","(1,543,147)","(7,078)"
"BROKER PROPRIETARY TRADING","S1111","All other Sectors","REG","14,883,489","440,137,980","(10,748,510)","(341,596,203)","4,134,979","98,541,777","452,026"
"","","","TOTAL","51,735,861","1,759,838,304","(51,631,825)","(2,089,318,590)","104,036","(329,480,283)","(1,511,380)"
"COMPANIES","S0005","Cement","FUT","7,000","829,115","(7,500)","(1,000,415)","(500)","(171,300)","(785)"
"COMPANIES","S0007","Fertilizer","FUT","19,000","1,551,205","0","0","19,000","1,551,205","7,115"
"COMPANIES","S0008","Food and Personal Care Products","FUT","1,000","18,310","(12,000)","(286,320)","(11,000)","(268,010)","(1,229)"
"COMPANIES","S0020","Oil and Gas Marketing Companies","FUT","7,000","968,500","(1,000)","(137,000)","6,000","831,500","3,814"
"COMPANIES","S0023","Power Generation and Distribution","FUT","9,000","48,650","(154,000)","(482,500)","(145,000)","(433,850)","(1,990)"
"COMPANIES","S0028","Technology and Communication","FUT","626,500","19,096,360","(533,000)","(13,186,105)","93,500","5,910,255","27,111"
"COMPANIES","S1111","All other Sectors","FUT","120,500","3,635,035","(197,000)","(4,720,020)","(76,500)","(1,084,985)","(4,976)"
"COMPANIES","S0028","Technology and Communication","GEM","500","9,000","0","0","500","9,000","41"
"COMPANIES","S1111","All other Sectors","ODL","0","0","(4)","(364)","(4)","(364)","(1)"
"COMPANIES","S1111","All other Sectors","OMKT","1,373,341","34,333,525","0","0","1,373,341","34,333,525","157,493"
"COMPANIES","S0005","Cement","REG","735,002","16,239,653","(183,522)","(2,403,774)","551,480","13,835,879","63,467"
"COMPANIES","S0007","Fertilizer","REG","12,057","977,010","(148,128)","(12,130,419)","(136,071)","(11,153,408)","(51,162)"
"COMPANIES","S0008","Food and Personal Care Products","REG","12,500","354,735","(24,500)","(1,715,274)","(12,000)","(1,360,539)","(6,241)"
"COMPANIES","S0019","Oil and Gas Exploration Companies","REG","2,905","4,307,107","(551,348)","(43,079,509)","(548,443)","(38,772,402)","(177,855)"
"COMPANIES","S0020","Oil and Gas Marketing Companies","REG","213,327","3,693,116","(195,608)","(3,381,718)","17,719","311,398","1,428"
"COMPANIES","S0023","Power Generation and Distribution","REG","714,000","3,667,375","(1,919,000)","(6,011,300)","(1,205,000)","(2,343,925)","(10,751)"
"COMPANIES","S0026","Commercial Banks","REG","333,500","30,865,193","(482,000)","(53,297,752)","(148,500)","(22,432,559)","(102,901)"
"COMPANIES","S0028","Technology and Communication","REG","470,169","21,398,288","(544,216)","(29,348,783)","(74,047)","(7,950,495)","(36,470)"
"COMPANIES","S0029","Textile Composite","REG","9,794","664,033","(18,243)","(1,239,524)","(8,449)","(575,490)","(2,639)"
"COMPANIES","S1111","All other Sectors","REG","1,925,561","40,325,184","(1,953,017)","(35,292,277)","(27,456)","5,032,907","23,086"
"","","","TOTAL","6,592,656","182,981,394","(6,924,086)","(207,713,054)","(331,430)","(24,731,658)","(113,445)"
"INDIVIDUALS","S0005","Cement","FUT","2,624,500","141,072,820","(2,046,500)","(136,333,090)","578,000","4,739,730","21,741"
"INDIVIDUALS","S0007","Fertilizer","FUT","98,500","9,668,455","(150,000)","(13,416,380)","(51,500)","(3,747,925)","(17,192)"
"INDIVIDUALS","S0008","Food and Personal Care Products","FUT","2,363,000","54,801,970","(2,319,000)","(53,098,630)","44,000","1,703,340","7,813"
"INDIVIDUALS","S0019","Oil and Gas Exploration Companies","FUT","247,000","16,542,870","(140,000)","(10,113,100)","107,000","6,429,770","29,494"
"INDIVIDUALS","S0020","Oil and Gas Marketing Companies","FUT","548,000","76,297,365","(392,500)","(53,324,290)","155,500","22,973,075","105,381"
"INDIVIDUALS","S0023","Power Generation and Distribution","FUT","3,054,000","16,654,210","(2,103,000)","(20,809,990)","951,000","(4,155,780)","(19,063)"
"INDIVIDUALS","S0026","Commercial Banks","FUT","89,500","6,102,620","(97,500)","(6,366,815)","(8,000)","(264,195)","(1,211)"
"INDIVIDUALS","S0028","Technology and Communication","FUT","23,510,500","1,171,248,945","(21,425,500)","(942,709,490)","2,085,000","228,539,455","1,048,346"
"INDIVIDUALS","S0029","Textile Composite","FUT","123,500","4,422,975","(107,500)","(3,520,130)","16,000","902,845","4,141"
"INDIVIDUALS","S1111","All other Sectors","FUT","22,662,000","1,066,172,150","(19,417,000)","(968,597,430)","3,245,000","97,574,720","447,590"
"INDIVIDUALS","S0028","Technology and Communication","GEM","1,000","17,750","(500)","(8,950)","500","8,800","40"
"INDIVIDUALS","S0005","Cement","ODL","3,891","72,494","(3,330)","(68,463)","561","4,031","18"
