"CLIENT TYPE","SEC CODE","SECTOR NAME","MARKET TYPE","BUY VOLUME","BUY VALUE","SELL VOLUME","SELL VALUE","NET VOLUME","NET VALUE","USD"
"BANKS / DFI","S0036","Debt Market","BNB","500","51,141,531","0","0","500","51,141,531","290,576"
"BANKS / DFI","S0005","Cement","REG","92,606","18,908,727","0","0","92,606","18,908,727","107,435"
"BANKS / DFI","S0007","Fertilizer","REG","690,411","74,074,404","0","0","690,411","74,074,404","420,877"
"BANKS / DFI","S0019","Oil and Gas Exploration Companies","REG","59,965","8,161,128","0","0","59,965","8,161,128","46,370"
"BANKS / DFI","S0020","Oil and Gas Marketing Companies","REG","0","0","(140,834)","(5,230,574)","(140,834)","(5,230,574)","(29,719)"
"BANKS / DFI","S0023","Power Generation and Distribution","REG","1,666,000","8,071,632","(1,219,000)","(6,384,730)","447,000","1,686,902","9,584"
"BANKS / DFI","S0026","Commercial Banks","REG","142,001","9,919,581","(276,080)","(37,052,318)","(134,079)","(27,132,737)","(154,163)"
"BANKS / DFI","S0028","Technology and Communication","REG","610,000","57,982,083","0","0","610,000","57,982,083","329,443"
"BANKS / DFI","S0029","Textile Composite","REG","134,685","7,458,621","(85,520)","(4,425,854)","49,165","3,032,766","17,231"
"BANKS / DFI","S1111","All other Sectors","REG","202,000","3,249,200","(44,510)","(8,256,200)","157,490","(5,007,000)","(28,448)"
"","","","TOTAL","3,598,168","238,966,907","(1,765,944)","(61,349,676)","1,832,224","177,617,230","1,009,186"
"BROKER PROPRIETARY TRADING","S0005","Cement","FUT","174,000","7,679,015","(183,000)","(8,875,550)","(9,000)","(1,196,535)","(6,798)"
"BROKER PROPRIETARY TRADING","S0007","Fertilizer","FUT","19,000","2,392,760","(3,000)","(259,500)","16,000","2,133,260","12,120"
"BROKER PROPRIETARY TRADING","S0008","Food and Personal Care Products","FUT","784,500","25,141,090","(654,500)","(20,316,600)","130,000","4,824,490","27,411"
