"CLIENT TYPE","SEC CODE","SECTOR NAME","MARKET TYPE","BUY VOLUME","BUY VALUE","SELL VOLUME","SELL VALUE","NET VOLUME","NET VALUE","USD"
"FOREIGN CORPORATES ","S0005","Cement","REGULAR","198,578","32,679,672","(494,602)","(36,865,509)","(296,024)","(4,185,837)","(26,661)"
"FOREIGN CORPORATES ","S0007","Fertilizer","REGULAR","46,150","13,530,077","(149,199)","(13,511,246)","(103,049)","18,831","119"
"FOREIGN CORPORATES ","S0019","Oil and Gas Exploration Companies","REGULAR","228,683","21,951,705","(419,947)","(50,068,766)","(191,264)","(28,117,061)","(179,089)"
"FOREIGN CORPORATES ","S0023","Power Generation and Distribution","REGULAR","2,736,807","145,727,550","(3,003,115)","(132,206,706)","(266,308)","13,520,845","86,120"
"FOREIGN CORPORATES ","S0026","Commercial Banks","REGULAR","1,507,051","185,295,888","(2,466,217)","(306,591,941)","(959,166)","(121,296,054)","(772,586)"
"FOREIGN CORPORATES ","S1111","All other Sectors","REGULAR","192,140","90,461,050","(433,400)","(25,800,457)","(241,260)","64,660,593","411,850"
"","","","TOTAL","4,909,409","489,645,941","(6,966,480)","(565,044,625)","(2,057,071)","(75,398,683)","(480,247)"
"FOREIGN INDIVIDUAL","S0005","Cement","FUTURE CONTRACT-MAR","3,000","30,880","0","0","3,000","30,880","196"
"FOREIGN INDIVIDUAL","S0007","Fertilizer","FUTURE CONTRACT-MAR","0","0","(1,000)","(25,820)","(1,000)","(25,820)","(164)"
"FOREIGN INDIVIDUAL","S0008","Food and Personal Care Products","FUTURE CONTRACT-MAR","500","15,150","0","0","500","15,150","96"
"FOREIGN INDIVIDUAL","S0020","Oil and Gas Marketing Companies","FUTURE CONTRACT-MAR","0","0","(2,000)","(472,010)","(2,000)","(472,010)","(3,006)"
"FOREIGN INDIVIDUAL","S0028","Technology and Communication","FUTURE CONTRACT-MAR","4,000","1,147,960","0","0","4,000","1,147,960","7,311"
"FOREIGN INDIVIDUAL","S1111","All other Sectors","FUTURE CONTRACT-MAR","7,000","900,135","(4,500)","(543,975)","2,500","356,160","2,268"
"FOREIGN INDIVIDUAL","S0020","Oil and Gas Marketing Companies","REGULAR","900","214,150","(400)","(96,025)","500","118,125","752"
"FOREIGN INDIVIDUAL","S0026","Commercial Banks","REGULAR","100,000","134,000","0","0","100,000","134,000","853"
"FOREIGN INDIVIDUAL","S0029","Textile Composite","REGULAR","0","0","(140,000)","(4,791,445)","(140,000)","(4,791,445)","(30,518)"
"","","","TOTAL","115,400","2,442,275","(147,900)","(5,929,275)","(32,500)","(3,487,001)","(22,212)"
"OVERSEAS PAKISTANI","S0005","Cement","FUTURE CONTRACT-MAR","75,000","10,828,500","(132,000)","(18,673,280)","(57,000)","(7,844,780)","(49,966)"
"OVERSEAS PAKISTANI","S0007","Fertilizer","FUTURE CONTRACT-MAR","499,000","13,034,985","(239,500)","(6,150,980)","259,500","6,884,005","43,847"
"OVERSEAS PAKISTANI","S0008","Food and Personal Care Products","FUTURE CONTRACT-MAR","153,000","4,625,785","(106,000)","(3,200,115)","47,000","1,425,670","9,080"
"OVERSEAS PAKISTANI","S0019","Oil and Gas Exploration Companies","FUTURE CONTRACT-MAR","5,500","539,360","(28,000)","(2,612,120)","(22,500)","(2,072,760)","(13,202)"
"OVERSEAS PAKISTANI","S0020","Oil and Gas Marketing Companies","FUTURE CONTRACT-MAR","48,000","2,539,400","(66,000)","(2,842,275)","(18,000)","(302,875)","(1,929)"
"OVERSEAS PAKISTANI","S0023","Power Generation and Distribution","FUTURE CONTRACT-MAR","73,000","4,406,880","(108,500)","(7,526,840)","(35,500)","(3,119,960)","(19,872)"
"OVERSEAS PAKISTANI","S0026","Commercial Banks","FUTURE CONTRACT-MAR","17,500","1,568,970","(39,000)","(1,886,150)","(21,500)","(317,180)","(2,020)"
