"CLIENT TYPE","SEC CODE","SECTOR NAME","MARKET TYPE","BUY VOLUME","BUY VALUE","SELL VOLUME","SELL VALUE","NET VOLUME","NET VALUE","USD"
"FOREIGN CORPORATES ","S0005","Cement","REGULAR","45,608","37,938,396","(141,758)","(16,388,833)","(96,150)","21,549,563","139,932"
"FOREIGN CORPORATES ","S0007","Fertilizer","REGULAR","51,751","2,027,192","(108,000)","(7,549,401)","(56,249)","(5,522,209)","(35,858)"
"FOREIGN CORPORATES ","S0019","Oil and Gas Exploration Companies","REGULAR","8,600","3,033,970","(225,221)","(22,398,066)","(216,621)","(19,364,096)","(125,740)"
"FOREIGN CORPORATES ","S0020","Oil and Gas Marketing Companies","REGULAR","24,800","5,294,953","(125,000)","(1,496,155)","(100,200)","3,798,798","24,667"
"FOREIGN CORPORATES ","S0023","Power Generation and Distribution","REGULAR","29,642","2,203,500","(100,591)","(7,459,845)","(70,949)","(5,256,345)","(34,132)"
"FOREIGN CORPORATES ","S0026","Commercial Banks","REGULAR","271,927","15,501,395","(13,090)","(893,656)","258,837","14,607,739","94,855"
"FOREIGN CORPORATES ","S0028","Technology and Communication","REGULAR","21,400","9,392,766","(11,300)","(5,008,515)","10,100","4,384,251","28,469"
"FOREIGN CORPORATES ","S1111","All other Sectors","REGULAR","625,100","14,868,174","(6,299)","(2,323,211)","618,801","12,544,963","81,460"
"","","","TOTAL","1,078,828","90,260,345","(731,259)","(63,517,682)","347,569","26,742,663","173,653"
"FOREIGN INDIVIDUAL","S0008","Food and Personal Care Products","FUTURE CONTRACT-MAY","0","0","(500)","(16,030)","(500)","(16,030)","(104)"
"FOREIGN INDIVIDUAL","S0026","Commercial Banks","REGULAR","0","0","(35,000)","(48,450)","(35,000)","(48,450)","(314)"
"","","","TOTAL","0","0","(35,500)","(64,480)","(35,500)","(64,480)","(418)"
"OVERSEAS PAKISTANI","S0005","Cement","FUTURE CONTRACT-MAY","28,500","2,662,365","(43,000)","(4,200,025)","(14,500)","(1,537,660)","(9,984)"
"OVERSEAS PAKISTANI","S0007","Fertilizer","FUTURE CONTRACT-MAY","6,500","182,120","(1,000)","(67,200)","5,500","114,920","746"
"OVERSEAS PAKISTANI","S0008","Food and Personal Care Products","FUTURE CONTRACT-MAY","412,000","12,825,535","(447,000)","(14,046,300)","(35,000)","(1,220,765)","(7,927)"
"OVERSEAS PAKISTANI","S0019","Oil and Gas Exploration Companies","FUTURE CONTRACT-MAY","6,000","557,300","(11,500)","(1,050,435)","(5,500)","(493,135)","(3,202)"
"OVERSEAS PAKISTANI","S0020","Oil and Gas Marketing Companies","FUTURE CONTRACT-MAY","67,000","1,287,380","(46,000)","(644,055)","21,000","643,325","4,177"
"OVERSEAS PAKISTANI","S0023","Power Generation and Distribution","FUTURE CONTRACT-MAY","1,000","75,255","(10,000)","(745,000)","(9,000)","(669,745)","(4,348)"
"OVERSEAS PAKISTANI","S0026","Commercial Banks","FUTURE CONTRACT-MAY","72,500","9,017,490","(9,000)","(1,036,780)","63,500","7,980,710","51,822"
"OVERSEAS PAKISTANI","S0028","Technology and Communication","FUTURE CONTRACT-MAY","768,500","111,627,640","(644,500)","(100,035,605)","124,000","11,592,035","75,272"
"OVERSEAS PAKISTANI","S0029","Textile Composite","FUTURE CONTRACT-MAY","26,000","1,110,790","(127,000)","(4,554,615)","(101,000)","(3,443,825)","(22,362)"
"OVERSEAS PAKISTANI","S1111","All other Sectors","FUTURE CONTRACT-MAY","862,500","51,526,010","(589,500)","(45,529,565)","273,000","5,996,445","38,937"
"OVERSEAS PAKISTANI","S0028","Technology and Communication","OFF-MARKET","5,000","753,600","(5,000)","(753,600)","0","0","0"
"OVERSEAS PAKISTANI","S1111","All other Sectors","OFF-MARKET","75,000","9,375,000","(5,000)","(625,000)","70,000","8,750,000","56,818"
"OVERSEAS PAKISTANI","S0005","Cement","REGULAR","334,788","31,811,031","(448,903)","(28,093,893)","(114,115)","3,717,138","24,137"
"OVERSEAS PAKISTANI","S0007","Fertilizer","REGULAR","142,123","8,517,533","(309,088)","(21,662,787)","(166,965)","(13,145,254)","(85,358)"
"OVERSEAS PAKISTANI","S0008","Food and Personal Care Products","REGULAR","2,246,496","64,991,815","(2,361,325)","(71,391,984)","(114,829)","(6,400,168)","(41,559)"
"OVERSEAS PAKISTANI","S0019","Oil and Gas Exploration Companies","REGULAR","56,535","6,501,699","(67,285)","(6,749,580)","(10,750)","(247,881)","(1,609)"
"OVERSEAS PAKISTANI","S0020","Oil and Gas Marketing Companies","REGULAR","523,846","15,544,639","(219,262)","(7,283,250)","304,584","8,261,389","53,645"
"OVERSEAS PAKISTANI","S0023","Power Generation and Distribution","REGULAR","241,228","11,648,021","(350,580)","(5,538,018)","(109,352)","6,110,003","39,675"
"OVERSEAS PAKISTANI","S0026","Commercial Banks","REGULAR","1,410,184","6,867,733","(1,328,136)","(27,785,279)","82,048","(20,917,546)","(135,828)"
"OVERSEAS PAKISTANI","S0028","Technology and Communication","REGULAR","2,643,610","108,285,038","(1,507,533)","(87,887,623)","1,136,077","20,397,415","132,450"
"OVERSEAS PAKISTANI","S0029","Textile Composite","REGULAR","412,100","23,025,272","(253,500)","(14,540,690)","158,600","8,484,582","55,094"
"OVERSEAS PAKISTANI","S1111","All other Sectors","REGULAR","4,900,260","160,470,409","(5,755,434)","(212,717,380)","(855,174)","(52,246,972)","(339,266)"
"","","","TOTAL","15,241,670","638,663,675","(14,539,546)","(656,938,665)","702,124","(18,274,990)","(118,670)"
" ","---","---","GRAND-TOTAL","16,320,498","728,924,020","(15,306,305)","(720,520,827)","1,014,193","8,403,194","54,566"
