"CLIENT TYPE","SEC CODE","SECTOR NAME","MARKET TYPE","BUY VOLUME","BUY VALUE","SELL VOLUME","SELL VALUE","NET VOLUME","NET VALUE","USD"
"FOREIGN CORPORATES ","S0020","Oil and Gas Marketing Companies","OFF-MARKET","0","0","(100)","(19,850)","(100)","(19,850)","(116)"
"FOREIGN CORPORATES ","S0005","Cement","REGULAR","15,664","11,239,766","(255,813)","(32,827,138)","(240,149)","(21,587,371)","(126,241)"
"FOREIGN CORPORATES ","S0007","Fertilizer","REGULAR","259,232","22,622,852","(1,197,528)","(129,809,824)","(938,296)","(107,186,972)","(626,824)"
"FOREIGN CORPORATES ","S0008","Food and Personal Care Products","REGULAR","81,900","2,598,728","0","0","81,900","2,598,728","15,197"
"FOREIGN CORPORATES ","S0019","Oil and Gas Exploration Companies","REGULAR","210,580","15,611,043","(246,520)","(61,983,460)","(35,940)","(46,372,416)","(271,183)"
"FOREIGN CORPORATES ","S0020","Oil and Gas Marketing Companies","REGULAR","0","0","(230,100)","(38,982,450)","(230,100)","(38,982,450)","(227,967)"
"FOREIGN CORPORATES ","S0023","Power Generation and Distribution","REGULAR","36,325","2,177,205","(130,000)","(9,545,958)","(93,675)","(7,368,752)","(43,092)"
"FOREIGN CORPORATES ","S0026","Commercial Banks","REGULAR","817,905","40,043,347","(3,168,842)","(371,492,112)","(2,350,937)","(331,448,765)","(1,938,296)"
"FOREIGN CORPORATES ","S0028","Technology and Communication","REGULAR","0","0","(75,500)","(54,282,421)","(75,500)","(54,282,421)","(317,441)"
"FOREIGN CORPORATES ","S0029","Textile Composite","REGULAR","0","0","(86,000)","(7,768,194)","(86,000)","(7,768,194)","(45,428)"
"FOREIGN CORPORATES ","S1111","All other Sectors","REGULAR","30,400","3,710,862","(233,140)","(23,217,258)","(202,740)","(19,506,396)","(114,072)"
"","","","TOTAL","1,452,006","98,003,803","(5,623,543)","(729,928,665)","(4,171,537)","(631,924,859)","(3,695,463)"
"FOREIGN INDIVIDUAL","S0008","Food and Personal Care Products","FUTURE CONTRACT-OCT","10,000","317,000","0","0","10,000","317,000","1,853"
"FOREIGN INDIVIDUAL","S0028","Technology and Communication","FUTURE CONTRACT-OCT","2,500","313,625","(5,000)","(647,750)","(2,500)","(334,125)","(1,953)"
"FOREIGN INDIVIDUAL","S1111","All other Sectors","FUTURE CONTRACT-OCT","17,500","933,825","(500)","(17,425)","17,000","916,400","5,359"
"FOREIGN INDIVIDUAL","S1111","All other Sectors","REGULAR","29,000","1,492,100","(56,000)","(1,535,210)","(27,000)","(43,110)","(252)"
"","","","TOTAL","59,000","3,056,550","(61,500)","(2,200,385)","(2,500)","856,165","5,007"
"OVERSEAS PAKISTANI","S0005","Cement","FUTURE CONTRACT-OCT","108,000","7,481,185","(119,500)","(10,061,050)","(11,500)","(2,579,865)","(15,086)"
"OVERSEAS PAKISTANI","S0007","Fertilizer","FUTURE CONTRACT-OCT","1,000","23,150","(6,500)","(457,200)","(5,500)","(434,050)","(2,538)"
"OVERSEAS PAKISTANI","S0008","Food and Personal Care Products","FUTURE CONTRACT-OCT","403,000","11,228,850","(278,000)","(10,763,000)","125,000","465,850","2,724"
"OVERSEAS PAKISTANI","S0019","Oil and Gas Exploration Companies","FUTURE CONTRACT-OCT","90,000","6,573,230","(84,000)","(6,259,330)","6,000","313,900","1,835"
"OVERSEAS PAKISTANI","S0020","Oil and Gas Marketing Companies","FUTURE CONTRACT-OCT","745,500","113,678,220","(653,500)","(111,309,605)","92,000","2,368,615","13,851"
"OVERSEAS PAKISTANI","S0023","Power Generation and Distribution","FUTURE CONTRACT-OCT","2,000","7,465","(31,000)","(1,017,785)","(29,000)","(1,010,320)","(5,908)"
"OVERSEAS PAKISTANI","S0028","Technology and Communication","FUTURE CONTRACT-OCT","2,153,000","50,705,445","(2,373,500)","(84,197,910)","(220,500)","(33,492,465)","(195,862)"
"OVERSEAS PAKISTANI","S0029","Textile Composite","FUTURE CONTRACT-OCT","108,000","3,219,425","(378,500)","(8,536,885)","(270,500)","(5,317,460)","(31,096)"
"OVERSEAS PAKISTANI","S1111","All other Sectors","FUTURE CONTRACT-OCT","1,147,500","42,754,805","(1,966,000)","(57,514,850)","(818,500)","(14,760,045)","(86,316)"
"OVERSEAS PAKISTANI","S0026","Commercial Banks","OFF-MARKET","99,622","13,947,080","0","0","99,622","13,947,080","81,561"
"OVERSEAS PAKISTANI","S0005","Cement","REGULAR","541,566","16,571,396","(712,332)","(17,566,633)","(170,766)","(995,237)","(5,820)"
"OVERSEAS PAKISTANI","S0007","Fertilizer","REGULAR","124,179","10,212,982","(330,502)","(28,250,224)","(206,323)","(18,037,241)","(105,480)"
"OVERSEAS PAKISTANI","S0008","Food and Personal Care Products","REGULAR","1,028,278","29,065,916","(1,022,864)","(35,318,165)","5,414","(6,252,248)","(36,562)"
"OVERSEAS PAKISTANI","S0019","Oil and Gas Exploration Companies","REGULAR","68,447","6,740,701","(25,847)","(3,458,421)","42,600","3,282,279","19,194"
"OVERSEAS PAKISTANI","S0020","Oil and Gas Marketing Companies","REGULAR","828,272","20,625,341","(1,009,247)","(20,070,651)","(180,975)","554,690","3,243"
"OVERSEAS PAKISTANI","S0023","Power Generation and Distribution","REGULAR","1,032,412","8,415,387","(880,075)","(4,720,936)","152,337","3,694,450","21,604"
"OVERSEAS PAKISTANI","S0026","Commercial Banks","REGULAR","4,948,544","131,005,964","(672,389)","(27,626,766)","4,276,155","103,379,198","604,556"
"OVERSEAS PAKISTANI","S0028","Technology and Communication","REGULAR","4,069,594","95,048,120","(3,244,127)","(94,596,383)","825,467","451,736","2,641"
"OVERSEAS PAKISTANI","S0029","Textile Composite","REGULAR","223,707","6,608,808","(178,660)","(5,079,944)","45,047","1,528,863","8,940"
"OVERSEAS PAKISTANI","S1111","All other Sectors","REGULAR","9,779,922","222,691,963","(9,980,616)","(288,681,142)","(200,694)","(65,989,178)","(385,901)"
"","","","TOTAL","27,502,543","796,605,433","(23,947,159)","(815,486,880)","3,555,384","(18,881,448)","(110,420)"
" ","---","---","GRAND-TOTAL","29,013,549","897,665,794","(29,632,202)","(1,547,615,938)","(618,653)","(649,950,143)","(3,800,878)"
