"CLIENT TYPE","SEC CODE","SECTOR NAME","MARKET TYPE","BUY VOLUME","BUY VALUE","SELL VOLUME","SELL VALUE","NET VOLUME","NET VALUE","USD"
"FOREIGN CORPORATES ","S0005","Cement","REGULAR","226,883","106,682,512","(1,000)","(128,243)","225,883","106,554,269","670,152"
"FOREIGN CORPORATES ","S0007","Fertilizer","REGULAR","326,038","30,783,880","0","0","326,038","30,783,880","193,609"
"FOREIGN CORPORATES ","S0008","Food and Personal Care Products","REGULAR","0","0","(3,129,422)","(137,961,510)","(3,129,422)","(137,961,510)","(867,682)"
"FOREIGN CORPORATES ","S0019","Oil and Gas Exploration Companies","REGULAR","211,289","22,576,245","(820,501)","(77,341,113)","(609,212)","(54,764,868)","(344,433)"
"FOREIGN CORPORATES ","S0020","Oil and Gas Marketing Companies","REGULAR","21,135","921,168","0","0","21,135","921,168","5,793"
"FOREIGN CORPORATES ","S0023","Power Generation and Distribution","REGULAR","75,998","6,104,156","0","0","75,998","6,104,156","38,390"
"FOREIGN CORPORATES ","S0026","Commercial Banks","REGULAR","901,170","113,239,096","(1,113,090)","(172,129,657)","(211,920)","(58,890,560)","(370,380)"
"FOREIGN CORPORATES ","S0028","Technology and Communication","REGULAR","98,500","28,208,820","(60,190)","(34,527,097)","38,310","(6,318,277)","(39,737)"
"FOREIGN CORPORATES ","S1111","All other Sectors","REGULAR","329,517","28,916,360","(373,463)","(47,129,308)","(43,946)","(18,212,947)","(114,546)"
"","","","TOTAL","2,190,530","337,432,237","(5,497,666)","(469,216,928)","(3,307,136)","(131,784,689)","(828,834)"
"FOREIGN INDIVIDUAL","S0008","Food and Personal Care Products","FUTURE CONTRACT-JUL","20,000","885,500","(5,000)","(269,500)","15,000","616,000","3,874"
"FOREIGN INDIVIDUAL","S0028","Technology and Communication","FUTURE CONTRACT-JUL","12,500","2,118,550","0","0","12,500","2,118,550","13,324"
"FOREIGN INDIVIDUAL","S1111","All other Sectors","FUTURE CONTRACT-JUL","500","13,075","(1,500)","(691,065)","(1,000)","(677,990)","(4,264)"
