"CLIENT TYPE","SEC CODE","SECTOR NAME","MARKET TYPE","BUY VOLUME","BUY VALUE","SELL VOLUME","SELL VALUE","NET VOLUME","NET VALUE","USD"
"FOREIGN CORPORATES ","S0028","Technology and Communication","FUTURE CONTRACT-APR","30,000","4,945,050","0","0","30,000","4,945,050","32,320"
"FOREIGN CORPORATES ","S0007","Fertilizer","OFF-MARKET","3,431","358,196","0","0","3,431","358,196","2,341"
"FOREIGN CORPORATES ","S0023","Power Generation and Distribution","OFF-MARKET","0","0","(3,431)","(285,849)","(3,431)","(285,849)","(1,868)"
"FOREIGN CORPORATES ","S0005","Cement","REGULAR","27,000","22,105,489","(50,778)","(41,731,911)","(23,778)","(19,626,422)","(128,277)"
"FOREIGN CORPORATES ","S0007","Fertilizer","REGULAR","23,971","2,484,770","(469,221)","(67,861,119)","(445,250)","(65,376,350)","(427,296)"
"FOREIGN CORPORATES ","S0019","Oil and Gas Exploration Companies","REGULAR","482,885","60,062,455","(73,929)","(12,128,191)","408,956","47,934,264","313,295"
"FOREIGN CORPORATES ","S0020","Oil and Gas Marketing Companies","REGULAR","90,000","20,706,220","(128,485)","(9,995,751)","(38,485)","10,710,469","70,003"
"FOREIGN CORPORATES ","S0023","Power Generation and Distribution","REGULAR","12,932","1,078,172","(1,012,745)","(54,328,318)","(999,813)","(53,250,146)","(348,040)"
"FOREIGN CORPORATES ","S0026","Commercial Banks","REGULAR","502,447","52,035,924","(108,171)","(11,394,694)","394,276","40,641,231","265,628"
"FOREIGN CORPORATES ","S0028","Technology and Communication","REGULAR","0","0","(153,200)","(72,026,210)","(153,200)","(72,026,210)","(470,759)"
"FOREIGN CORPORATES ","S0029","Textile Composite","REGULAR","30,500","3,099,875","0","0","30,500","3,099,875","20,260"
"FOREIGN CORPORATES ","S1111","All other Sectors","REGULAR","77,600","62,696,767","(84,480)","(8,337,577)","(6,880)","54,359,190","355,288"
"","","","TOTAL","1,280,766","229,572,919","(2,084,440)","(278,089,621)","(803,674)","(48,516,702)","(317,105)"
"FOREIGN INDIVIDUAL","S0008","Food and Personal Care Products","FUTURE CONTRACT-APR","500","14,800","0","0","500","14,800","96"
"FOREIGN INDIVIDUAL","S0028","Technology and Communication","FUTURE CONTRACT-APR","47,500","6,099,410","0","0","47,500","6,099,410","39,865"
"FOREIGN INDIVIDUAL","S1111","All other Sectors","FUTURE CONTRACT-APR","1,500","61,400","(24,000)","(5,237,230)","(22,500)","(5,175,830)","(33,828)"
"FOREIGN INDIVIDUAL","S0005","Cement","REGULAR","5,000","587,500","0","0","5,000","587,500","3,839"
"FOREIGN INDIVIDUAL","S0019","Oil and Gas Exploration Companies","REGULAR","2,000","176,700","0","0","2,000","176,700","1,154"
"FOREIGN INDIVIDUAL","S0026","Commercial Banks","REGULAR","1,400,000","1,610,000","(5,000)","(8,000)","1,395,000","1,602,000","10,470"
"FOREIGN INDIVIDUAL","S0028","Technology and Communication","REGULAR","34,000","5,319,185","0","0","34,000","5,319,185","34,765"
"FOREIGN INDIVIDUAL","S0029","Textile Composite","REGULAR","0","0","(141,000)","(5,442,600)","(141,000)","(5,442,600)","(35,572)"
"FOREIGN INDIVIDUAL","S1111","All other Sectors","REGULAR","88,600","35,841,778","0","0","88,600","35,841,778","234,259"
"","","","TOTAL","1,579,100","49,710,773","(170,000)","(10,687,830)","1,409,100","39,022,943","255,048"
"OVERSEAS PAKISTANI","S0005","Cement","FUTURE CONTRACT-APR","83,000","8,970,520","(210,500)","(20,730,975)","(127,500)","(11,760,455)","(76,865)"
