"CLIENT TYPE","SEC CODE","SECTOR NAME","MARKET TYPE","BUY VOLUME","BUY VALUE","SELL VOLUME","SELL VALUE","NET VOLUME","NET VALUE","USD"
"FOREIGN CORPORATES ","S1111","All other Sectors","OFF-MARKET","30,195","10,262,096","0","0","30,195","10,262,096","60,365"
"FOREIGN CORPORATES ","S0005","Cement","REGULAR","27,852","19,582,026","(97,333)","(75,448,014)","(69,481)","(55,865,987)","(328,623)"
"FOREIGN CORPORATES ","S0007","Fertilizer","REGULAR","694,024","51,260,239","(319,636)","(50,640,872)","374,388","619,366","3,643"
"FOREIGN CORPORATES ","S0019","Oil and Gas Exploration Companies","REGULAR","287,549","25,113,433","(100,073)","(26,301,846)","187,476","(1,188,412)","(6,990)"
"FOREIGN CORPORATES ","S0020","Oil and Gas Marketing Companies","REGULAR","714,285","31,423,695","(18,300)","(2,596,032)","695,985","28,827,663","169,574"
"FOREIGN CORPORATES ","S0023","Power Generation and Distribution","REGULAR","41,742","2,472,522","(154,220)","(11,766,932)","(112,478)","(9,294,409)","(54,672)"
"FOREIGN CORPORATES ","S0026","Commercial Banks","REGULAR","1,342,506","177,103,984","(2,941,382)","(373,224,404)","(1,598,876)","(196,120,419)","(1,153,649)"
"FOREIGN CORPORATES ","S0028","Technology and Communication","REGULAR","265,500","60,169,503","0","0","265,500","60,169,503","353,938"
"FOREIGN CORPORATES ","S0029","Textile Composite","REGULAR","254,500","23,610,146","(39,000)","(3,155,661)","215,500","20,454,485","120,320"
"FOREIGN CORPORATES ","S1111","All other Sectors","REGULAR","144,780","41,134,336","(241,704)","(99,654,675)","(96,924)","(58,520,339)","(344,237)"
"","","","TOTAL","3,802,933","442,131,980","(3,911,648)","(642,788,436)","(108,715)","(200,656,453)","(1,180,331)"
"FOREIGN INDIVIDUAL","S0008","Food and Personal Care Products","FUTURE CONTRACT-NOV","0","0","(500)","(15,350)","(500)","(15,350)","(90)"
"FOREIGN INDIVIDUAL","S0028","Technology and Communication","FUTURE CONTRACT-NOV","2,000","228,000","0","0","2,000","228,000","1,341"
"FOREIGN INDIVIDUAL","S1111","All other Sectors","FUTURE CONTRACT-NOV","500","14,050","0","0","500","14,050","82"
