"CLIENT TYPE","SEC CODE","SECTOR NAME","MARKET TYPE","BUY VOLUME","BUY VALUE","SELL VOLUME","SELL VALUE","NET VOLUME","NET VALUE","USD"
"FOREIGN CORPORATES ","S0019","Oil and Gas Exploration Companies","OFF-MARKET","832,000","81,119,501","(832,000)","(81,119,501)","0","0","0"
"FOREIGN CORPORATES ","S0023","Power Generation and Distribution","OFF-MARKET","0","0","(998,000)","(3,752,480)","(998,000)","(3,752,480)","(24,526)"
"FOREIGN CORPORATES ","S1111","All other Sectors","OFF-MARKET","6,900","7,691,085","(6,900)","(7,691,085)","0","0","0"
"FOREIGN CORPORATES ","S0005","Cement","REGULAR","5,000","4,299,121","(322,740)","(41,666,584)","(317,740)","(37,367,464)","(244,231)"
"FOREIGN CORPORATES ","S0007","Fertilizer","REGULAR","867,533","32,721,566","(528,514)","(35,347,609)","339,019","(2,626,042)","(17,163)"
"FOREIGN CORPORATES ","S0019","Oil and Gas Exploration Companies","REGULAR","101,776","9,086,934","(245,403)","(23,597,452)","(143,627)","(14,510,519)","(94,839)"
"FOREIGN CORPORATES ","S0023","Power Generation and Distribution","REGULAR","8,176","597,722","(67,000)","(5,076,902)","(58,824)","(4,479,180)","(29,275)"
"FOREIGN CORPORATES ","S0026","Commercial Banks","REGULAR","4,897,389","319,400,190","(2,374,854)","(246,062,222)","2,522,535","73,337,969","479,333"
"FOREIGN CORPORATES ","S0028","Technology and Communication","REGULAR","2,002,600","349,932,352","(5,700)","(2,603,956)","1,996,900","347,328,396","2,270,120"
"FOREIGN CORPORATES ","S0029","Textile Composite","REGULAR","17,500","1,606,295","(1,000)","(91,795)","16,500","1,514,500","9,898"
"FOREIGN CORPORATES ","S1111","All other Sectors","REGULAR","764,400","63,106,286","(10,800)","(9,187,228)","753,600","53,919,058","352,412"
"","","","TOTAL","9,503,274","869,561,052","(5,392,911)","(456,196,814)","4,110,363","413,364,238","2,701,729"
"FOREIGN INDIVIDUAL","S0028","Technology and Communication","FUTURE CONTRACT-APR","5,000","844,970","0","0","5,000","844,970","5,522"
"FOREIGN INDIVIDUAL","S0026","Commercial Banks","REGULAR","0","0","(2,500)","(3,850)","(2,500)","(3,850)","(25)"
"FOREIGN INDIVIDUAL","S1111","All other Sectors","REGULAR","0","0","(40,000)","(92,570)","(40,000)","(92,570)","(605)"
"","","","TOTAL","5,000","844,970","(42,500)","(96,420)","(37,500)","748,550","4,892"
"OVERSEAS PAKISTANI","S0005","Cement","FUTURE CONTRACT-APR","127,000","6,305,070","(37,000)","(2,868,920)","90,000","3,436,150","22,458"
"OVERSEAS PAKISTANI","S0007","Fertilizer","FUTURE CONTRACT-APR","127,500","3,667,135","(19,500)","(1,763,070)","108,000","1,904,065","12,444"
"OVERSEAS PAKISTANI","S0008","Food and Personal Care Products","FUTURE CONTRACT-APR","761,000","24,853,645","(718,500)","(23,487,340)","42,500","1,366,305","8,930"
"OVERSEAS PAKISTANI","S0019","Oil and Gas Exploration Companies","FUTURE CONTRACT-APR","500","48,710","(1,000)","(97,990)","(500)","(49,280)","(322)"
"OVERSEAS PAKISTANI","S0020","Oil and Gas Marketing Companies","FUTURE CONTRACT-APR","15,000","578,430","(11,000)","(136,400)","4,000","442,030","2,889"
"OVERSEAS PAKISTANI","S0023","Power Generation and Distribution","FUTURE CONTRACT-APR","8,500","338,300","(5,500)","(38,900)","3,000","299,400","1,956"
"OVERSEAS PAKISTANI","S0026","Commercial Banks","FUTURE CONTRACT-APR","75,500","656,250","(31,000)","(1,338,550)","44,500","(682,300)","(4,459)"
"OVERSEAS PAKISTANI","S0028","Technology and Communication","FUTURE CONTRACT-APR","2,278,000","376,983,310","(1,792,000)","(295,232,255)","486,000","81,751,055","534,320"
"OVERSEAS PAKISTANI","S0029","Textile Composite","FUTURE CONTRACT-APR","15,500","618,765","(12,000)","(438,640)","3,500","180,125","1,177"
"OVERSEAS PAKISTANI","S1111","All other Sectors","FUTURE CONTRACT-APR","759,500","47,918,395","(955,000)","(67,198,570)","(195,500)","(19,280,175)","(126,014)"
"OVERSEAS PAKISTANI","S0005","Cement","OFF-MARKET","0","0","(5,000)","(225,000)","(5,000)","(225,000)","(1,470)"
"OVERSEAS PAKISTANI","S0007","Fertilizer","OFF-MARKET","0","0","(10,000)","(669,000)","(10,000)","(669,000)","(4,372)"
"OVERSEAS PAKISTANI","S0020","Oil and Gas Marketing Companies","OFF-MARKET","0","0","(10,000)","(537,500)","(10,000)","(537,500)","(3,513)"
"OVERSEAS PAKISTANI","S1111","All other Sectors","OFF-MARKET","0","0","(1,000)","(309,700)","(1,000)","(309,700)","(2,024)"
"OVERSEAS PAKISTANI","S0005","Cement","REGULAR","1,922,592","28,597,648","(1,884,831)","(15,781,782)","37,761","12,815,865","83,763"
"OVERSEAS PAKISTANI","S0007","Fertilizer","REGULAR","534,986","57,038,902","(397,184)","(34,596,919)","137,802","22,441,983","146,679"
"OVERSEAS PAKISTANI","S0008","Food and Personal Care Products","REGULAR","3,570,546","104,246,032","(2,446,722)","(73,293,821)","1,123,824","30,952,211","202,302"
"OVERSEAS PAKISTANI","S0019","Oil and Gas Exploration Companies","REGULAR","52,268","7,983,481","(19,748)","(1,848,812)","32,520","6,134,669","40,095"
"OVERSEAS PAKISTANI","S0020","Oil and Gas Marketing Companies","REGULAR","274,294","17,438,750","(150,085)","(9,016,609)","124,209","8,422,141","55,046"
"OVERSEAS PAKISTANI","S0023","Power Generation and Distribution","REGULAR","356,328","4,795,630","(921,720)","(9,025,200)","(565,392)","(4,229,570)","(27,644)"
"OVERSEAS PAKISTANI","S0026","Commercial Banks","REGULAR","6,278,819","75,169,360","(1,616,926)","(28,190,801)","4,661,893","46,978,559","307,049"
"OVERSEAS PAKISTANI","S0028","Technology and Communication","REGULAR","7,492,379","394,579,803","(7,325,383)","(382,936,282)","166,996","11,643,521","76,101"
"OVERSEAS PAKISTANI","S0029","Textile Composite","REGULAR","120,800","5,879,167","(56,000)","(2,804,820)","64,800","3,074,347","20,093"
"OVERSEAS PAKISTANI","S1111","All other Sectors","REGULAR","4,953,514","218,364,921","(6,393,432)","(186,759,839)","(1,439,918)","31,605,082","206,569"
"","","","TOTAL","29,724,526","1,376,061,705","(24,820,531)","(1,138,596,722)","4,903,995","237,464,983","1,552,053"
" ","---","---","GRAND-TOTAL","39,232,800","2,246,467,727","(30,255,942)","(1,594,889,956)","8,976,858","651,577,771","4,258,678"
