"CLIENT TYPE","SEC CODE","SECTOR NAME","MARKET TYPE","BUY VOLUME","BUY VALUE","SELL VOLUME","SELL VALUE","NET VOLUME","NET VALUE","USD"
"BANKS / DFI","S0005","Cement","OMKT","0","0","(8,480,537)","(350,936,246)","(8,480,537)","(350,936,246)","(1,231,355)"
"BANKS / DFI","S0007","Fertilizer","OMKT","5,500,000","65,120,000","0","0","5,500,000","65,120,000","228,491"
"BANKS / DFI","S0026","Commercial Banks","OMKT","4,500,000","89,410,000","(3,633,000)","(110,806,500)","867,000","(21,396,500)","(75,075)"
"BANKS / DFI","S1111","All other Sectors","OMKT","0","0","(9,276,000)","(43,782,720)","(9,276,000)","(43,782,720)","(153,623)"
"BANKS / DFI","S0005","Cement","REG","335,231","56,258,502","(211,494)","(27,290,482)","123,737","28,968,020","101,642"
"BANKS / DFI","S0019","Oil and Gas Exploration Companies","REG","1,029,240","73,783,692","(490,092)","(29,125,381)","539,148","44,658,310","156,695"
"BANKS / DFI","S0020","Oil and Gas Marketing Companies","REG","1,146,600","106,616,205","(446,860)","(46,886,544)","699,740","59,729,661","209,577"
"BANKS / DFI","S0023","Power Generation and Distribution","REG","100,000","6,999,738","(6,390)","(449,536)","93,610","6,550,201","22,983"
"BANKS / DFI","S0026","Commercial Banks","REG","5,482,000","122,383,463","(440,500)","(23,864,221)","5,041,500","98,519,242","345,681"
"BANKS / DFI","S0028","Technology and Communication","REG","1,730,000","59,497,112","0","0","1,730,000","59,497,112","208,761"
"BANKS / DFI","S0029","Textile Composite","REG","275,000","11,750,039","(125,000)","(7,071,781)","150,000","4,678,257","16,414"
"BANKS / DFI","S1111","All other Sectors","REG","7,248,008","119,493,447","(372,105)","(15,196,037)","6,875,903","104,297,410","365,955"
"","","","TOTAL","27,346,079","711,312,198","(23,481,978)","(655,409,448)","3,864,101","55,902,747","196,146"
"BROKER PROPRIETARY TRADING","S0005","Cement","FUT","1,762,000","96,867,640","(1,599,500)","(94,754,310)","162,500","2,113,330","7,415"
"BROKER PROPRIETARY TRADING","S0007","Fertilizer","FUT","56,000","12,200,805","(67,500)","(11,278,010)","(11,500)","922,795","3,237"
"BROKER PROPRIETARY TRADING","S0008","Food and Personal Care Products","FUT","3,271,500","47,684,700","(3,202,500)","(47,805,735)","69,000","(121,035)","(424)"
"BROKER PROPRIETARY TRADING","S0019","Oil and Gas Exploration Companies","FUT","1,840,500","142,933,760","(2,020,000)","(159,508,700)","(179,500)","(16,574,940)","(58,157)"
"BROKER PROPRIETARY TRADING","S0020","Oil and Gas Marketing Companies","FUT","2,793,500","173,549,155","(2,666,500)","(184,767,135)","127,000","(11,217,980)","(39,361)"
"BROKER PROPRIETARY TRADING","S0023","Power Generation and Distribution","FUT","6,591,500","49,390,350","(5,227,500)","(53,845,535)","1,364,000","(4,455,185)","(15,632)"
"BROKER PROPRIETARY TRADING","S0026","Commercial Banks","FUT","3,061,500","72,678,945","(3,704,500)","(67,637,195)","(643,000)","5,041,750","17,690"
"BROKER PROPRIETARY TRADING","S0028","Technology and Communication","FUT","17,982,000","249,451,105","(15,773,000)","(214,801,550)","2,209,000","34,649,555","121,577"
"BROKER PROPRIETARY TRADING","S0029","Textile Composite","FUT","301,000","9,972,615","(262,000)","(8,833,375)","39,000","1,139,240","3,997"
"BROKER PROPRIETARY TRADING","S1111","All other Sectors","FUT","11,704,000","161,831,445","(11,561,500)","(153,409,935)","142,500","8,421,510","29,549"
"BROKER PROPRIETARY TRADING","S0005","Cement","ODL","0","0","(59)","(236)","(59)","(236)","0"
"BROKER PROPRIETARY TRADING","S0008","Food and Personal Care Products","ODL","0","0","(131)","(2,094)","(131)","(2,094)","(7)"
"BROKER PROPRIETARY TRADING","S0020","Oil and Gas Marketing Companies","ODL","386","2,142","(51)","(291)","335","1,850","6"
"BROKER PROPRIETARY TRADING","S0026","Commercial Banks","ODL","0","0","(131)","(1,617)","(131)","(1,617)","(5)"
"BROKER PROPRIETARY TRADING","S1111","All other Sectors","ODL","0","0","(1,548)","(9,232)","(1,548)","(9,232)","(32)"
"BROKER PROPRIETARY TRADING","S0005","Cement","OMKT","8,492,537","351,238,896","0","0","8,492,537","351,238,896","1,232,417"
"BROKER PROPRIETARY TRADING","S0007","Fertilizer","OMKT","4,500","49,410","(5,500,000)","(65,120,000)","(5,495,500)","(65,070,590)","(228,317)"
"BROKER PROPRIETARY TRADING","S0008","Food and Personal Care Products","OMKT","1,500","10,035","0","0","1,500","10,035","35"
"BROKER PROPRIETARY TRADING","S0019","Oil and Gas Exploration Companies","OMKT","0","0","(75,000)","(4,230,000)","(75,000)","(4,230,000)","(14,842)"
"BROKER PROPRIETARY TRADING","S0020","Oil and Gas Marketing Companies","OMKT","152,000","6,103,800","(500,000)","(3,250,000)","(348,000)","2,853,800","10,013"
"BROKER PROPRIETARY TRADING","S0023","Power Generation and Distribution","OMKT","152,000","1,463,075","(150,000)","(1,435,500)","2,000","27,575","96"
"BROKER PROPRIETARY TRADING","S0026","Commercial Banks","OMKT","8,726,500","135,473,585","(7,000,000)","(127,900,000)","1,726,500","7,573,585","26,573"
"BROKER PROPRIETARY TRADING","S0028","Technology and Communication","OMKT","5,016,500","5,645,775","(201,000)","(8,729,500)","4,815,500","(3,083,725)","(10,820)"
"BROKER PROPRIETARY TRADING","S1111","All other Sectors","OMKT","9,307,500","44,747,500","(2,523,500)","(18,834,090)","6,784,000","25,913,410","90,924"
"BROKER PROPRIETARY TRADING","S0005","Cement","REG","2,493,414","157,427,342","(2,049,254)","(119,418,302)","444,160","38,009,039","133,365"
"BROKER PROPRIETARY TRADING","S0007","Fertilizer","REG","762,293","25,666,147","(703,413)","(24,241,144)","58,880","1,425,003","5,000"
"BROKER PROPRIETARY TRADING","S0008","Food and Personal Care Products","REG","1,688,813","18,306,900","(1,340,953)","(15,388,276)","347,860","2,918,623","10,240"
"BROKER PROPRIETARY TRADING","S0019","Oil and Gas Exploration Companies","REG","3,328,000","241,617,537","(2,395,469)","(174,486,032)","932,531","67,131,505","235,549"
"BROKER PROPRIETARY TRADING","S0020","Oil and Gas Marketing Companies","REG","2,506,912","157,465,101","(3,261,715)","(179,941,114)","(754,803)","(22,476,012)","(78,863)"
"BROKER PROPRIETARY TRADING","S0023","Power Generation and Distribution","REG","3,702,769","46,568,476","(6,082,235)","(40,070,774)","(2,379,466)","6,497,701","22,798"
"BROKER PROPRIETARY TRADING","S0026","Commercial Banks","REG","6,489,715","151,998,529","(5,691,102)","(167,693,210)","798,613","(15,694,680)","(55,069)"
"BROKER PROPRIETARY TRADING","S0028","Technology and Communication","REG","1,847,463","34,595,791","(7,166,544)","(81,148,898)","(5,319,081)","(46,553,107)","(163,344)"
"BROKER PROPRIETARY TRADING","S0029","Textile Composite","REG","131,160","6,541,346","(136,429)","(6,256,723)","(5,269)","284,622","998"
"BROKER PROPRIETARY TRADING","S1111","All other Sectors","REG","11,127,805","155,307,933","(14,711,438)","(223,736,120)","(3,583,633)","(68,428,187)","(240,098)"
"","","","TOTAL","115,295,267","2,556,789,840","(105,574,472)","(2,258,534,633)","9,720,795","298,255,204","1,046,508"
"COMPANIES","S0005","Cement","FUT","12,500","305,765","0","0","12,500","305,765","1,072"
"COMPANIES","S0007","Fertilizer","FUT","6,000","101,895","0","0","6,000","101,895","357"
"COMPANIES","S0008","Food and Personal Care Products","FUT","1,500","10,065","0","0","1,500","10,065","35"
"COMPANIES","S0019","Oil and Gas Exploration Companies","FUT","0","0","(307,000)","(24,066,415)","(307,000)","(24,066,415)","(84,443)"
"COMPANIES","S0020","Oil and Gas Marketing Companies","FUT","152,000","16,386,640","(26,500)","(2,938,510)","125,500","13,448,130","47,186"
"COMPANIES","S0023","Power Generation and Distribution","FUT","252,500","4,334,165","(1,249,500)","(5,919,075)","(997,000)","(1,584,910)","(5,561)"
"COMPANIES","S0026","Commercial Banks","FUT","540,000","9,050,395","(2,230,500)","(58,129,600)","(1,690,500)","(49,079,205)","(172,207)"
"COMPANIES","S0028","Technology and Communication","FUT","28,500","1,041,575","(30,000)","(5,570,105)","(1,500)","(4,528,530)","(15,889)"
"COMPANIES","S0029","Textile Composite","FUT","500","2,980","0","0","500","2,980","10"
"COMPANIES","S1111","All other Sectors","FUT","6,347,500","42,718,440","(6,355,500)","(42,348,925)","(8,000)","369,515","1,296"
"COMPANIES","S0026","Commercial Banks","ODL","0","0","(100)","(6,346)","(100)","(6,346)","(22)"
"COMPANIES","S1111","All other Sectors","ODL","0","0","(46)","(9,840)","(46)","(9,840)","(34)"
"COMPANIES","S0005","Cement","OMKT","0","0","(12,000)","(302,650)","(12,000)","(302,650)","(1,061)"
"COMPANIES","S0007","Fertilizer","OMKT","0","0","(4,500)","(49,410)","(4,500)","(49,410)","(173)"
"COMPANIES","S0008","Food and Personal Care Products","OMKT","0","0","(1,500)","(10,035)","(1,500)","(10,035)","(35)"
"COMPANIES","S0020","Oil and Gas Marketing Companies","OMKT","0","0","(1,000)","(151,800)","(1,000)","(151,800)","(532)"
"COMPANIES","S0023","Power Generation and Distribution","OMKT","330,000","22,935,000","(2,000)","(38,075)","328,000","22,896,925","80,340"
"COMPANIES","S0026","Commercial Banks","OMKT","5,300,000","43,273,000","(20,893,500)","(126,750,085)","(15,593,500)","(83,477,085)","(292,902)"
"COMPANIES","S0028","Technology and Communication","OMKT","0","0","(5,016,500)","(5,645,775)","(5,016,500)","(5,645,775)","(19,809)"
"COMPANIES","S1111","All other Sectors","OMKT","2,393,000","22,508,000","(23,500)","(272,140)","2,369,500","22,235,860","78,020"
"COMPANIES","S0005","Cement","REG","382,800","62,274,775","(115,100)","(57,879,568)","267,700","4,395,207","15,421"
"COMPANIES","S0007","Fertilizer","REG","105,000","7,346,170","(95,658)","(14,379,599)","9,342","(7,033,429)","(24,678)"
"COMPANIES","S0008","Food and Personal Care Products","REG","0","0","(236,345)","(8,526,794)","(236,345)","(8,526,794)","(29,918)"
"COMPANIES","S0019","Oil and Gas Exploration Companies","REG","691,906","93,864,241","(89,423)","(8,674,371)","602,483","85,189,869","298,911"
"COMPANIES","S0020","Oil and Gas Marketing Companies","REG","212,400","16,483,942","(146,981)","(8,954,495)","65,419","7,529,446","26,419"
"COMPANIES","S0023","Power Generation and Distribution","REG","17,000","661,945","(1,199,198)","(80,860,157)","(1,182,198)","(80,198,212)","(281,397)"
"COMPANIES","S0026","Commercial Banks","REG","6,138,146","220,923,842","(7,800,786)","(216,784,591)","(1,662,640)","4,139,250","14,523"
"COMPANIES","S0028","Technology and Communication","REG","563,558","18,733,140","(15,810)","(5,421,431)","547,748","13,311,708","46,707"
"COMPANIES","S0029","Textile Composite","REG","16,982","587,747","(112,919)","(4,262,708)","(95,937)","(3,674,961)","(12,894)"
"COMPANIES","S1111","All other Sectors","REG","8,025,237","113,678,723","(267,791)","(7,050,208)","7,757,446","106,628,514","374,135"
"","","","TOTAL","31,517,029","697,222,445","(46,233,657)","(685,002,708)","(14,716,628)","12,219,732","42,877"
"INDIVIDUALS","S0005","Cement","FUT","7,195,500","444,678,505","(7,400,500)","(453,095,130)","(205,000)","(8,416,625)","(29,532)"
"INDIVIDUALS","S0007","Fertilizer","FUT","214,000","21,002,195","(228,000)","(24,499,880)","(14,000)","(3,497,685)","(12,272)"
"INDIVIDUALS","S0008","Food and Personal Care Products","FUT","9,812,000","127,818,700","(10,124,500)","(130,747,705)","(312,500)","(2,929,005)","(10,277)"
"INDIVIDUALS","S0019","Oil and Gas Exploration Companies","FUT","6,516,000","476,779,575","(5,951,000)","(431,204,320)","565,000","45,575,255","159,913"
"INDIVIDUALS","S0020","Oil and Gas Marketing Companies","FUT","7,287,500","601,780,725","(7,505,500)","(604,106,095)","(218,000)","(2,325,370)","(8,159)"
"INDIVIDUALS","S0023","Power Generation and Distribution","FUT","4,761,500","63,259,880","(5,036,500)","(57,040,995)","(275,000)","6,218,885","21,820"
"INDIVIDUALS","S0026","Commercial Banks","FUT","4,992,500","85,519,380","(4,515,000)","(77,853,490)","477,500","7,665,890","26,897"
"INDIVIDUALS","S0028","Technology and Communication","FUT","26,961,500","601,213,755","(29,000,500)","(623,208,165)","(2,039,000)","(21,994,410)","(77,173)"
"INDIVIDUALS","S0029","Textile Composite","FUT","537,000","15,182,170","(567,000)","(16,050,840)","(30,000)","(868,670)","(3,047)"
"INDIVIDUALS","S1111","All other Sectors","FUT","34,758,000","586,636,230","(35,121,000)","(605,282,385)","(363,000)","(18,646,155)","(65,425)"
"INDIVIDUALS","S0005","Cement","ODL","1,470","24,336","(2,711)","(39,646)","(1,241)","(15,309)","(53)"
"INDIVIDUALS","S0007","Fertilizer","ODL","1,311","24,456","(1,311)","(24,456)","0","0","0"
"INDIVIDUALS","S0008","Food and Personal Care Products","ODL","2,553","196,964","(1,351)","(290,358)","1,202","(93,394)","(327)"
"INDIVIDUALS","S0020","Oil and Gas Marketing Companies","ODL","2,836","125,333","(3,166)","(126,599)","(330)","(1,265)","(4)"
"INDIVIDUALS","S0023","Power Generation and Distribution","ODL","9,756","173,417","(9,588)","(170,909)","168","2,508","8"
"INDIVIDUALS","S0026","Commercial Banks","ODL","3,828","43,654","(3,292)","(26,257)","536","17,396","61"
"INDIVIDUALS","S0028","Technology and Communication","ODL","1,779","54,124","(1,325)","(37,430)","454","16,693","58"
"INDIVIDUALS","S0029","Textile Composite","ODL","1,529","73,926","(1,529)","(73,926)","0","0","0"
"INDIVIDUALS","S1111","All other Sectors","ODL","34,626","1,312,060","(32,152)","(1,283,610)","2,474","28,449","99"
"INDIVIDUALS","S0007","Fertilizer","OMKT","977,394","10,453,728","(977,394)","(10,453,728)","0","0","0"
"INDIVIDUALS","S0008","Food and Personal Care Products","OMKT","1,666,900","7,614,000","(1,666,900)","(7,614,000)","0","0","0"
"INDIVIDUALS","S0019","Oil and Gas Exploration Companies","OMKT","161,000","30,095,000","(86,000)","(25,865,000)","75,000","4,230,000","14,842"
"INDIVIDUALS","S0020","Oil and Gas Marketing Companies","OMKT","1,373,500","11,985,000","(974,500)","(14,237,000)","399,000","(2,252,000)","(7,901)"
"INDIVIDUALS","S0023","Power Generation and Distribution","OMKT","1,675,000","22,605,500","(2,005,000)","(45,530,000)","(330,000)","(22,924,500)","(80,436)"
"INDIVIDUALS","S0026","Commercial Banks","OMKT","8,150,000","82,571,000","(75,000)","(1,462,500)","8,075,000","81,108,500","284,591"
"INDIVIDUALS","S0028","Technology and Communication","OMKT","1,016,000","14,304,500","(815,000)","(5,575,000)","201,000","8,729,500","30,629"
"INDIVIDUALS","S0029","Textile Composite","OMKT","375,000","2,081,250","(375,000)","(2,081,250)","0","0","0"
"INDIVIDUALS","S1111","All other Sectors","OMKT","6,737,900","49,127,250","(13,877,900)","(78,183,750)","(7,140,000)","(29,056,500)","(101,952)"
"INDIVIDUALS","S0005","Cement","REG","7,026,585","398,899,427","(6,427,875)","(432,544,668)","598,710","(33,645,241)","(118,053)"
"INDIVIDUALS","S0007","Fertilizer","REG","1,294,535","119,519,371","(1,472,293)","(100,586,025)","(177,758)","18,933,346","66,432"
"INDIVIDUALS","S0008","Food and Personal Care Products","REG","5,615,906","63,562,259","(6,060,065)","(68,377,970)","(444,159)","(4,815,710)","(16,897)"
"INDIVIDUALS","S0019","Oil and Gas Exploration Companies","REG","10,854,770","846,588,544","(10,032,974)","(748,937,748)","821,796","97,650,795","342,634"
"INDIVIDUALS","S0020","Oil and Gas Marketing Companies","REG","12,199,723","654,462,562","(11,786,653)","(701,224,481)","413,070","(46,761,919)","(164,076)"
"INDIVIDUALS","S0023","Power Generation and Distribution","REG","11,165,394","256,020,289","(9,562,410)","(285,017,418)","1,602,984","(28,997,129)","(101,744)"
"INDIVIDUALS","S0026","Commercial Banks","REG","21,015,445","562,538,463","(20,313,276)","(577,820,065)","702,169","(15,281,602)","(53,619)"
