"CLIENT TYPE","SEC CODE","SECTOR NAME","MARKET TYPE","BUY VOLUME","BUY VALUE","SELL VOLUME","SELL VALUE","NET VOLUME","NET VALUE","USD"
"FOREIGN CORPORATES ","S0005","Cement","FUTURE CONTRACT-MAY","7,000","3,295,000","0","0","7,000","3,295,000","20,593"
"FOREIGN CORPORATES ","S0019","Oil and Gas Exploration Companies","OFF-MARKET","4,100","363,465","(4,100)","(363,465)","0","0","0"
"FOREIGN CORPORATES ","S0026","Commercial Banks","OFF-MARKET","913,000","148,590,567","(913,000)","(148,590,567)","0","0","0"
"FOREIGN CORPORATES ","S0028","Technology and Communication","OFF-MARKET","0","0","(6,400,000)","(33,580,000)","(6,400,000)","(33,580,000)","(209,875)"
"FOREIGN CORPORATES ","S0005","Cement","REGULAR","57,000","26,004,537","(344,200)","(67,866,186)","(287,200)","(41,861,648)","(261,635)"
"FOREIGN CORPORATES ","S0007","Fertilizer","REGULAR","19,776","2,080,664","(680,110)","(45,002,410)","(660,334)","(42,921,746)","(268,260)"
"FOREIGN CORPORATES ","S0008","Food and Personal Care Products","REGULAR","0","0","(640)","(3,587,510)","(640)","(3,587,510)","(22,421)"
"FOREIGN CORPORATES ","S0019","Oil and Gas Exploration Companies","REGULAR","261,885","22,817,931","(1,379,882)","(110,203,713)","(1,117,997)","(87,385,782)","(546,161)"
"FOREIGN CORPORATES ","S0020","Oil and Gas Marketing Companies","REGULAR","0","0","(56,100)","(8,894,174)","(56,100)","(8,894,174)","(55,588)"
"FOREIGN CORPORATES ","S0023","Power Generation and Distribution","REGULAR","0","0","(83,000)","(3,048,067)","(83,000)","(3,048,067)","(19,050)"
"FOREIGN CORPORATES ","S0026","Commercial Banks","REGULAR","240,423","21,046,732","(3,127,393)","(308,064,048)","(2,886,970)","(287,017,316)","(1,793,858)"
"FOREIGN CORPORATES ","S0029","Textile Composite","REGULAR","0","0","(8,800)","(621,192)","(8,800)","(621,192)","(3,882)"
"FOREIGN CORPORATES ","S1111","All other Sectors","REGULAR","1,175,502","297,072,030","(10,500)","(631,500)","1,165,002","296,440,530","1,852,753"
