"CLIENT TYPE","SEC CODE","SECTOR NAME","MARKET TYPE","BUY VOLUME","BUY VALUE","SELL VOLUME","SELL VALUE","NET VOLUME","NET VALUE","USD"
"FOREIGN CORPORATES ","S0005","Cement","OFF-MARKET","23,500","1,837,700","(23,500)","(1,837,700)","0","0","0"
"FOREIGN CORPORATES ","S0007","Fertilizer","OFF-MARKET","18,708","1,934,033","(18,708)","(1,934,033)","0","0","0"
"FOREIGN CORPORATES ","S0019","Oil and Gas Exploration Companies","OFF-MARKET","98,901","8,840,760","(98,901)","(8,840,760)","0","0","0"
"FOREIGN CORPORATES ","S0020","Oil and Gas Marketing Companies","OFF-MARKET","78,720","11,359,296","(78,720)","(11,359,296)","0","0","0"
"FOREIGN CORPORATES ","S0026","Commercial Banks","OFF-MARKET","1,697,297","85,667,723","(436,119)","(43,102,966)","1,261,178","42,564,758","256,414"
"FOREIGN CORPORATES ","S1111","All other Sectors","OFF-MARKET","7,000","4,589,340","(7,000)","(4,589,340)","0","0","0"
"FOREIGN CORPORATES ","S0005","Cement","REGULAR","358,000","11,215,514","(167,166)","(48,448,304)","190,834","(37,232,790)","(224,293)"
"FOREIGN CORPORATES ","S0007","Fertilizer","REGULAR","46,500","7,720,039","(1,395,316)","(121,711,368)","(1,348,816)","(113,991,329)","(686,694)"
"FOREIGN CORPORATES ","S0019","Oil and Gas Exploration Companies","REGULAR","149,170","18,673,709","(663,866)","(86,509,657)","(514,696)","(67,835,948)","(408,650)"
"FOREIGN CORPORATES ","S0020","Oil and Gas Marketing Companies","REGULAR","0","0","(397,700)","(28,405,920)","(397,700)","(28,405,920)","(171,119)"
"FOREIGN CORPORATES ","S0023","Power Generation and Distribution","REGULAR","122,621","8,678,743","(352,942)","(17,292,037)","(230,321)","(8,613,294)","(51,887)"
"FOREIGN CORPORATES ","S0026","Commercial Banks","REGULAR","4,572,506","227,816,747","(1,596,394)","(137,697,405)","2,976,112","90,119,342","542,887"
"FOREIGN CORPORATES ","S0028","Technology and Communication","REGULAR","17,500","3,201,303","0","0","17,500","3,201,303","19,284"
"FOREIGN CORPORATES ","S0029","Textile Composite","REGULAR","203,000","11,395,263","(28,300)","(2,104,889)","174,700","9,290,374","55,966"
"FOREIGN CORPORATES ","S1111","All other Sectors","REGULAR","104,710","25,182,804","(591,907)","(37,237,405)","(487,197)","(12,054,601)","(72,618)"
"","","","TOTAL","7,498,133","428,112,974","(5,856,539)","(551,071,079)","1,641,594","(122,958,105)","(740,710)"
"FOREIGN INDIVIDUAL","S1111","All other Sectors","FUTURE CONTRACT-JUN","0","0","(2,500)","(28,800)","(2,500)","(28,800)","(173)"
