"CLIENT TYPE","SEC CODE","SECTOR NAME","MARKET TYPE","BUY VOLUME","BUY VALUE","SELL VOLUME","SELL VALUE","NET VOLUME","NET VALUE","USD"
"FOREIGN CORPORATES ","S0005","Cement","REGULAR","1,722,000","104,033,910","(808,203)","(123,576,286)","913,797","(19,542,376)","(119,160)"
"FOREIGN CORPORATES ","S0007","Fertilizer","REGULAR","970,790","85,722,943","(432,341)","(39,275,419)","538,449","46,447,524","283,216"
"FOREIGN CORPORATES ","S0008","Food and Personal Care Products","REGULAR","0","0","(40)","(261,640)","(40)","(261,640)","(1,595)"
"FOREIGN CORPORATES ","S0019","Oil and Gas Exploration Companies","REGULAR","688","241,647","(910,460)","(105,968,818)","(909,772)","(105,727,171)","(644,677)"
"FOREIGN CORPORATES ","S0020","Oil and Gas Marketing Companies","REGULAR","0","0","(125,300)","(14,731,207)","(125,300)","(14,731,207)","(89,824)"
"FOREIGN CORPORATES ","S0023","Power Generation and Distribution","REGULAR","44,002","1,045,253","(835,502)","(15,809,656)","(791,500)","(14,764,403)","(90,026)"
"FOREIGN CORPORATES ","S0026","Commercial Banks","REGULAR","5,145,353","168,287,585","(3,641,728)","(178,604,854)","1,503,625","(10,317,269)","(62,910)"
"FOREIGN CORPORATES ","S0028","Technology and Communication","REGULAR","370,500","39,525,015","0","0","370,500","39,525,015","241,006"
"FOREIGN CORPORATES ","S0029","Textile Composite","REGULAR","251,500","25,805,245","(41,300)","(4,201,797)","210,200","21,603,448","131,728"
"FOREIGN CORPORATES ","S1111","All other Sectors","REGULAR","175,950","55,690,698","(414,750)","(43,230,110)","(238,800)","12,460,588","75,979"
"","","","TOTAL","8,680,783","480,352,295","(7,209,624)","(525,659,787)","1,471,159","(45,307,492)","(276,263)"
"FOREIGN INDIVIDUAL","S0020","Oil and Gas Marketing Companies","FUTURE CONTRACT-OCT","30,000","481,565","0","0","30,000","481,565","2,936"
"FOREIGN INDIVIDUAL","S1111","All other Sectors","FUTURE CONTRACT-OCT","10,000","119,850","(6,000)","(71,150)","4,000","48,700","296"
"FOREIGN INDIVIDUAL","S0007","Fertilizer","REGULAR","1,010","305,866","(3,010)","(189,035)","(2,000)","116,831","712"
"FOREIGN INDIVIDUAL","S0020","Oil and Gas Marketing Companies","REGULAR","0","0","(10,000)","(160,650)","(10,000)","(160,650)","(979)"
"FOREIGN INDIVIDUAL","S1111","All other Sectors","REGULAR","3,500","112,000","(1,000)","(180,548)","2,500","(68,548)","(417)"
"","","","TOTAL","44,510","1,019,281","(20,010)","(601,383)","24,500","417,898","2,548"
"OVERSEAS PAKISTANI","S0005","Cement","FUTURE CONTRACT-OCT","508,500","22,686,785","(725,000)","(32,004,845)","(216,500)","(9,318,060)","(56,817)"
"OVERSEAS PAKISTANI","S0007","Fertilizer","FUTURE CONTRACT-OCT","26,000","518,000","(25,000)","(469,425)","1,000","48,575","296"
"OVERSEAS PAKISTANI","S0008","Food and Personal Care Products","FUTURE CONTRACT-OCT","30,500","772,940","(21,000)","(535,790)","9,500","237,150","1,446"
"OVERSEAS PAKISTANI","S0019","Oil and Gas Exploration Companies","FUTURE CONTRACT-OCT","42,000","3,918,275","(114,000)","(10,131,135)","(72,000)","(6,212,860)","(37,883)"
"OVERSEAS PAKISTANI","S0020","Oil and Gas Marketing Companies","FUTURE CONTRACT-OCT","1,357,000","33,440,870","(1,521,500)","(35,398,975)","(164,500)","(1,958,105)","(11,939)"
"OVERSEAS PAKISTANI","S0023","Power Generation and Distribution","FUTURE CONTRACT-OCT","160,000","598,750","(89,000)","(2,393,140)","71,000","(1,794,390)","(10,941)"
"OVERSEAS PAKISTANI","S0026","Commercial Banks","FUTURE CONTRACT-OCT","12,500","974,480","(11,000)","(512,280)","1,500","462,200","2,818"
"OVERSEAS PAKISTANI","S0028","Technology and Communication","FUTURE CONTRACT-OCT","1,397,000","67,825,145","(1,640,000)","(79,609,475)","(243,000)","(11,784,330)","(71,855)"
