"CLIENT TYPE","SEC CODE","SECTOR NAME","MARKET TYPE","BUY VOLUME","BUY VALUE","SELL VOLUME","SELL VALUE","NET VOLUME","NET VALUE","USD"
"FOREIGN CORPORATES ","S0005","Cement","REGULAR","1,090,510","25,141,493","(6,400,660)","(324,629,270)","(5,310,150)","(299,487,777)","(1,883,570)"
"FOREIGN CORPORATES ","S0007","Fertilizer","REGULAR","213,900","18,641,619","(858,100)","(63,223,011)","(644,200)","(44,581,392)","(280,386)"
"FOREIGN CORPORATES ","S0019","Oil and Gas Exploration Companies","REGULAR","110,800","8,879,010","(1,342,602)","(128,130,071)","(1,231,802)","(119,251,061)","(750,006)"
"FOREIGN CORPORATES ","S0020","Oil and Gas Marketing Companies","REGULAR","0","0","(250,900)","(11,424,470)","(250,900)","(11,424,470)","(71,852)"
"FOREIGN CORPORATES ","S0023","Power Generation and Distribution","REGULAR","25,500","1,634,805","(274,100)","(13,133,436)","(248,600)","(11,498,631)","(72,318)"
"FOREIGN CORPORATES ","S0026","Commercial Banks","REGULAR","470,014","51,013,266","(3,247,973)","(299,463,016)","(2,777,959)","(248,449,749)","(1,562,577)"
"FOREIGN CORPORATES ","S0028","Technology and Communication","REGULAR","0","0","(14,000)","(1,566,270)","(14,000)","(1,566,270)","(9,850)"
"FOREIGN CORPORATES ","S0029","Textile Composite","REGULAR","0","0","(252,000)","(17,970,078)","(252,000)","(17,970,078)","(113,019)"
"FOREIGN CORPORATES ","S1111","All other Sectors","REGULAR","100,000","16,816,554","(9,257,170)","(115,139,176)","(9,157,170)","(98,322,622)","(618,381)"
"","","","TOTAL","2,010,724","122,126,747","(21,897,505)","(974,678,798)","(19,886,781)","(852,552,051)","(5,361,959)"
"FOREIGN INDIVIDUAL","S0019","Oil and Gas Exploration Companies","FUTURE CONTRACT-MAR","0","0","(500)","(35,600)","(500)","(35,600)","(223)"
"FOREIGN INDIVIDUAL","S0020","Oil and Gas Marketing Companies","FUTURE CONTRACT-MAR","0","0","(1,000)","(13,490)","(1,000)","(13,490)","(84)"
"FOREIGN INDIVIDUAL","S0028","Technology and Communication","FUTURE CONTRACT-MAR","0","0","(25,000)","(408,250)","(25,000)","(408,250)","(2,567)"
"FOREIGN INDIVIDUAL","S0029","Textile Composite","FUTURE CONTRACT-MAR","0","0","(2,500)","(179,425)","(2,500)","(179,425)","(1,128)"
"FOREIGN INDIVIDUAL","S0005","Cement","REGULAR","3,950","1,465,251","0","0","3,950","1,465,251","9,215"
"FOREIGN INDIVIDUAL","S0026","Commercial Banks","REGULAR","14,400","1,498,608","0","0","14,400","1,498,608","9,425"
"FOREIGN INDIVIDUAL","S1111","All other Sectors","REGULAR","2,130","1,582,442","(500)","(95,528)","1,630","1,486,914","9,351"
"","","","TOTAL","20,480","4,546,301","(29,500)","(732,293)","(9,020)","3,814,008","23,989"
"OVERSEAS PAKISTANI","S0005","Cement","FUTURE CONTRACT-MAR","1,485,000","71,954,055","(722,000)","(32,591,300)","763,000","39,362,755","247,564"
"OVERSEAS PAKISTANI","S0007","Fertilizer","FUTURE CONTRACT-MAR","17,000","2,836,570","(93,500)","(7,913,395)","(76,500)","(5,076,825)","(31,929)"
"OVERSEAS PAKISTANI","S0008","Food and Personal Care Products","FUTURE CONTRACT-MAR","398,500","2,984,460","(331,500)","(2,550,515)","67,000","433,945","2,729"
"OVERSEAS PAKISTANI","S0019","Oil and Gas Exploration Companies","FUTURE CONTRACT-MAR","50,500","4,214,575","(369,000)","(31,400,050)","(318,500)","(27,185,475)","(170,977)"
"OVERSEAS PAKISTANI","S0020","Oil and Gas Marketing Companies","FUTURE CONTRACT-MAR","375,000","12,169,430","(544,500)","(13,154,935)","(169,500)","(985,505)","(6,198)"
"OVERSEAS PAKISTANI","S0023","Power Generation and Distribution","FUTURE CONTRACT-MAR","13,500","108,045","(102,000)","(332,685)","(88,500)","(224,640)","(1,412)"
"OVERSEAS PAKISTANI","S0026","Commercial Banks","FUTURE CONTRACT-MAR","172,000","1,837,425","(427,000)","(6,817,980)","(255,000)","(4,980,555)","(31,324)"
"OVERSEAS PAKISTANI","S0028","Technology and Communication","FUTURE CONTRACT-MAR","254,500","4,474,680","(216,000)","(3,677,180)","38,500","797,500","5,015"
"OVERSEAS PAKISTANI","S0029","Textile Composite","FUTURE CONTRACT-MAR","500","17,000","(2,500)","(77,125)","(2,000)","(60,125)","(378)"
"OVERSEAS PAKISTANI","S1111","All other Sectors","FUTURE CONTRACT-MAR","1,793,000","37,769,140","(2,339,500)","(53,325,125)","(546,500)","(15,555,985)","(97,836)"
"OVERSEAS PAKISTANI","S1111","All other Sectors","OFF-MARKET","60,000","5,295,000","0","0","60,000","5,295,000","33,301"
"OVERSEAS PAKISTANI","S0005","Cement","REGULAR","1,632,343","45,998,064","(1,468,554)","(42,196,239)","163,789","3,801,825","23,910"
"OVERSEAS PAKISTANI","S0007","Fertilizer","REGULAR","458,494","21,431,593","(311,442)","(18,139,345)","147,052","3,292,248","20,705"
"OVERSEAS PAKISTANI","S0008","Food and Personal Care Products","REGULAR","401,602","4,657,441","(588,751)","(5,462,261)","(187,149)","(804,820)","(5,061)"
"OVERSEAS PAKISTANI","S0019","Oil and Gas Exploration Companies","REGULAR","345,290","32,329,219","(451,062)","(36,564,244)","(105,772)","(4,235,024)","(26,635)"
"OVERSEAS PAKISTANI","S0020","Oil and Gas Marketing Companies","REGULAR","739,852","17,877,268","(608,434)","(22,280,696)","131,418","(4,403,428)","(27,694)"
"OVERSEAS PAKISTANI","S0023","Power Generation and Distribution","REGULAR","1,731,031","52,274,348","(1,146,300)","(9,632,530)","584,731","42,641,818","268,187"
"OVERSEAS PAKISTANI","S0026","Commercial Banks","REGULAR","2,342,792","25,795,950","(905,417)","(21,525,739)","1,437,375","4,270,210","26,856"
"OVERSEAS PAKISTANI","S0028","Technology and Communication","REGULAR","793,186","4,174,077","(1,301,600)","(10,499,600)","(508,414)","(6,325,523)","(39,783)"
"OVERSEAS PAKISTANI","S0029","Textile Composite","REGULAR","1,302,494","9,062,942","(816,747)","(821,853)","485,747","8,241,089","51,830"
