"CLIENT TYPE","SEC CODE","SECTOR NAME","MARKET TYPE","BUY VOLUME","BUY VALUE","SELL VOLUME","SELL VALUE","NET VOLUME","NET VALUE","USD"
"FOREIGN CORPORATES ","S0005","Cement","REGULAR","40,200","5,694,492","(1,179,350)","(78,247,418)","(1,139,150)","(72,552,926)","(459,195)"
"FOREIGN CORPORATES ","S0007","Fertilizer","REGULAR","454,000","39,046,736","(613,600)","(35,525,890)","(159,600)","3,520,846","22,283"
"FOREIGN CORPORATES ","S0019","Oil and Gas Exploration Companies","REGULAR","284,294","29,118,446","(798,313)","(72,085,406)","(514,019)","(42,966,960)","(271,942)"
"FOREIGN CORPORATES ","S0020","Oil and Gas Marketing Companies","REGULAR","14,100","1,881,367","(10,000)","(1,271,600)","4,100","609,767","3,859"
"FOREIGN CORPORATES ","S0023","Power Generation and Distribution","REGULAR","41,500","2,879,150","(19,500)","(338,475)","22,000","2,540,675","16,080"
"FOREIGN CORPORATES ","S0026","Commercial Banks","REGULAR","1,636,676","162,311,950","(1,908,900)","(229,907,892)","(272,224)","(67,595,942)","(427,822)"
"FOREIGN CORPORATES ","S0029","Textile Composite","REGULAR","20,500","1,581,625","(4,400)","(339,585)","16,100","1,242,040","7,861"
"FOREIGN CORPORATES ","S1111","All other Sectors","REGULAR","55,300","7,776,646","(9,581,610)","(59,814,152)","(9,526,310)","(52,037,506)","(329,351)"
"","","","TOTAL","2,546,570","250,290,412","(14,115,673)","(477,530,418)","(11,569,103)","(227,240,007)","(1,438,227)"
"FOREIGN INDIVIDUAL","S0020","Oil and Gas Marketing Companies","FUTURE CONTRACT-MAR","0","0","(5,000)","(669,350)","(5,000)","(669,350)","(4,236)"
"FOREIGN INDIVIDUAL","S1111","All other Sectors","REGULAR","23,000","1,817,000","0","0","23,000","1,817,000","11,500"
"","","","TOTAL","23,000","1,817,000","(5,000)","(669,350)","18,000","1,147,650","7,264"
"OVERSEAS PAKISTANI","S0005","Cement","FUTURE CONTRACT-MAR","528,000","26,192,100","(654,000)","(40,588,475)","(126,000)","(14,396,375)","(91,116)"
"OVERSEAS PAKISTANI","S0007","Fertilizer","FUTURE CONTRACT-MAR","31,500","2,084,995","(68,000)","(2,663,095)","(36,500)","(578,100)","(3,658)"
"OVERSEAS PAKISTANI","S0008","Food and Personal Care Products","FUTURE CONTRACT-MAR","81,000","692,040","(31,000)","(255,880)","50,000","436,160","2,760"
"OVERSEAS PAKISTANI","S0019","Oil and Gas Exploration Companies","FUTURE CONTRACT-MAR","41,000","3,560,150","(112,500)","(11,154,015)","(71,500)","(7,593,865)","(48,062)"
"OVERSEAS PAKISTANI","S0020","Oil and Gas Marketing Companies","FUTURE CONTRACT-MAR","274,500","6,037,655","(202,500)","(9,756,090)","72,000","(3,718,435)","(23,534)"
"OVERSEAS PAKISTANI","S0023","Power Generation and Distribution","FUTURE CONTRACT-MAR","57,000","396,125","(30,000)","(1,019,870)","27,000","(623,745)","(3,947)"
"OVERSEAS PAKISTANI","S0026","Commercial Banks","FUTURE CONTRACT-MAR","114,500","1,426,995","(334,500)","(4,645,840)","(220,000)","(3,218,845)","(20,372)"
"OVERSEAS PAKISTANI","S0028","Technology and Communication","FUTURE CONTRACT-MAR","71,500","1,468,500","(81,000)","(1,514,180)","(9,500)","(45,680)","(289)"
"OVERSEAS PAKISTANI","S0029","Textile Composite","FUTURE CONTRACT-MAR","0","0","(6,000)","(465,930)","(6,000)","(465,930)","(2,948)"
"OVERSEAS PAKISTANI","S1111","All other Sectors","FUTURE CONTRACT-MAR","762,500","15,889,840","(235,000)","(11,384,410)","527,500","4,505,430","28,515"
"OVERSEAS PAKISTANI","S0008","Food and Personal Care Products","OFF-MARKET","0","0","(5,000)","(46,750)","(5,000)","(46,750)","(295)"
"OVERSEAS PAKISTANI","S1111","All other Sectors","OFF-MARKET","0","0","(125,000)","(11,000,000)","(125,000)","(11,000,000)","(69,620)"
"OVERSEAS PAKISTANI","S0005","Cement","REGULAR","944,648","22,331,644","(487,038)","(7,066,101)","457,610","15,265,543","96,617"
"OVERSEAS PAKISTANI","S0007","Fertilizer","REGULAR","240,211","18,713,615","(225,131)","(14,347,902)","15,080","4,365,713","27,631"
"OVERSEAS PAKISTANI","S0008","Food and Personal Care Products","REGULAR","457,563","4,475,840","(268,800)","(2,378,900)","188,763","2,096,940","13,271"
"OVERSEAS PAKISTANI","S0019","Oil and Gas Exploration Companies","REGULAR","461,561","44,446,369","(147,079)","(15,365,855)","314,482","29,080,513","184,053"
"OVERSEAS PAKISTANI","S0020","Oil and Gas Marketing Companies","REGULAR","764,082","39,874,344","(287,902)","(5,825,599)","476,180","34,048,745","215,498"
"OVERSEAS PAKISTANI","S0023","Power Generation and Distribution","REGULAR","1,283,208","7,730,024","(154,672)","(1,739,091)","1,128,536","5,990,933","37,917"
"OVERSEAS PAKISTANI","S0026","Commercial Banks","REGULAR","742,495","14,228,863","(468,469)","(8,766,923)","274,026","5,461,941","34,569"
"OVERSEAS PAKISTANI","S0028","Technology and Communication","REGULAR","225,540","2,348,981","(172,300)","(1,754,141)","53,240","594,840","3,764"
"OVERSEAS PAKISTANI","S0029","Textile Composite","REGULAR","265,977","3,363,462","(16,846)","(667,960)","249,131","2,695,502","17,060"
"OVERSEAS PAKISTANI","S1111","All other Sectors","REGULAR","1,890,280","24,446,769","(1,278,140)","(28,122,826)","612,140","(3,676,057)","(23,266)"
"","","","TOTAL","9,237,065","239,708,311","(5,390,877)","(180,529,833)","3,846,188","59,178,478","374,548"
" ","---","---","GRAND-TOTAL","11,806,635","491,815,723","(19,511,550)","(658,729,602)","(7,704,915)","(166,913,879)","(1,056,416)"
