"CLIENT TYPE","SEC CODE","SECTOR NAME","MARKET TYPE","BUY VOLUME","BUY VALUE","SELL VOLUME","SELL VALUE","NET VOLUME","NET VALUE","USD"
"FOREIGN CORPORATES ","S0019","Oil and Gas Exploration Companies","OFF-MARKET","0","0","(100,000)","(9,500,000)","(100,000)","(9,500,000)","(59,006)"
"FOREIGN CORPORATES ","S0026","Commercial Banks","OFF-MARKET","1,500","147,750","0","0","1,500","147,750","917"
"FOREIGN CORPORATES ","S0005","Cement","REGULAR","338,924","155,619,695","(170,000)","(78,013,650)","168,924","77,606,045","482,025"
"FOREIGN CORPORATES ","S0007","Fertilizer","REGULAR","124,747","7,792,545","(400,049)","(38,030,046)","(275,302)","(30,237,501)","(187,810)"
"FOREIGN CORPORATES ","S0019","Oil and Gas Exploration Companies","REGULAR","1,079,518","146,003,725","(33,431)","(3,654,397)","1,046,087","142,349,328","884,157"
"FOREIGN CORPORATES ","S0020","Oil and Gas Marketing Companies","REGULAR","0","0","(946,584)","(97,751,989)","(946,584)","(97,751,989)","(607,155)"
"FOREIGN CORPORATES ","S0026","Commercial Banks","REGULAR","103,265","10,558,074","(508,329)","(43,284,696)","(405,064)","(32,726,622)","(203,270)"
"FOREIGN CORPORATES ","S0029","Textile Composite","REGULAR","0","0","(272,208)","(19,893,006)","(272,208)","(19,893,006)","(123,559)"
"FOREIGN CORPORATES ","S1111","All other Sectors","REGULAR","177,675","9,695,315","(210,280)","(20,422,819)","(32,605)","(10,727,504)","(66,630)"
"","","","TOTAL","1,825,629","329,817,104","(2,640,881)","(310,550,603)","(815,252)","19,266,501","119,669"
"FOREIGN INDIVIDUAL","S0005","Cement","REGULAR","6,000","156,600","(6,000)","(157,440)","0","(840)","(5)"
"FOREIGN INDIVIDUAL","S1111","All other Sectors","REGULAR","500","95,000","(85,000)","(276,710)","(84,500)","(181,710)","(1,128)"
"","","","TOTAL","6,500","251,600","(91,000)","(434,150)","(84,500)","(182,550)","(1,133)"
"OVERSEAS PAKISTANI","S0005","Cement","FUTURE CONTRACT-MAY","329,000","27,454,330","(257,500)","(22,303,625)","71,500","5,150,705","31,991"
"OVERSEAS PAKISTANI","S0008","Food and Personal Care Products","FUTURE CONTRACT-MAY","165,000","1,677,400","(67,500)","(691,630)","97,500","985,770","6,122"
"OVERSEAS PAKISTANI","S0019","Oil and Gas Exploration Companies","FUTURE CONTRACT-MAY","65,500","7,072,200","(75,500)","(8,157,105)","(10,000)","(1,084,905)","(6,738)"
"OVERSEAS PAKISTANI","S0020","Oil and Gas Marketing Companies","FUTURE CONTRACT-MAY","186,500","8,913,925","(123,000)","(6,440,175)","63,500","2,473,750","15,364"
"OVERSEAS PAKISTANI","S0023","Power Generation and Distribution","FUTURE CONTRACT-MAY","19,000","995,715","(8,000)","(84,315)","11,000","911,400","5,660"
"OVERSEAS PAKISTANI","S0026","Commercial Banks","FUTURE CONTRACT-MAY","2,000","106,700","(12,000)","(178,400)","(10,000)","(71,700)","(445)"
"OVERSEAS PAKISTANI","S0028","Technology and Communication","FUTURE CONTRACT-MAY","489,500","13,115,620","(258,500)","(7,155,910)","231,000","5,959,710","37,016"
"OVERSEAS PAKISTANI","S0029","Textile Composite","FUTURE CONTRACT-MAY","31,000","2,279,650","(19,500)","(1,386,115)","11,500","893,535","5,549"
"OVERSEAS PAKISTANI","S1111","All other Sectors","FUTURE CONTRACT-MAY","161,000","11,372,440","(321,500)","(17,606,685)","(160,500)","(6,234,245)","(38,722)"
"OVERSEAS PAKISTANI","S0005","Cement","REGULAR","731,640","29,133,210","(846,081)","(47,442,305)","(114,441)","(18,309,094)","(113,721)"
"OVERSEAS PAKISTANI","S0007","Fertilizer","REGULAR","62,673","6,443,061","(162,410)","(9,904,968)","(99,737)","(3,461,907)","(21,502)"
"OVERSEAS PAKISTANI","S0008","Food and Personal Care Products","REGULAR","83,300","1,468,762","(182,400)","(2,855,647)","(99,100)","(1,386,885)","(8,614)"
"OVERSEAS PAKISTANI","S0019","Oil and Gas Exploration Companies","REGULAR","152,029","19,541,323","(170,962)","(19,026,439)","(18,933)","514,884","3,198"
"OVERSEAS PAKISTANI","S0020","Oil and Gas Marketing Companies","REGULAR","1,249,793","47,086,538","(855,344)","(38,466,754)","394,449","8,619,783","53,539"
"OVERSEAS PAKISTANI","S0023","Power Generation and Distribution","REGULAR","361,334","5,785,235","(831,708)","(26,937,416)","(470,374)","(21,152,181)","(131,380)"
"OVERSEAS PAKISTANI","S0026","Commercial Banks","REGULAR","641,794","15,956,428","(309,371)","(14,013,140)","332,423","1,943,288","12,070"
"OVERSEAS PAKISTANI","S0028","Technology and Communication","REGULAR","1,229,000","20,891,800","(1,672,122)","(34,085,721)","(443,122)","(13,193,921)","(81,949)"
"OVERSEAS PAKISTANI","S0029","Textile Composite","REGULAR","141,373","5,970,764","(74,065)","(4,227,612)","67,308","1,743,152","10,827"
"OVERSEAS PAKISTANI","S1111","All other Sectors","REGULAR","3,107,196","105,786,264","(2,649,521)","(117,824,805)","457,675","(12,038,541)","(74,773)"
"","","","TOTAL","9,208,632","331,051,365","(8,896,984)","(378,788,767)","311,648","(47,737,402)","(296,508)"
" ","---","---","GRAND-TOTAL","11,040,761","661,120,069","(11,628,865)","(689,773,520)","(588,104)","(28,653,451)","(177,971)"
