"CLIENT TYPE","SEC CODE","SECTOR NAME","MARKET TYPE","BUY VOLUME","BUY VALUE","SELL VOLUME","SELL VALUE","NET VOLUME","NET VALUE","USD"
"FOREIGN CORPORATES ","S0005","Cement","OFF-MARKET","2,453","1,607,942","(2,453)","(1,607,942)","0","0","0"
"FOREIGN CORPORATES ","S0007","Fertilizer","OFF-MARKET","38,971","2,361,253","(38,971)","(2,361,253)","0","0","0"
"FOREIGN CORPORATES ","S0019","Oil and Gas Exploration Companies","OFF-MARKET","94,416","9,384,656","(94,416)","(9,384,656)","0","0","0"
"FOREIGN CORPORATES ","S0026","Commercial Banks","OFF-MARKET","97,629","14,368,150","(97,629)","(14,368,150)","0","0","0"
"FOREIGN CORPORATES ","S0028","Technology and Communication","OFF-MARKET","10,500,000","63,000,000","(414,611,653)","(2,487,669,918)","(404,111,653)","(2,424,669,918)","(15,249,496)"
"FOREIGN CORPORATES ","S0005","Cement","REGULAR","81,701","53,470,939","(30,950)","(20,266,706)","50,751","33,204,233","208,831"
"FOREIGN CORPORATES ","S0007","Fertilizer","REGULAR","906,145","32,164,467","(2,760,476)","(264,214,862)","(1,854,331)","(232,050,396)","(1,459,436)"
"FOREIGN CORPORATES ","S0019","Oil and Gas Exploration Companies","REGULAR","1,654,046","195,332,966","(4,737,714)","(479,704,527)","(3,083,668)","(284,371,561)","(1,788,500)"
"FOREIGN CORPORATES ","S0020","Oil and Gas Marketing Companies","REGULAR","246,422","49,331,485","(1,377,963)","(101,638,585)","(1,131,541)","(52,307,100)","(328,975)"
"FOREIGN CORPORATES ","S0023","Power Generation and Distribution","REGULAR","169,997","13,405,858","(15,321,970)","(107,043,548)","(15,151,973)","(93,637,690)","(588,916)"
"FOREIGN CORPORATES ","S0026","Commercial Banks","REGULAR","3,579,394","521,464,602","(5,411,815)","(742,846,970)","(1,832,421)","(221,382,368)","(1,392,341)"
"FOREIGN CORPORATES ","S0028","Technology and Communication","REGULAR","64,800","23,755,207","(124,947)","(771,956)","(60,147)","22,983,251","144,548"
"FOREIGN CORPORATES ","S0029","Textile Composite","REGULAR","0","0","(113,000)","(10,330,490)","(113,000)","(10,330,490)","(64,971)"
"FOREIGN CORPORATES ","S1111","All other Sectors","REGULAR","250,142","77,585,031","(312,000)","(65,124,696)","(61,858)","12,460,335","78,366"
"","","","TOTAL","17,686,116","1,057,232,555","(445,035,957)","(4,307,334,259)","(427,349,841)","(3,250,101,704)","(20,440,890)"
"FOREIGN INDIVIDUAL","S0005","Cement","FUTURE CONTRACT-DEC","14,500","6,761,135","0","0","14,500","6,761,135","42,522"
"FOREIGN INDIVIDUAL","S0020","Oil and Gas Marketing Companies","FUTURE CONTRACT-DEC","30,000","432,000","(11,000)","(2,175,690)","19,000","(1,743,690)","(10,966)"
"FOREIGN INDIVIDUAL","S0028","Technology and Communication","FUTURE CONTRACT-DEC","0","0","(65,000)","(4,545,160)","(65,000)","(4,545,160)","(28,585)"
"FOREIGN INDIVIDUAL","S1111","All other Sectors","FUTURE CONTRACT-DEC","40,500","1,761,425","(2,000)","(520,740)","38,500","1,240,685","7,803"
"FOREIGN INDIVIDUAL","S0028","Technology and Communication","REGULAR","0","0","(1,500)","(98,495)","(1,500)","(98,495)","(619)"
"","","","TOTAL","85,000","8,954,560","(79,500)","(7,340,085)","5,500","1,614,475","10,155"
"OVERSEAS PAKISTANI","S0005","Cement","FUTURE CONTRACT-DEC","311,000","13,144,265","(666,500)","(31,081,145)","(355,500)","(17,936,880)","(112,810)"
"OVERSEAS PAKISTANI","S0007","Fertilizer","FUTURE CONTRACT-DEC","73,000","1,552,880","(20,000)","(516,450)","53,000","1,036,430","6,518"
"OVERSEAS PAKISTANI","S0019","Oil and Gas Exploration Companies","FUTURE CONTRACT-DEC","15,000","2,179,820","(9,000)","(2,808,000)","6,000","(628,180)","(3,950)"
"OVERSEAS PAKISTANI","S0020","Oil and Gas Marketing Companies","FUTURE CONTRACT-DEC","834,000","83,671,095","(263,500)","(11,986,405)","570,500","71,684,690","450,847"
"OVERSEAS PAKISTANI","S0023","Power Generation and Distribution","FUTURE CONTRACT-DEC","752,500","3,511,325","0","0","752,500","3,511,325","22,083"
