"CLIENT TYPE","SEC CODE","SECTOR NAME","MARKET TYPE","BUY VOLUME","BUY VALUE","SELL VOLUME","SELL VALUE","NET VOLUME","NET VALUE","USD"
"FOREIGN CORPORATES ","S0019","Oil and Gas Exploration Companies","OFF-MARKET","400","43,032","(400)","(43,032)","0","0","0"
"FOREIGN CORPORATES ","S0026","Commercial Banks","OFF-MARKET","15,400","2,139,984","0","0","15,400","2,139,984","13,986"
"FOREIGN CORPORATES ","S0005","Cement","REGULAR","618,075","139,779,620","0","0","618,075","139,779,620","913,592"
"FOREIGN CORPORATES ","S0007","Fertilizer","REGULAR","98,600","9,629,772","(1,208,326)","(149,590,095)","(1,109,726)","(139,960,323)","(914,773)"
"FOREIGN CORPORATES ","S0019","Oil and Gas Exploration Companies","REGULAR","194","20,477","(320)","(54,488)","(126)","(34,011)","(222)"
"FOREIGN CORPORATES ","S0020","Oil and Gas Marketing Companies","REGULAR","220,200","8,317,789","0","0","220,200","8,317,789","54,364"
"FOREIGN CORPORATES ","S0026","Commercial Banks","REGULAR","577,700","76,070,747","(618,500)","(82,680,328)","(40,800)","(6,609,581)","(43,199)"
"FOREIGN CORPORATES ","S0029","Textile Composite","REGULAR","61,500","2,705,120","(230,000)","(22,271,083)","(168,500)","(19,565,963)","(127,882)"
"FOREIGN CORPORATES ","S1111","All other Sectors","REGULAR","464,840","37,440,456","(831,450)","(102,064,564)","(366,610)","(64,624,108)","(422,379)"
"","","","TOTAL","2,056,909","276,146,998","(2,888,996)","(356,703,589)","(832,087)","(80,556,592)","(526,513)"
"FOREIGN INDIVIDUAL","S0023","Power Generation and Distribution","FUTURE CONTRACT-MAR","5,000","109,225","0","0","5,000","109,225","713"
"FOREIGN INDIVIDUAL","S0028","Technology and Communication","FUTURE CONTRACT-MAR","500","11,750","0","0","500","11,750","76"
"FOREIGN INDIVIDUAL","S0005","Cement","REGULAR","0","0","(500)","(42,500)","(500)","(42,500)","(277)"
"FOREIGN INDIVIDUAL","S0007","Fertilizer","REGULAR","0","0","(65,000)","(3,922,000)","(65,000)","(3,922,000)","(25,633)"
"FOREIGN INDIVIDUAL","S0008","Food and Personal Care Products","REGULAR","0","0","(15,000)","(975,285)","(15,000)","(975,285)","(6,374)"
"FOREIGN INDIVIDUAL","S0023","Power Generation and Distribution","REGULAR","0","0","(10,000)","(251,015)","(10,000)","(251,015)","(1,640)"
"FOREIGN INDIVIDUAL","S0026","Commercial Banks","REGULAR","0","0","(205,000)","(7,700,170)","(205,000)","(7,700,170)","(50,327)"
"FOREIGN INDIVIDUAL","S0028","Technology and Communication","REGULAR","0","0","(39,000)","(33,540)","(39,000)","(33,540)","(219)"
