"CLIENT TYPE","SEC CODE","SECTOR NAME","MARKET TYPE","BUY VOLUME","BUY VALUE","SELL VOLUME","SELL VALUE","NET VOLUME","NET VALUE","USD"
"FOREIGN CORPORATES ","S0007","Fertilizer","OFF-MARKET","0","0","(91)","(27,607)","(91)","(27,607)","(165)"
"FOREIGN CORPORATES ","S0005","Cement","REGULAR","201,500","4,581,685","(531,030)","(58,556,851)","(329,530)","(53,975,166)","(323,204)"
"FOREIGN CORPORATES ","S0007","Fertilizer","REGULAR","54,500","6,069,555","(328,481)","(53,581,562)","(273,981)","(47,512,007)","(284,503)"
"FOREIGN CORPORATES ","S0019","Oil and Gas Exploration Companies","REGULAR","117,370","15,380,054","(656,895)","(73,823,467)","(539,525)","(58,443,413)","(349,960)"
"FOREIGN CORPORATES ","S0020","Oil and Gas Marketing Companies","REGULAR","0","0","(136,805)","(19,795,558)","(136,805)","(19,795,558)","(118,536)"
"FOREIGN CORPORATES ","S0023","Power Generation and Distribution","REGULAR","0","0","(638,700)","(3,522,137)","(638,700)","(3,522,137)","(21,090)"
"FOREIGN CORPORATES ","S0026","Commercial Banks","REGULAR","279,561","29,219,072","(2,522,745)","(87,775,938)","(2,243,184)","(58,556,866)","(350,639)"
"FOREIGN CORPORATES ","S0028","Technology and Communication","REGULAR","16,900","3,277,359","0","0","16,900","3,277,359","19,624"
"FOREIGN CORPORATES ","S0029","Textile Composite","REGULAR","405,800","26,899,565","0","0","405,800","26,899,565","161,075"
"FOREIGN CORPORATES ","S1111","All other Sectors","REGULAR","164,637","43,734,895","(438,250)","(25,650,699)","(273,613)","18,084,195","108,288"
"","","","TOTAL","1,240,268","129,162,184","(5,252,997)","(322,733,819)","(4,012,729)","(193,571,635)","(1,159,110)"
"FOREIGN INDIVIDUAL","S0028","Technology and Communication","FUTURE CONTRACT-JUL","5,000","245,500","0","0","5,000","245,500","1,470"
"FOREIGN INDIVIDUAL","S0026","Commercial Banks","REGULAR","0","0","(550,000)","(3,315,925)","(550,000)","(3,315,925)","(19,855)"
"FOREIGN INDIVIDUAL","S1111","All other Sectors","REGULAR","4,500","22,860","(2,000)","(23,720)","2,500","(860)","(5)"
"","","","TOTAL","9,500","268,360","(552,000)","(3,339,645)","(542,500)","(3,071,285)","(18,390)"
"OVERSEAS PAKISTANI","S0005","Cement","FUTURE CONTRACT-JUL","337,000","25,371,635","(381,500)","(24,618,460)","(44,500)","753,175","4,510"
"OVERSEAS PAKISTANI","S0007","Fertilizer","FUTURE CONTRACT-JUL","15,000","2,662,635","(15,000)","(3,913,085)","0","(1,250,450)","(7,487)"
"OVERSEAS PAKISTANI","S0008","Food and Personal Care Products","FUTURE CONTRACT-JUL","271,000","2,949,275","(17,500)","(186,400)","253,500","2,762,875","16,544"
"OVERSEAS PAKISTANI","S0019","Oil and Gas Exploration Companies","FUTURE CONTRACT-JUL","11,500","1,154,750","(86,000)","(9,445,135)","(74,500)","(8,290,385)","(49,643)"
"OVERSEAS PAKISTANI","S0020","Oil and Gas Marketing Companies","FUTURE CONTRACT-JUL","1,454,000","22,368,505","(1,161,000)","(18,411,930)","293,000","3,956,575","23,692"
"OVERSEAS PAKISTANI","S0023","Power Generation and Distribution","FUTURE CONTRACT-JUL","3,500","205,850","(57,000)","(3,239,120)","(53,500)","(3,033,270)","(18,163)"
"OVERSEAS PAKISTANI","S0026","Commercial Banks","FUTURE CONTRACT-JUL","6,000","196,210","(67,000)","(7,082,545)","(61,000)","(6,886,335)","(41,235)"
"OVERSEAS PAKISTANI","S0028","Technology and Communication","FUTURE CONTRACT-JUL","1,223,500","47,081,615","(852,500)","(31,967,305)","371,000","15,114,310","90,504"
"OVERSEAS PAKISTANI","S0029","Textile Composite","FUTURE CONTRACT-JUL","42,500","3,086,135","(79,500)","(4,527,525)","(37,000)","(1,441,390)","(8,631)"
"OVERSEAS PAKISTANI","S1111","All other Sectors","FUTURE CONTRACT-JUL","1,420,500","87,543,480","(1,575,500)","(80,750,690)","(155,000)","6,792,790","40,675"
"OVERSEAS PAKISTANI","S0005","Cement","OFF-MARKET","83,000","8,208,700","0","0","83,000","8,208,700","49,153"
"OVERSEAS PAKISTANI","S0019","Oil and Gas Exploration Companies","OFF-MARKET","50,000","16,500,000","(50,000)","(16,500,000)","0","0","0"
"OVERSEAS PAKISTANI","S0029","Textile Composite","OFF-MARKET","29,000","5,075,000","(29,000)","(5,075,000)","0","0","0"
"OVERSEAS PAKISTANI","S0005","Cement","REGULAR","1,652,662","53,942,470","(1,543,000)","(54,420,534)","109,662","(478,064)","(2,862)"
"OVERSEAS PAKISTANI","S0007","Fertilizer","REGULAR","258,440","34,454,587","(253,914)","(27,027,208)","4,526","7,427,379","44,475"
"OVERSEAS PAKISTANI","S0008","Food and Personal Care Products","REGULAR","1,071,100","16,738,455","(1,033,230)","(18,862,292)","37,870","(2,123,837)","(12,717)"
"OVERSEAS PAKISTANI","S0019","Oil and Gas Exploration Companies","REGULAR","329,606","38,925,435","(361,317)","(37,945,480)","(31,711)","979,955","5,867"
"OVERSEAS PAKISTANI","S0020","Oil and Gas Marketing Companies","REGULAR","4,470,231","80,284,147","(3,307,128)","(68,650,044)","1,163,103","11,634,103","69,665"
"OVERSEAS PAKISTANI","S0023","Power Generation and Distribution","REGULAR","1,691,860","19,923,672","(1,847,214)","(48,142,049)","(155,354)","(28,218,377)","(168,972)"
"OVERSEAS PAKISTANI","S0026","Commercial Banks","REGULAR","1,461,908","37,912,766","(552,355)","(13,346,452)","909,553","24,566,314","147,103"
"OVERSEAS PAKISTANI","S0028","Technology and Communication","REGULAR","2,427,894","59,649,563","(2,254,515)","(44,601,725)","173,379","15,047,838","90,106"
"OVERSEAS PAKISTANI","S0029","Textile Composite","REGULAR","509,163","13,416,979","(368,310)","(14,549,013)","140,853","(1,132,034)","(6,778)"
"OVERSEAS PAKISTANI","S1111","All other Sectors","REGULAR","10,835,170","352,254,086","(12,459,084)","(359,612,363)","(1,623,914)","(7,358,277)","(44,061)"
"","","","TOTAL","29,654,534","929,905,950","(28,351,567)","(892,874,354)","1,302,967","37,031,595","221,745"
" ","---","---","GRAND-TOTAL","30,904,302","1,059,336,494","(34,156,564)","(1,218,947,818)","(3,252,262)","(159,611,324)","(955,756)"
