"CLIENT TYPE","SEC CODE","SECTOR NAME","MARKET TYPE","BUY VOLUME","BUY VALUE","SELL VOLUME","SELL VALUE","NET VOLUME","NET VALUE","USD"
"BANKS / DFI","S0005","Cement","FUT","500,000","42,897,110","0","0","500,000","42,897,110","266,441"
"BANKS / DFI","S0005","Cement","REG","250,000","6,624,790","(50,000)","(22,535,016)","200,000","(15,910,226)","(98,821)"
"BANKS / DFI","S0007","Fertilizer","REG","189,222","15,451,645","(100,000)","(2,300,000)","89,222","13,151,645","81,687"
"BANKS / DFI","S0020","Oil and Gas Marketing Companies","REG","20,000","2,867,776","(50,000)","(2,497,280)","(30,000)","370,496","2,301"
"BANKS / DFI","S0023","Power Generation and Distribution","REG","0","0","(490,000)","(13,620,515)","(490,000)","(13,620,515)","(84,599)"
"BANKS / DFI","S0026","Commercial Banks","REG","722,000","44,733,000","(552,000)","(11,235,575)","170,000","33,497,425","208,058"
"BANKS / DFI","S0028","Technology and Communication","REG","5,000","688,470","0","0","5,000","688,470","4,276"
"BANKS / DFI","S0029","Textile Composite","REG","0","0","(201,500)","(6,099,225)","(201,500)","(6,099,225)","(37,883)"
"BANKS / DFI","S1111","All other Sectors","REG","75,900","7,292,444","(1,406,200)","(168,389,578)","(1,330,300)","(161,097,134)","(1,000,603)"
"","","","TOTAL","1,762,122","120,555,235","(2,849,700)","(226,677,188)","(1,087,578)","(106,121,953)","(659,143)"
"BROKER PROPRIETARY TRADING","S0005","Cement","FUT","4,173,000","290,364,760","(5,559,500)","(298,294,925)","(1,386,500)","(7,930,165)","(49,255)"
"BROKER PROPRIETARY TRADING","S0007","Fertilizer","FUT","80,500","4,210,895","(49,500)","(2,539,335)","31,000","1,671,560","10,382"
"BROKER PROPRIETARY TRADING","S0008","Food and Personal Care Products","FUT","43,500","410,290","(35,500)","(336,135)","8,000","74,155","460"
"BROKER PROPRIETARY TRADING","S0019","Oil and Gas Exploration Companies","FUT","233,500","23,230,850","(113,500)","(9,971,845)","120,000","13,259,005","82,354"
"BROKER PROPRIETARY TRADING","S0020","Oil and Gas Marketing Companies","FUT","254,000","14,898,390","(367,000)","(8,421,355)","(113,000)","6,477,035","40,230"
"BROKER PROPRIETARY TRADING","S0023","Power Generation and Distribution","FUT","82,000","3,403,220","(59,500)","(3,812,510)","22,500","(409,290)","(2,542)"
"BROKER PROPRIETARY TRADING","S0026","Commercial Banks","FUT","42,500","558,725","(177,500)","(2,520,350)","(135,000)","(1,961,625)","(12,184)"
"BROKER PROPRIETARY TRADING","S0028","Technology and Communication","FUT","224,000","4,787,395","(165,500)","(4,730,395)","58,500","57,000","354"
"BROKER PROPRIETARY TRADING","S0029","Textile Composite","FUT","13,500","924,405","(11,000)","(501,055)","2,500","423,350","2,629"
"BROKER PROPRIETARY TRADING","S1111","All other Sectors","FUT","1,109,000","39,188,280","(1,751,000)","(63,138,730)","(642,000)","(23,950,450)","(148,760)"
"BROKER PROPRIETARY TRADING","S0026","Commercial Banks","ODL","0","0","(90)","(758)","(90)","(758)","(4)"
"BROKER PROPRIETARY TRADING","S1111","All other Sectors","ODL","153","1,836","(770)","(9,985)","(617)","(8,149)","(50)"
