"CLIENT TYPE","SEC CODE","SECTOR NAME","MARKET TYPE","BUY VOLUME","BUY VALUE","SELL VOLUME","SELL VALUE","NET VOLUME","NET VALUE","USD"
"BANKS / DFI","S0005","Cement","FUT","0","0","(118,000)","(63,420,635)","(118,000)","(63,420,635)","(411,822)"
"BANKS / DFI","S0029","Textile Composite","FUT","0","0","(80,000)","(8,820,550)","(80,000)","(8,820,550)","(57,276)"
"BANKS / DFI","S1111","All other Sectors","FUT","0","0","(520,000)","(20,401,760)","(520,000)","(20,401,760)","(132,478)"
"BANKS / DFI","S0005","Cement","REG","328,600","36,163,190","(4,133,700)","(225,285,412)","(3,805,100)","(189,122,222)","(1,228,066)"
"BANKS / DFI","S0007","Fertilizer","REG","97,500","13,003,900","(59,500)","(8,500,906)","38,000","4,502,994","29,240"
"BANKS / DFI","S0008","Food and Personal Care Products","REG","2,480","18,822,307","(50,000)","(1,065,400)","(47,520)","17,756,907","115,304"
"BANKS / DFI","S0019","Oil and Gas Exploration Companies","REG","295,900","63,621,132","(20,900)","(2,496,050)","275,000","61,125,082","396,916"
"BANKS / DFI","S0020","Oil and Gas Marketing Companies","REG","335,000","30,094,740","(569,000)","(10,936,465)","(234,000)","19,158,275","124,404"
"BANKS / DFI","S0023","Power Generation and Distribution","REG","155,500","11,510,260","(1,551,500)","(99,123,850)","(1,396,000)","(87,613,590)","(568,919)"
"BANKS / DFI","S0026","Commercial Banks","REG","1,443,800","101,290,097","(11,000)","(884,845)","1,432,800","100,405,252","651,982"
"BANKS / DFI","S0028","Technology and Communication","REG","410,500","13,644,645","(281,500)","(4,639,855)","129,000","9,004,790","58,472"
"BANKS / DFI","S0029","Textile Composite","REG","241,000","24,437,921","(471,500)","(30,436,775)","(230,500)","(5,998,854)","(38,953)"
"BANKS / DFI","S1111","All other Sectors","REG","1,733,000","75,535,452","(3,643,650)","(148,795,844)","(1,910,650)","(73,260,392)","(475,716)"
"","","","TOTAL","5,043,280","388,123,644","(11,510,250)","(624,808,347)","(6,466,970)","(236,684,703)","(1,536,912)"
"BROKER PROPRIETARY TRADING","S0005","Cement","FUT","9,142,000","638,797,815","(10,613,000)","(876,683,560)","(1,471,000)","(237,885,745)","(1,544,712)"
"BROKER PROPRIETARY TRADING","S0007","Fertilizer","FUT","78,500","19,413,490","(261,000)","(33,053,005)","(182,500)","(13,639,515)","(88,568)"
