"CLIENT TYPE","SEC CODE","SECTOR NAME","MARKET TYPE","BUY VOLUME","BUY VALUE","SELL VOLUME","SELL VALUE","NET VOLUME","NET VALUE","USD"
"BANKS / DFI","S0005","Cement","REG","126,000","13,881,963","(1,268,097)","(20,326,325)","(1,142,097)","(6,444,362)","(39,780)"
"BANKS / DFI","S0007","Fertilizer","REG","586,449","31,575,801","(70,738)","(21,424,974)","515,711","10,150,827","62,659"
"BANKS / DFI","S0008","Food and Personal Care Products","REG","0","0","(32,900)","(7,216,854)","(32,900)","(7,216,854)","(44,548)"
"BANKS / DFI","S0019","Oil and Gas Exploration Companies","REG","30,389","11,301,532","(51,297)","(18,154,338)","(20,908)","(6,852,806)","(42,301)"
"BANKS / DFI","S0020","Oil and Gas Marketing Companies","REG","50,000","10,380,385","(766,150)","(34,647,057)","(716,150)","(24,266,673)","(149,794)"
"BANKS / DFI","S0023","Power Generation and Distribution","REG","30,000","2,294,243","0","0","30,000","2,294,243","14,161"
"BANKS / DFI","S0026","Commercial Banks","REG","442,788","58,518,597","(423,954)","(41,803,019)","18,834","16,715,578","103,182"
"BANKS / DFI","S0028","Technology and Communication","REG","0","0","(395,000)","(18,276,360)","(395,000)","(18,276,360)","(112,817)"
"BANKS / DFI","S0029","Textile Composite","REG","100,500","7,776,375","(35,500)","(2,290,050)","65,000","5,486,325","33,866"
"BANKS / DFI","S1111","All other Sectors","REG","689,600","25,724,631","(4,214,500)","(67,082,415)","(3,524,900)","(41,357,784)","(255,294)"
"","","","TOTAL","2,055,726","161,453,527","(7,258,136)","(231,221,392)","(5,202,410)","(69,767,865)","(430,666)"
"BROKER PROPRIETARY TRADING","S0036","Debt Market","BNB","5","25,840","0","0","5","25,840","159"
"BROKER PROPRIETARY TRADING","S0005","Cement","FUT","627,500","37,835,315","(884,000)","(47,025,115)","(256,500)","(9,189,800)","(56,727)"
"BROKER PROPRIETARY TRADING","S0007","Fertilizer","FUT","414,500","15,542,830","(669,000)","(20,573,830)","(254,500)","(5,031,000)","(31,055)"
"BROKER PROPRIETARY TRADING","S0008","Food and Personal Care Products","FUT","14,000","334,620","(19,500)","(467,010)","(5,500)","(132,390)","(817)"
"BROKER PROPRIETARY TRADING","S0019","Oil and Gas Exploration Companies","FUT","77,500","6,919,570","(16,000)","(1,906,965)","61,500","5,012,605","30,942"
"BROKER PROPRIETARY TRADING","S0020","Oil and Gas Marketing Companies","FUT","1,603,000","35,431,685","(1,578,000)","(44,613,625)","25,000","(9,181,940)","(56,678)"
"BROKER PROPRIETARY TRADING","S0023","Power Generation and Distribution","FUT","104,500","3,490,335","(495,500)","(14,295,660)","(391,000)","(10,805,325)","(66,699)"
"BROKER PROPRIETARY TRADING","S0026","Commercial Banks","FUT","89,000","3,766,390","(65,500)","(3,854,305)","23,500","(87,915)","(542)"
"BROKER PROPRIETARY TRADING","S0028","Technology and Communication","FUT","1,703,000","85,433,685","(1,918,500)","(94,584,840)","(215,500)","(9,151,155)","(56,488)"
"BROKER PROPRIETARY TRADING","S0029","Textile Composite","FUT","11,500","837,665","(4,000)","(401,380)","7,500","436,285","2,693"
"BROKER PROPRIETARY TRADING","S1111","All other Sectors","FUT","8,949,000","233,405,350","(11,627,500)","(282,569,365)","(2,678,500)","(49,164,015)","(303,481)"
"BROKER PROPRIETARY TRADING","S0005","Cement","ODL","2","18","(229)","(2,108)","(227)","(2,090)","(12)"
"BROKER PROPRIETARY TRADING","S0008","Food and Personal Care Products","ODL","0","0","(90)","(2,183)","(90)","(2,183)","(13)"
"BROKER PROPRIETARY TRADING","S0020","Oil and Gas Marketing Companies","ODL","0","0","(362)","(5,493)","(362)","(5,493)","(33)"
"BROKER PROPRIETARY TRADING","S0026","Commercial Banks","ODL","253","2,257","(3)","(5)","250","2,253","13"
"BROKER PROPRIETARY TRADING","S0029","Textile Composite","ODL","0","0","(13)","(129)","(13)","(129)","0"
"BROKER PROPRIETARY TRADING","S1111","All other Sectors","ODL","1,503","36,431","(742)","(10,328)","761","26,103","161"
"BROKER PROPRIETARY TRADING","S1111","All other Sectors","OMKT","5,000,000","90,000,000","(3,000)","(86,055)","4,997,000","89,913,945","555,024"
"BROKER PROPRIETARY TRADING","S0005","Cement","REG","2,380,014","95,103,152","(2,257,548)","(98,491,645)","122,466","(3,388,493)","(20,916)"
"BROKER PROPRIETARY TRADING","S0007","Fertilizer","REG","1,904,930","76,834,367","(1,797,036)","(67,924,184)","107,894","8,910,183","55,001"
