"CLIENT TYPE","SEC CODE","SECTOR NAME","MARKET TYPE","BUY VOLUME","BUY VALUE","SELL VOLUME","SELL VALUE","NET VOLUME","NET VALUE","USD"
"BANKS / DFI","S0005","Cement","FUT","72,500","13,223,910","(85,000)","(21,387,530)","(12,500)","(8,163,620)","(53,356)"
"BANKS / DFI","S0023","Power Generation and Distribution","FUT","60,000","4,953,600","0","0","60,000","4,953,600","32,376"
"BANKS / DFI","S0026","Commercial Banks","FUT","452,000","30,093,080","0","0","452,000","30,093,080","196,686"
"BANKS / DFI","S1111","All other Sectors","FUT","213,000","8,301,350","(763,500)","(73,628,050)","(550,500)","(65,326,700)","(426,971)"
"BANKS / DFI","S0020","Oil and Gas Marketing Companies","OMKT","0","0","(603,700)","(92,504,951)","(603,700)","(92,504,951)","(604,607)"
"BANKS / DFI","S0026","Commercial Banks","OMKT","0","0","(217,000)","(6,839,000)","(217,000)","(6,839,000)","(44,699)"
"BANKS / DFI","S0005","Cement","REG","1,541,600","168,174,072","(4,585,000)","(225,769,719)","(3,043,400)","(57,595,647)","(376,442)"
"BANKS / DFI","S0007","Fertilizer","REG","2,548,600","354,017,295","(787,200)","(95,583,380)","1,761,400","258,433,915","1,689,110"
"BANKS / DFI","S0019","Oil and Gas Exploration Companies","REG","0","0","(59,840)","(10,598,679)","(59,840)","(10,598,679)","(69,272)"
"BANKS / DFI","S0020","Oil and Gas Marketing Companies","REG","742,000","44,241,065","(366,500)","(47,338,800)","375,500","(3,097,735)","(20,246)"
"BANKS / DFI","S0023","Power Generation and Distribution","REG","1,245,500","82,185,635","(313,500)","(16,292,665)","932,000","65,892,970","430,673"
"BANKS / DFI","S0026","Commercial Banks","REG","3,199,500","180,507,855","(2,934,200)","(94,910,189)","265,300","85,597,666","559,461"
"BANKS / DFI","S0028","Technology and Communication","REG","46,000","2,117,775","(39,000)","(1,965,080)","7,000","152,695","998"
"BANKS / DFI","S0029","Textile Composite","REG","100,000","9,593,000","(100,000)","(10,000,025)","0","(407,025)","(2,660)"
"BANKS / DFI","S1111","All other Sectors","REG","928,300","69,849,811","(3,216,500)","(144,731,358)","(2,288,200)","(74,881,547)","(489,421)"
"","","","TOTAL","11,149,000","967,258,448","(14,070,940)","(841,549,426)","(2,921,940)","125,709,022","821,630"
"BROKER PROPRIETARY TRADING","S0005","Cement","FUT","8,357,000","533,058,090","(4,756,500)","(259,656,770)","3,600,500","273,401,320","1,786,936"
"BROKER PROPRIETARY TRADING","S0007","Fertilizer","FUT","172,000","23,668,605","(303,000)","(74,930,620)","(131,000)","(51,262,015)","(335,045)"
"BROKER PROPRIETARY TRADING","S0008","Food and Personal Care Products","FUT","298,000","3,243,645","(233,500)","(2,608,530)","64,500","635,115","4,151"
"BROKER PROPRIETARY TRADING","S0019","Oil and Gas Exploration Companies","FUT","0","0","(25,500)","(2,763,690)","(25,500)","(2,763,690)","(18,063)"
"BROKER PROPRIETARY TRADING","S0020","Oil and Gas Marketing Companies","FUT","1,376,500","25,945,360","(1,473,000)","(28,027,355)","(96,500)","(2,081,995)","(13,607)"
"BROKER PROPRIETARY TRADING","S0023","Power Generation and Distribution","FUT","526,500","37,844,950","(661,000)","(28,172,720)","(134,500)","9,672,230","63,217"
"BROKER PROPRIETARY TRADING","S0026","Commercial Banks","FUT","1,486,000","23,325,290","(3,596,500)","(81,026,520)","(2,110,500)","(57,701,230)","(377,132)"
"BROKER PROPRIETARY TRADING","S0028","Technology and Communication","FUT","1,379,000","33,227,455","(2,049,000)","(48,396,080)","(670,000)","(15,168,625)","(99,141)"
"BROKER PROPRIETARY TRADING","S0029","Textile Composite","FUT","49,000","4,068,185","(121,500)","(11,350,965)","(72,500)","(7,282,780)","(47,599)"
"BROKER PROPRIETARY TRADING","S1111","All other Sectors","FUT","4,430,000","171,961,670","(7,274,500)","(365,295,500)","(2,844,500)","(193,333,830)","(1,263,619)"
"BROKER PROPRIETARY TRADING","S0005","Cement","ODL","541","15,538","(60)","(1,181)","481","14,357","93"
"BROKER PROPRIETARY TRADING","S0008","Food and Personal Care Products","ODL","0","0","(27)","(494)","(27)","(494)","(3)"
"BROKER PROPRIETARY TRADING","S0019","Oil and Gas Exploration Companies","ODL","0","0","(99)","(10,494)","(99)","(10,494)","(68)"
"BROKER PROPRIETARY TRADING","S0020","Oil and Gas Marketing Companies","ODL","200","3,170","(391)","(6,213)","(191)","(3,043)","(19)"
"BROKER PROPRIETARY TRADING","S0026","Commercial Banks","ODL","103","1,792","(205)","(3,313)","(102)","(1,521)","(9)"
"BROKER PROPRIETARY TRADING","S0029","Textile Composite","ODL","200","300","0","0","200","300","1"
"BROKER PROPRIETARY TRADING","S1111","All other Sectors","ODL","0","0","(682)","(8,563)","(682)","(8,563)","(55)"
"BROKER PROPRIETARY TRADING","S0005","Cement","OMKT","6,000","162,000","(5,500)","(2,746,100)","500","(2,584,100)","(16,889)"
"BROKER PROPRIETARY TRADING","S0019","Oil and Gas Exploration Companies","OMKT","38,000","3,610,000","(10,000)","(1,040,600)","28,000","2,569,400","16,793"
"BROKER PROPRIETARY TRADING","S0020","Oil and Gas Marketing Companies","OMKT","658,700","93,589,951","(15,800)","(2,421,034)","642,900","91,168,917","595,875"
"BROKER PROPRIETARY TRADING","S0026","Commercial Banks","OMKT","227,000","7,159,000","0","0","227,000","7,159,000","46,790"
"BROKER PROPRIETARY TRADING","S1111","All other Sectors","OMKT","45,000","5,228,200","(5,000)","(80,000)","40,000","5,148,200","33,648"
"BROKER PROPRIETARY TRADING","S0005","Cement","REG","11,282,000","510,331,380","(15,391,700)","(710,786,704)","(4,109,700)","(200,455,324)","(1,310,165)"
"BROKER PROPRIETARY TRADING","S0007","Fertilizer","REG","1,156,800","170,959,211","(988,500)","(122,230,208)","168,300","48,729,003","318,490"
"BROKER PROPRIETARY TRADING","S0008","Food and Personal Care Products","REG","394,000","6,211,945","(411,000)","(4,422,490)","(17,000)","1,789,455","11,695"
