"CLIENT TYPE","SEC CODE","SECTOR NAME","MARKET TYPE","BUY VOLUME","BUY VALUE","SELL VOLUME","SELL VALUE","NET VOLUME","NET VALUE","USD"
"BANKS / DFI","S0008","Food and Personal Care Products","ODL","0","0","(10)","(2,160)","(10)","(2,160)","(13)"
"BANKS / DFI","S0020","Oil and Gas Marketing Companies","OMKT","0","0","(35,900)","(13,103,500)","(35,900)","(13,103,500)","(82,411)"
"BANKS / DFI","S0029","Textile Composite","OMKT","0","0","(930,000)","(43,152,000)","(930,000)","(43,152,000)","(271,396)"
"BANKS / DFI","S0005","Cement","REG","976,416","77,500,314","(2,705,534)","(200,533,943)","(1,729,118)","(123,033,629)","(773,796)"
"BANKS / DFI","S0007","Fertilizer","REG","88,000","17,456,005","(255,096)","(68,313,726)","(167,096)","(50,857,720)","(319,859)"
"BANKS / DFI","S0008","Food and Personal Care Products","REG","0","0","(75,400)","(16,203,236)","(75,400)","(16,203,236)","(101,907)"
"BANKS / DFI","S0019","Oil and Gas Exploration Companies","REG","166,954","43,041,570","(85,420)","(23,728,521)","81,534","19,313,049","121,465"
"BANKS / DFI","S0020","Oil and Gas Marketing Companies","REG","150,000","2,303,960","(35,000)","(7,265,199)","115,000","(4,961,239)","(31,202)"
"BANKS / DFI","S0023","Power Generation and Distribution","REG","400,000","33,944,000","(1,999,670)","(97,800,341)","(1,599,670)","(63,856,341)","(401,612)"
"BANKS / DFI","S0026","Commercial Banks","REG","423,305","55,197,587","(419,019)","(39,526,287)","4,286","15,671,300","98,561"
"BANKS / DFI","S0028","Technology and Communication","REG","610,000","46,002,092","(437,500)","(57,897,435)","172,500","(11,895,343)","(74,813)"
"BANKS / DFI","S0029","Textile Composite","REG","100,000","3,925,000","(100,000)","(6,315,630)","0","(2,390,630)","(15,035)"
"BANKS / DFI","S1111","All other Sectors","REG","1,708,500","69,915,298","(2,185,500)","(65,820,279)","(477,000)","4,095,019","25,754"
"","","","TOTAL","4,623,175","349,285,827","(9,264,049)","(639,662,256)","(4,640,874)","(290,376,429)","(1,826,264)"
"BROKER PROPRIETARY TRADING","S0036","Debt Market","BNB","1,000","5,005,788","(1,000)","(5,043,288)","0","(37,500)","(235)"
"BROKER PROPRIETARY TRADING","S0005","Cement","FUT","2,526,000","158,217,300","(2,340,500)","(131,113,885)","185,500","27,103,415","170,461"
"BROKER PROPRIETARY TRADING","S0007","Fertilizer","FUT","355,000","7,981,865","(496,000)","(11,074,360)","(141,000)","(3,092,495)","(19,449)"
"BROKER PROPRIETARY TRADING","S0008","Food and Personal Care Products","FUT","18,000","530,700","(12,000)","(353,640)","6,000","177,060","1,113"
"BROKER PROPRIETARY TRADING","S0019","Oil and Gas Exploration Companies","FUT","198,500","21,898,615","(67,000)","(8,458,515)","131,500","13,440,100","84,528"
"BROKER PROPRIETARY TRADING","S0020","Oil and Gas Marketing Companies","FUT","1,773,500","41,814,605","(818,500)","(24,550,220)","955,000","17,264,385","108,581"
"BROKER PROPRIETARY TRADING","S0023","Power Generation and Distribution","FUT","221,000","7,745,575","(333,000)","(2,282,105)","(112,000)","5,463,470","34,361"
"BROKER PROPRIETARY TRADING","S0026","Commercial Banks","FUT","37,500","1,729,495","(143,500)","(2,990,600)","(106,000)","(1,261,105)","(7,931)"
"BROKER PROPRIETARY TRADING","S0028","Technology and Communication","FUT","9,600,500","697,811,085","(7,452,500)","(547,712,815)","2,148,000","150,098,270","944,014"
"BROKER PROPRIETARY TRADING","S0029","Textile Composite","FUT","85,000","6,813,875","(139,000)","(12,510,215)","(54,000)","(5,696,340)","(35,826)"
"BROKER PROPRIETARY TRADING","S1111","All other Sectors","FUT","7,627,500","453,825,785","(8,899,500)","(490,550,260)","(1,272,000)","(36,724,475)","(230,971)"
"BROKER PROPRIETARY TRADING","S0005","Cement","ODL","0","0","(138)","(1,351)","(138)","(1,351)","(8)"
"BROKER PROPRIETARY TRADING","S0007","Fertilizer","ODL","3","21","0","0","3","21","0"
