"CLIENT TYPE","SEC CODE","SECTOR NAME","MARKET TYPE","BUY VOLUME","BUY VALUE","SELL VOLUME","SELL VALUE","NET VOLUME","NET VALUE","USD"
"BANKS / DFI","S1111","All other Sectors","BNB","0","0","(20,000)","(104,330,842)","(20,000)","(104,330,842)","(628,499)"
"BANKS / DFI","S0005","Cement","REG","2,168,000","155,891,209","(666,000)","(52,657,565)","1,502,000","103,233,644","621,889"
"BANKS / DFI","S0007","Fertilizer","REG","560,273","115,019,942","(643,258)","(143,489,975)","(82,985)","(28,470,032)","(171,506)"
"BANKS / DFI","S0008","Food and Personal Care Products","REG","200,000","16,096,505","(139,500)","(11,052,755)","60,500","5,043,750","30,384"
"BANKS / DFI","S0019","Oil and Gas Exploration Companies","REG","25,000","2,738,107","0","0","25,000","2,738,107","16,494"
"BANKS / DFI","S0020","Oil and Gas Marketing Companies","REG","515,000","9,402,904","(72,900)","(23,330,063)","442,100","(13,927,159)","(83,898)"
"BANKS / DFI","S0023","Power Generation and Distribution","REG","375,000","21,128,450","(10,000)","(784,900)","365,000","20,343,550","122,551"
"BANKS / DFI","S0026","Commercial Banks","REG","975,000","53,089,367","(1,782,700)","(60,330,708)","(807,700)","(7,241,341)","(43,622)"
"BANKS / DFI","S0029","Textile Composite","REG","298,000","13,100,020","(1,221,500)","(52,990,090)","(923,500)","(39,890,070)","(240,301)"
"BANKS / DFI","S1111","All other Sectors","REG","1,927,000","139,850,102","(533,950)","(43,138,671)","1,393,050","96,711,432","582,598"
"","","","TOTAL","7,043,273","526,316,606","(5,089,808)","(492,105,568)","1,953,465","34,211,039","206,090"
"BROKER PROPRIETARY TRADING","S1111","All other Sectors","BNB","20,120","115,833,501","(20,060)","(110,952,171)","60","4,881,329","29,405"
"BROKER PROPRIETARY TRADING","S0005","Cement","FUT","6,278,000","411,098,560","(5,887,000)","(408,378,255)","391,000","2,720,305","16,387"
"BROKER PROPRIETARY TRADING","S0007","Fertilizer","FUT","325,000","42,175,265","(205,500)","(41,647,975)","119,500","527,290","3,176"
"BROKER PROPRIETARY TRADING","S0008","Food and Personal Care Products","FUT","2,537,500","29,648,700","(3,285,500)","(38,452,895)","(748,000)","(8,804,195)","(53,037)"
"BROKER PROPRIETARY TRADING","S0019","Oil and Gas Exploration Companies","FUT","892,500","96,467,330","(1,417,000)","(155,152,390)","(524,500)","(58,685,060)","(353,524)"
"BROKER PROPRIETARY TRADING","S0020","Oil and Gas Marketing Companies","FUT","3,611,500","91,214,895","(2,824,500)","(65,944,430)","787,000","25,270,465","152,231"
"BROKER PROPRIETARY TRADING","S0023","Power Generation and Distribution","FUT","1,182,500","49,774,045","(1,100,500)","(48,047,580)","82,000","1,726,465","10,400"
"BROKER PROPRIETARY TRADING","S0026","Commercial Banks","FUT","1,328,500","39,358,240","(2,545,500)","(61,325,560)","(1,217,000)","(21,967,320)","(132,333)"
"BROKER PROPRIETARY TRADING","S0028","Technology and Communication","FUT","7,242,500","324,234,045","(6,820,500)","(309,126,845)","422,000","15,107,200","91,007"
"BROKER PROPRIETARY TRADING","S0029","Textile Composite","FUT","274,000","19,541,170","(233,000)","(19,186,185)","41,000","354,985","2,138"
"BROKER PROPRIETARY TRADING","S1111","All other Sectors","FUT","15,344,500","753,509,550","(14,590,500)","(759,794,035)","754,000","(6,284,485)","(37,858)"
"BROKER PROPRIETARY TRADING","S0005","Cement","ODL","230","6,657","(26)","(476)","204","6,181","37"
"BROKER PROPRIETARY TRADING","S0008","Food and Personal Care Products","ODL","499","10,040","(237)","(4,972)","262","5,068","30"
"BROKER PROPRIETARY TRADING","S0019","Oil and Gas Exploration Companies","ODL","0","0","(4)","(5,280)","(4)","(5,280)","(31)"
"BROKER PROPRIETARY TRADING","S0020","Oil and Gas Marketing Companies","ODL","66","931","(104)","(1,481)","(38)","(550)","(3)"
"BROKER PROPRIETARY TRADING","S0026","Commercial Banks","ODL","0","0","(89)","(1,459)","(89)","(1,459)","(8)"
"BROKER PROPRIETARY TRADING","S1111","All other Sectors","ODL","1,995","29,028","(1,318)","(46,173)","677","(17,146)","(103)"
"BROKER PROPRIETARY TRADING","S0008","Food and Personal Care Products","OMKT","0","0","(3,000)","(34,200)","(3,000)","(34,200)","(206)"
"BROKER PROPRIETARY TRADING","S0019","Oil and Gas Exploration Companies","OMKT","21,000","8,820,000","0","0","21,000","8,820,000","53,132"
"BROKER PROPRIETARY TRADING","S0028","Technology and Communication","OMKT","0","0","(250,000)","(11,057,500)","(250,000)","(11,057,500)","(66,611)"
"BROKER PROPRIETARY TRADING","S1111","All other Sectors","OMKT","25,000","1,779,250","(25,100)","(1,802,000)","(100)","(22,750)","(137)"
"BROKER PROPRIETARY TRADING","S0005","Cement","REG","10,489,487","561,899,197","(18,137,880)","(718,470,315)","(7,648,393)","(156,571,118)","(943,199)"
"BROKER PROPRIETARY TRADING","S0007","Fertilizer","REG","362,764","52,841,996","(778,263)","(67,109,466)","(415,499)","(14,267,470)","(85,948)"
"BROKER PROPRIETARY TRADING","S0008","Food and Personal Care Products","REG","5,379,500","92,307,725","(4,060,000)","(76,179,105)","1,319,500","16,128,620","97,160"
"BROKER PROPRIETARY TRADING","S0019","Oil and Gas Exploration Companies","REG","1,360,254","151,333,487","(889,481)","(104,717,713)","470,773","46,615,774","280,817"
"BROKER PROPRIETARY TRADING","S0020","Oil and Gas Marketing Companies","REG","2,201,672","58,887,651","(3,178,226)","(96,913,687)","(976,554)","(38,026,036)","(229,072)"
"BROKER PROPRIETARY TRADING","S0023","Power Generation and Distribution","REG","1,918,335","61,117,058","(2,937,051)","(60,778,015)","(1,018,716)","339,043","2,042"
"BROKER PROPRIETARY TRADING","S0026","Commercial Banks","REG","7,177,610","191,462,373","(11,584,087)","(272,023,868)","(4,406,477)","(80,561,495)","(485,310)"
"BROKER PROPRIETARY TRADING","S0028","Technology and Communication","REG","5,912,500","200,925,620","(7,606,000)","(239,812,580)","(1,693,500)","(38,886,960)","(234,258)"
"BROKER PROPRIETARY TRADING","S0029","Textile Composite","REG","1,087,000","47,988,460","(586,500)","(24,755,305)","500,500","23,233,155","139,958"
"BROKER PROPRIETARY TRADING","S1111","All other Sectors","REG","17,558,900","939,535,395","(19,935,050)","(922,662,917)","(2,376,150)","16,872,478","101,641"
"","","","TOTAL","92,533,432","4,341,800,168","(108,901,976)","(4,614,384,833)","(16,368,544)","(272,584,665)","(1,642,077)"
"COMPANIES","S1111","All other Sectors","BNB","0","0","(60)","(5,631,329)","(60)","(5,631,329)","(33,923)"
"COMPANIES","S0005","Cement","FUT","767,000","38,559,790","(735,000)","(38,311,105)","32,000","248,685","1,498"
"COMPANIES","S0007","Fertilizer","FUT","164,500","4,215,190","(170,000)","(6,895,475)","(5,500)","(2,680,285)","(16,146)"
"COMPANIES","S0008","Food and Personal Care Products","FUT","186,000","2,177,905","(165,500)","(1,959,315)","20,500","218,590","1,316"
"COMPANIES","S0019","Oil and Gas Exploration Companies","FUT","539,000","60,440,585","(400,500)","(44,699,030)","138,500","15,741,555","94,828"
"COMPANIES","S0020","Oil and Gas Marketing Companies","FUT","2,416,000","43,205,925","(2,272,500)","(37,625,850)","143,500","5,580,075","33,614"
"COMPANIES","S0023","Power Generation and Distribution","FUT","230,000","16,240,185","(178,500)","(12,067,165)","51,500","4,173,020","25,138"
"COMPANIES","S0026","Commercial Banks","FUT","265,500","11,332,925","(203,000)","(8,547,960)","62,500","2,784,965","16,776"
"COMPANIES","S0028","Technology and Communication","FUT","578,000","25,616,620","(434,500)","(19,148,325)","143,500","6,468,295","38,965"
"COMPANIES","S0029","Textile Composite","FUT","37,500","2,451,880","(37,000)","(2,453,195)","500","(1,315)","(7)"
"COMPANIES","S1111","All other Sectors","FUT","914,500","54,985,030","(657,000)","(47,895,490)","257,500","7,089,540","42,708"
"COMPANIES","S1111","All other Sectors","ODL","0","0","(1)","(164)","(1)","(164)","0"
"COMPANIES","S0026","Commercial Banks","OMKT","1,883,500","18,571,310","(1,883,500)","(18,571,310)","0","0","0"
"COMPANIES","S0028","Technology and Communication","OMKT","0","0","(5,000)","(221,150)","(5,000)","(221,150)","(1,332)"
"COMPANIES","S0005","Cement","REG","543,500","49,490,255","(529,250)","(24,959,474)","14,250","24,530,781","147,775"
"COMPANIES","S0007","Fertilizer","REG","112,713","22,584,851","(112,413)","(22,622,589)","300","(37,738)","(227)"
"COMPANIES","S0008","Food and Personal Care Products","REG","20,020","359,440","(460,500)","(6,312,925)","(440,480)","(5,953,485)","(35,864)"
"COMPANIES","S0019","Oil and Gas Exploration Companies","REG","604,595","70,941,259","(388,547)","(50,686,948)","216,048","20,254,310","122,013"
"COMPANIES","S0020","Oil and Gas Marketing Companies","REG","146,200","5,644,108","(133,500)","(6,615,293)","12,700","(971,185)","(5,850)"
"COMPANIES","S0023","Power Generation and Distribution","REG","381,180","28,552,799","(649,857)","(49,403,416)","(268,677)","(20,850,617)","(125,606)"
"COMPANIES","S0026","Commercial Banks","REG","8,396,475","242,370,678","(11,479,821)","(395,400,141)","(3,083,346)","(153,029,463)","(921,864)"
"COMPANIES","S0028","Technology and Communication","REG","441,500","23,789,805","(418,000)","(20,390,325)","23,500","3,399,480","20,478"
"COMPANIES","S0029","Textile Composite","REG","2,665,000","96,334,265","(499,000)","(23,196,910)","2,166,000","73,137,355","440,586"
"COMPANIES","S1111","All other Sectors","REG","4,163,300","164,356,948","(4,367,950)","(143,137,384)","(204,650)","21,219,564","127,828"
"","","","TOTAL","25,455,983","982,221,751","(26,180,899)","(986,752,268)","(724,916)","(4,530,517)","(27,296)"
"INDIVIDUALS","S0005","Cement","FUT","19,776,500","1,529,065,310","(19,522,000)","(1,513,803,685)","254,500","15,261,625","91,937"
"INDIVIDUALS","S0007","Fertilizer","FUT","824,000","107,641,400","(863,500)","(90,290,355)","(39,500)","17,351,045","104,524"
"INDIVIDUALS","S0008","Food and Personal Care Products","FUT","6,688,000","78,164,520","(5,874,000)","(68,613,210)","814,000","9,551,310","57,538"
"INDIVIDUALS","S0019","Oil and Gas Exploration Companies","FUT","3,646,000","391,692,385","(3,387,500)","(364,863,420)","258,500","26,828,965","161,620"
"INDIVIDUALS","S0020","Oil and Gas Marketing Companies","FUT","12,866,000","383,876,605","(12,753,500)","(361,212,665)","112,500","22,663,940","136,529"
"INDIVIDUALS","S0023","Power Generation and Distribution","FUT","3,153,500","141,068,665","(3,114,000)","(136,742,040)","39,500","4,326,625","26,064"
"INDIVIDUALS","S0026","Commercial Banks","FUT","6,116,000","176,553,960","(5,062,000)","(157,572,320)","1,054,000","18,981,640","114,347"
"INDIVIDUALS","S0028","Technology and Communication","FUT","17,574,500","794,567,540","(19,191,000)","(862,128,855)","(1,616,500)","(67,561,315)","(406,995)"
"INDIVIDUALS","S0029","Textile Composite","FUT","706,000","50,757,220","(729,000)","(50,299,395)","(23,000)","457,825","2,757"
"INDIVIDUALS","S1111","All other Sectors","FUT","38,023,000","2,126,639,490","(38,863,000)","(2,107,250,920)","(840,000)","19,388,570","116,798"
"INDIVIDUALS","S0005","Cement","ODL","12,172","865,112","(11,619)","(819,000)","553","46,111","277"
"INDIVIDUALS","S0007","Fertilizer","ODL","1,297","30,113","(1,413)","(32,534)","(116)","(2,420)","(14)"
