"CLIENT TYPE","SEC CODE","SECTOR NAME","MARKET TYPE","BUY VOLUME","BUY VALUE","SELL VOLUME","SELL VALUE","NET VOLUME","NET VALUE","USD"
"BANKS / DFI","S0005","Cement","FUT","0","0","(53,000)","(2,197,680)","(53,000)","(2,197,680)","(13,735)"
"BANKS / DFI","S1111","All other Sectors","FUT","184,000","29,055,490","(115,000)","(10,452,635)","69,000","18,602,855","116,267"
"BANKS / DFI","S0026","Commercial Banks","OMKT","553,000","79,493,750","0","0","553,000","79,493,750","496,835"
"BANKS / DFI","S0005","Cement","REG","227,601","36,721,886","(667,255)","(38,867,055)","(439,654)","(2,145,169)","(13,407)"
"BANKS / DFI","S0007","Fertilizer","REG","400,000","36,620,442","(439,453)","(20,392,022)","(39,453)","16,228,421","101,427"
"BANKS / DFI","S0008","Food and Personal Care Products","REG","24,000","1,881,650","0","0","24,000","1,881,650","11,760"
"BANKS / DFI","S0019","Oil and Gas Exploration Companies","REG","211,000","25,771,231","(162,678)","(17,218,755)","48,322","8,552,476","53,452"
"BANKS / DFI","S0020","Oil and Gas Marketing Companies","REG","70,000","14,483,688","0","0","70,000","14,483,688","90,523"
"BANKS / DFI","S0023","Power Generation and Distribution","REG","50,000","1,342,480","0","0","50,000","1,342,480","8,390"
"BANKS / DFI","S0026","Commercial Banks","REG","4,885,000","319,231,202","(685,000)","(19,371,654)","4,200,000","299,859,548","1,874,122"
"BANKS / DFI","S0028","Technology and Communication","REG","355,000","26,284,840","(130,000)","(9,567,770)","225,000","16,717,070","104,481"
"BANKS / DFI","S0029","Textile Composite","REG","353,000","30,103,900","(580,500)","(27,918,430)","(227,500)","2,185,470","13,659"
"BANKS / DFI","S1111","All other Sectors","REG","1,780,000","185,773,082","(9,090,500)","(128,667,628)","(7,310,500)","57,105,454","356,909"
"","","","TOTAL","9,092,601","786,763,641","(11,923,386)","(274,653,629)","(2,830,785)","512,110,012","3,200,683"
"BROKER PROPRIETARY TRADING","S0005","Cement","FUT","1,396,000","82,991,715","(519,000)","(36,193,070)","877,000","46,798,645","292,491"
"BROKER PROPRIETARY TRADING","S0007","Fertilizer","FUT","1,717,500","48,199,510","(2,131,500)","(53,948,815)","(414,000)","(5,749,305)","(35,933)"
"BROKER PROPRIETARY TRADING","S0008","Food and Personal Care Products","FUT","25,000","798,960","(6,000)","(191,055)","19,000","607,905","3,799"
"BROKER PROPRIETARY TRADING","S0019","Oil and Gas Exploration Companies","FUT","304,500","33,274,535","(147,500)","(15,688,290)","157,000","17,586,245","109,914"
"BROKER PROPRIETARY TRADING","S0020","Oil and Gas Marketing Companies","FUT","1,840,500","30,739,780","(714,500)","(12,137,755)","1,126,000","18,602,025","116,262"
"BROKER PROPRIETARY TRADING","S0023","Power Generation and Distribution","FUT","246,000","3,804,060","(168,000)","(4,753,620)","78,000","(949,560)","(5,934)"
"BROKER PROPRIETARY TRADING","S0026","Commercial Banks","FUT","487,000","33,845,775","(160,500)","(9,374,335)","326,500","24,471,440","152,946"
