"CLIENT TYPE","SEC CODE","SECTOR NAME","MARKET TYPE","BUY VOLUME","BUY VALUE","SELL VOLUME","SELL VALUE","NET VOLUME","NET VALUE","USD"
"BANKS / DFI","S1111","All other Sectors","BNB","80,000","456,491,848","(80,000)","(456,491,848)","0","0","0"
"BANKS / DFI","S0005","Cement","FUT","0","0","(320,000)","(4,602,695)","(320,000)","(4,602,695)","(27,895)"
"BANKS / DFI","S0023","Power Generation and Distribution","FUT","234,000","3,903,120","(234,000)","(3,985,020)","0","(81,900)","(496)"
"BANKS / DFI","S1111","All other Sectors","FUT","0","0","(40,500)","(1,019,800)","(40,500)","(1,019,800)","(6,180)"
"BANKS / DFI","S0005","Cement","REG","2,736,500","67,334,655","(1,346,500)","(75,868,965)","1,390,000","(8,534,310)","(51,723)"
"BANKS / DFI","S0007","Fertilizer","REG","300,000","26,665,176","(178,334)","(25,436,780)","121,666","1,228,396","7,444"
"BANKS / DFI","S0008","Food and Personal Care Products","REG","0","0","(240,000)","(3,453,205)","(240,000)","(3,453,205)","(20,928)"
"BANKS / DFI","S0019","Oil and Gas Exploration Companies","REG","50,000","3,954,763","0","0","50,000","3,954,763","23,968"
"BANKS / DFI","S0020","Oil and Gas Marketing Companies","REG","274,000","8,776,120","(65,000)","(2,309,650)","209,000","6,466,470","39,190"
"BANKS / DFI","S0023","Power Generation and Distribution","REG","32,000","621,655","0","0","32,000","621,655","3,767"
"BANKS / DFI","S0026","Commercial Banks","REG","121,267","11,668,267","(15,000)","(2,089,839)","106,267","9,578,428","58,051"
"BANKS / DFI","S0029","Textile Composite","REG","0","0","(21,200)","(1,232,144)","(21,200)","(1,232,144)","(7,467)"
"BANKS / DFI","S1111","All other Sectors","REG","166,000","2,935,054","(225,000)","(4,371,750)","(59,000)","(1,436,696)","(8,707)"
"","","","TOTAL","3,993,767","582,350,658","(2,765,534)","(580,861,696)","1,228,233","1,488,961","9,024"
"BROKER PROPRIETARY TRADING","S0005","Cement","FUT","2,280,000","90,492,845","(2,741,000)","(105,199,385)","(461,000)","(14,706,540)","(89,130)"
"BROKER PROPRIETARY TRADING","S0007","Fertilizer","FUT","70,000","4,633,590","(146,000)","(20,892,425)","(76,000)","(16,258,835)","(98,538)"
"BROKER PROPRIETARY TRADING","S0008","Food and Personal Care Products","FUT","229,500","1,846,815","(248,500)","(1,941,850)","(19,000)","(95,035)","(575)"
"BROKER PROPRIETARY TRADING","S0019","Oil and Gas Exploration Companies","FUT","608,000","50,996,000","(210,500)","(17,284,265)","397,500","33,711,735","204,313"
"BROKER PROPRIETARY TRADING","S0020","Oil and Gas Marketing Companies","FUT","1,621,000","24,048,345","(1,224,000)","(19,912,510)","397,000","4,135,835","25,065"
"BROKER PROPRIETARY TRADING","S0023","Power Generation and Distribution","FUT","640,000","7,448,745","(878,000)","(12,851,350)","(238,000)","(5,402,605)","(32,743)"
"BROKER PROPRIETARY TRADING","S0026","Commercial Banks","FUT","1,609,000","16,924,590","(2,827,000)","(35,377,065)","(1,218,000)","(18,452,475)","(111,833)"
"BROKER PROPRIETARY TRADING","S0028","Technology and Communication","FUT","1,188,500","16,533,480","(1,374,500)","(18,414,030)","(186,000)","(1,880,550)","(11,397)"
"BROKER PROPRIETARY TRADING","S0029","Textile Composite","FUT","70,000","2,175,045","(63,000)","(1,491,165)","7,000","683,880","4,144"
"BROKER PROPRIETARY TRADING","S1111","All other Sectors","FUT","2,566,500","61,357,835","(2,623,500)","(68,236,960)","(57,000)","(6,879,125)","(41,691)"
"BROKER PROPRIETARY TRADING","S0005","Cement","ODL","0","0","(31)","(533)","(31)","(533)","(3)"
"BROKER PROPRIETARY TRADING","S0020","Oil and Gas Marketing Companies","ODL","0","0","(463)","(4,874)","(463)","(4,874)","(29)"
"BROKER PROPRIETARY TRADING","S0026","Commercial Banks","ODL","196","225","(64)","(894)","132","(668)","(4)"
"BROKER PROPRIETARY TRADING","S0029","Textile Composite","ODL","160","1,426","0","0","160","1,426","8"
"BROKER PROPRIETARY TRADING","S1111","All other Sectors","ODL","180","1,719","(110)","(4,005)","70","(2,286)","(13)"
"BROKER PROPRIETARY TRADING","S0005","Cement","OMKT","65,500","4,428,450","(137,500)","(3,977,900)","(72,000)","450,550","2,730"
"BROKER PROPRIETARY TRADING","S0008","Food and Personal Care Products","OMKT","0","0","(275,000)","(3,368,750)","(275,000)","(3,368,750)","(20,416)"
"BROKER PROPRIETARY TRADING","S0019","Oil and Gas Exploration Companies","OMKT","0","0","(285,000)","(22,391,785)","(285,000)","(22,391,785)","(135,707)"
"BROKER PROPRIETARY TRADING","S0026","Commercial Banks","OMKT","25,000","686,250","(26,000)","(826,750)","(1,000)","(140,500)","(851)"
"BROKER PROPRIETARY TRADING","S0029","Textile Composite","OMKT","10,500","250,950","(10,660)","(253,432)","(160)","(2,482)","(15)"
"BROKER PROPRIETARY TRADING","S1111","All other Sectors","OMKT","35,500","619,150","(38,100)","(1,343,975)","(2,600)","(724,825)","(4,392)"
"BROKER PROPRIETARY TRADING","S0005","Cement","REG","3,480,109","124,516,195","(2,890,587)","(105,310,784)","589,522","19,205,411","116,396"
"BROKER PROPRIETARY TRADING","S0007","Fertilizer","REG","389,001","37,852,133","(302,470)","(22,043,168)","86,531","15,808,965","95,811"
"BROKER PROPRIETARY TRADING","S0008","Food and Personal Care Products","REG","289,200","2,655,645","(223,600)","(2,164,112)","65,600","491,533","2,978"
"BROKER PROPRIETARY TRADING","S0019","Oil and Gas Exploration Companies","REG","408,939","32,531,058","(404,031)","(35,111,236)","4,908","(2,580,178)","(15,637)"
"BROKER PROPRIETARY TRADING","S0020","Oil and Gas Marketing Companies","REG","1,025,234","19,549,810","(1,218,514)","(21,486,403)","(193,280)","(1,936,593)","(11,736)"
"BROKER PROPRIETARY TRADING","S0023","Power Generation and Distribution","REG","10,002,763","37,528,049","(5,828,352)","(24,556,433)","4,174,411","12,971,616","78,615"
"BROKER PROPRIETARY TRADING","S0026","Commercial Banks","REG","2,222,525","59,597,351","(925,755)","(38,658,457)","1,296,770","20,938,894","126,902"
"BROKER PROPRIETARY TRADING","S0028","Technology and Communication","REG","1,397,500","18,086,320","(1,459,000)","(19,619,565)","(61,500)","(1,533,245)","(9,292)"
"BROKER PROPRIETARY TRADING","S0029","Textile Composite","REG","165,200","5,062,803","(219,700)","(6,796,232)","(54,500)","(1,733,429)","(10,505)"
"BROKER PROPRIETARY TRADING","S1111","All other Sectors","REG","2,763,350","66,958,593","(2,570,950)","(48,621,476)","192,400","18,337,117","111,134"
"","","","TOTAL","33,163,357","686,783,417","(29,151,887)","(658,141,767)","4,011,470","28,641,650","173,589"
"COMPANIES","S0005","Cement","FUT","254,500","9,520,405","(258,500)","(6,780,875)","(4,000)","2,739,530","16,603"
"COMPANIES","S0007","Fertilizer","FUT","37,500","4,204,235","(26,500)","(1,375,455)","11,000","2,828,780","17,144"
"COMPANIES","S0008","Food and Personal Care Products","FUT","72,500","579,600","(104,000)","(845,910)","(31,500)","(266,310)","(1,614)"
"COMPANIES","S0019","Oil and Gas Exploration Companies","FUT","21,000","1,552,320","(66,000)","(5,118,700)","(45,000)","(3,566,380)","(21,614)"
"COMPANIES","S0020","Oil and Gas Marketing Companies","FUT","465,500","13,103,305","(471,000)","(12,607,085)","(5,500)","496,220","3,007"
"COMPANIES","S0023","Power Generation and Distribution","FUT","692,500","1,934,795","(692,500)","(1,959,430)","0","(24,635)","(149)"
"COMPANIES","S0026","Commercial Banks","FUT","676,500","5,070,000","(51,500)","(440,720)","625,000","4,629,280","28,056"
"COMPANIES","S0028","Technology and Communication","FUT","426,000","5,409,105","(382,000)","(4,919,705)","44,000","489,400","2,966"
"COMPANIES","S0029","Textile Composite","FUT","14,500","411,425","(14,500)","(416,380)","0","(4,955)","(30)"
"COMPANIES","S1111","All other Sectors","FUT","1,029,000","18,947,765","(1,066,500)","(20,081,735)","(37,500)","(1,133,970)","(6,872)"
"COMPANIES","S0026","Commercial Banks","OMKT","0","0","(10,000,000)","(565,000,000)","(10,000,000)","(565,000,000)","(3,424,242)"
"COMPANIES","S0005","Cement","REG","2,276,056","142,985,228","(739,000)","(37,839,055)","1,537,056","105,146,173","637,249"
"COMPANIES","S0007","Fertilizer","REG","281,057","17,281,964","(211,434)","(25,693,383)","69,623","(8,411,419)","(50,978)"
"COMPANIES","S0008","Food and Personal Care Products","REG","82,500","650,980","(1,000)","(7,960)","81,500","643,020","3,897"
"COMPANIES","S0019","Oil and Gas Exploration Companies","REG","683,083","67,339,561","(542,616)","(44,014,063)","140,467","23,325,498","141,366"
"COMPANIES","S0020","Oil and Gas Marketing Companies","REG","128,500","1,888,145","(23,500)","(1,535,692)","105,000","352,453","2,136"
"COMPANIES","S0023","Power Generation and Distribution","REG","8,511,000","29,424,754","(30,065,090)","(82,444,881)","(21,554,090)","(53,020,126)","(321,334)"
"COMPANIES","S0026","Commercial Banks","REG","1,852,410","78,707,563","(1,967,994)","(37,700,092)","(115,584)","41,007,471","248,530"
"COMPANIES","S0028","Technology and Communication","REG","1,004,000","17,336,938","(172,500)","(4,250,812)","831,500","13,086,126","79,309"
"COMPANIES","S0029","Textile Composite","REG","255,500","10,577,360","(75,000)","(4,124,600)","180,500","6,452,760","39,107"
"COMPANIES","S1111","All other Sectors","REG","1,853,300","47,694,964","(4,838,200)","(37,119,054)","(2,984,900)","10,575,910","64,096"
"","","","TOTAL","20,616,906","474,620,412","(51,769,334)","(894,275,586)","(31,152,428)","(419,655,174)","(2,543,367)"
"INDIVIDUALS","S0005","Cement","FUT","11,524,000","491,085,355","(10,308,500)","(454,386,330)","1,215,500","36,699,025","222,418"
"INDIVIDUALS","S0007","Fertilizer","FUT","1,016,500","110,915,715","(900,500)","(95,842,270)","116,000","15,073,445","91,354"
"INDIVIDUALS","S0008","Food and Personal Care Products","FUT","3,201,000","25,352,910","(3,108,000)","(24,670,000)","93,000","682,910","4,138"
"INDIVIDUALS","S0019","Oil and Gas Exploration Companies","FUT","2,306,500","198,034,490","(1,995,500)","(175,843,210)","311,000","22,191,280","134,492"
"INDIVIDUALS","S0020","Oil and Gas Marketing Companies","FUT","8,779,000","183,748,885","(8,832,000)","(169,200,590)","(53,000)","14,548,295","88,171"
"INDIVIDUALS","S0023","Power Generation and Distribution","FUT","7,650,000","50,603,380","(7,467,000)","(41,983,735)","183,000","8,619,645","52,240"
"INDIVIDUALS","S0026","Commercial Banks","FUT","18,787,000","170,580,220","(18,142,000)","(158,805,745)","645,000","11,774,475","71,360"
"INDIVIDUALS","S0028","Technology and Communication","FUT","6,088,500","79,536,155","(6,006,000)","(78,963,710)","82,500","572,445","3,469"
"INDIVIDUALS","S0029","Textile Composite","FUT","565,500","16,332,880","(575,000)","(17,102,380)","(9,500)","(769,500)","(4,663)"
"INDIVIDUALS","S1111","All other Sectors","FUT","15,188,000","325,261,860","(14,774,500)","(315,465,685)","413,500","9,796,175","59,370"
"INDIVIDUALS","S0005","Cement","ODL","4,909","184,825","(4,694)","(177,733)","215","7,092","42"
"INDIVIDUALS","S0007","Fertilizer","ODL","4","92","(3)","(69)","1","23","0"
"INDIVIDUALS","S0008","Food and Personal Care Products","ODL","2,252","49,799","(2,206)","(47,252)","46","2,547","15"
"INDIVIDUALS","S0019","Oil and Gas Exploration Companies","ODL","10","8,250","(10)","(8,250)","0","0","0"
"INDIVIDUALS","S0020","Oil and Gas Marketing Companies","ODL","5,739","74,251","(5,422)","(71,421)","317","2,830","17"
"INDIVIDUALS","S0023","Power Generation and Distribution","ODL","1,405","23,556","(1,511)","(24,628)","(106)","(1,072)","(6)"
"INDIVIDUALS","S0026","Commercial Banks","ODL","1,323","19,087","(1,635)","(30,090)","(312)","(11,003)","(66)"
"INDIVIDUALS","S0028","Technology and Communication","ODL","3,414","72,905","(3,414)","(72,905)","0","0","0"
"INDIVIDUALS","S0029","Textile Composite","ODL","1,872","49,608","(1,872)","(46,171)","0","3,437","20"
"INDIVIDUALS","S1111","All other Sectors","ODL","14,365","450,349","(14,828)","(456,142)","(463)","(5,793)","(35)"
"INDIVIDUALS","S0005","Cement","OMKT","79,500","1,066,300","(7,500)","(1,522,650)","72,000","(456,350)","(2,765)"
"INDIVIDUALS","S0008","Food and Personal Care Products","OMKT","275,000","3,368,750","0","0","275,000","3,368,750","20,416"
"INDIVIDUALS","S0019","Oil and Gas Exploration Companies","OMKT","0","0","(10,000)","(740,900)","(10,000)","(740,900)","(4,490)"
"INDIVIDUALS","S0020","Oil and Gas Marketing Companies","OMKT","116,500","1,253,525","(116,500)","(1,264,775)","0","(11,250)","(68)"
"INDIVIDUALS","S0026","Commercial Banks","OMKT","10,026,000","565,826,750","(25,000)","(686,250)","10,001,000","565,140,500","3,425,093"
"INDIVIDUALS","S0028","Technology and Communication","OMKT","104,000","1,578,200","(104,000)","(1,578,200)","0","0","0"
"INDIVIDUALS","S0029","Textile Composite","OMKT","160","1,432","0","0","160","1,432","8"
"INDIVIDUALS","S1111","All other Sectors","OMKT","46,100","1,469,175","(43,500)","(744,350)","2,600","724,825","4,392"
"INDIVIDUALS","S0005","Cement","REG","15,009,097","525,196,876","(18,817,473)","(624,050,713)","(3,808,376)","(98,853,837)","(599,114)"
"INDIVIDUALS","S0007","Fertilizer","REG","1,588,199","156,326,245","(2,525,631)","(218,193,103)","(937,432)","(61,866,858)","(374,950)"
"INDIVIDUALS","S0008","Food and Personal Care Products","REG","2,990,840","27,719,649","(3,021,440)","(26,477,037)","(30,600)","1,242,612","7,530"
"INDIVIDUALS","S0019","Oil and Gas Exploration Companies","REG","3,261,050","293,944,172","(2,451,307)","(227,699,723)","809,743","66,244,450","401,481"
"INDIVIDUALS","S0020","Oil and Gas Marketing Companies","REG","11,213,138","199,324,240","(10,222,354)","(193,751,412)","990,784","5,572,829","33,774"
"INDIVIDUALS","S0023","Power Generation and Distribution","REG","23,771,333","137,509,123","(7,971,432)","(86,317,606)","15,799,901","51,191,517","310,251"
"INDIVIDUALS","S0026","Commercial Banks","REG","7,268,317","237,333,540","(11,585,698)","(315,938,257)","(4,317,381)","(78,604,716)","(476,392)"
"INDIVIDUALS","S0028","Technology and Communication","REG","8,497,100","105,070,450","(8,468,900)","(104,130,897)","28,200","939,553","5,694"
"INDIVIDUALS","S0029","Textile Composite","REG","1,161,850","31,902,117","(1,066,350)","(22,098,850)","95,500","9,803,267","59,413"
