"CLIENT TYPE","SEC CODE","SECTOR NAME","MARKET TYPE","BUY VOLUME","BUY VALUE","SELL VOLUME","SELL VALUE","NET VOLUME","NET VALUE","USD"
"FOREIGN CORPORATES ","S0028","Technology and Communication","OFF-MARKET","347,526","135,535,140","(347,526)","(135,535,140)","0","0","0"
"FOREIGN CORPORATES ","S0007","Fertilizer","REGULAR","339,933","92,712,762","(2,856)","(903,686)","337,077","91,809,075","329,064"
"FOREIGN CORPORATES ","S0020","Oil and Gas Marketing Companies","REGULAR","0","0","(4,500)","(608,158)","(4,500)","(608,158)","(2,179)"
"FOREIGN CORPORATES ","S0023","Power Generation and Distribution","REGULAR","0","0","(648)","(74,562)","(648)","(74,562)","(267)"
"FOREIGN CORPORATES ","S0026","Commercial Banks","REGULAR","145,947","26,117,464","(400,000)","(72,329,649)","(254,053)","(46,212,184)","(165,635)"
"FOREIGN CORPORATES ","S0028","Technology and Communication","REGULAR","145,000","56,557,770","(340,596)","(132,733,986)","(195,596)","(76,176,215)","(273,033)"
"FOREIGN CORPORATES ","S1111","All other Sectors","REGULAR","873,374","19,824,872","(2,180)","(3,057,109)","871,194","16,767,763","60,099"
"","","","TOTAL","1,851,780","330,748,008","(1,098,306)","(345,242,290)","753,474","(14,494,281)","(51,951)"
"FOREIGN INDIVIDUAL","S0007","Fertilizer","REGULAR","1,000","128,200","0","0","1,000","128,200","459"
"FOREIGN INDIVIDUAL","S0019","Oil and Gas Exploration Companies","REGULAR","2,250","258,850","(1,000)","(107,950)","1,250","150,900","540"
"FOREIGN INDIVIDUAL","S0028","Technology and Communication","REGULAR","450","31,950","0","0","450","31,950","114"
"FOREIGN INDIVIDUAL","S1111","All other Sectors","REGULAR","500","154,000","(201,000)","(10,910,000)","(200,500)","(10,756,000)","(38,551)"
"","","","TOTAL","4,200","573,000","(202,000)","(11,017,950)","(197,800)","(10,444,950)","(37,438)"
"OVERSEAS PAKISTANI","S0005","Cement","FUTURE CONTRACT-FEB","170,500","7,906,060","(139,000)","(7,782,565)","31,500","123,495","442"
"OVERSEAS PAKISTANI","S0007","Fertilizer","FUTURE CONTRACT-FEB","89,000","3,082,905","(77,000)","(2,495,535)","12,000","587,370","2,105"
"OVERSEAS PAKISTANI","S0008","Food and Personal Care Products","FUTURE CONTRACT-FEB","226,500","3,936,540","(204,500)","(3,724,575)","22,000","211,965","759"
"OVERSEAS PAKISTANI","S0019","Oil and Gas Exploration Companies","FUTURE CONTRACT-FEB","1,014,500","119,740,850","(1,125,500)","(131,674,600)","(111,000)","(11,933,750)","(42,773)"
"OVERSEAS PAKISTANI","S0020","Oil and Gas Marketing Companies","FUTURE CONTRACT-FEB","254,000","22,314,835","(231,000)","(23,250,720)","23,000","(935,885)","(3,354)"
"OVERSEAS PAKISTANI","S0023","Power Generation and Distribution","FUTURE CONTRACT-FEB","323,000","6,203,495","(367,500)","(3,171,200)","(44,500)","3,032,295","10,868"
"OVERSEAS PAKISTANI","S0026","Commercial Banks","FUTURE CONTRACT-FEB","85,500","1,803,345","(48,000)","(1,166,800)","37,500","636,545","2,281"
"OVERSEAS PAKISTANI","S0028","Technology and Communication","FUTURE CONTRACT-FEB","871,000","57,801,475","(448,500)","(23,018,015)","422,500","34,783,460","124,671"
"OVERSEAS PAKISTANI","S0029","Textile Composite","FUTURE CONTRACT-FEB","25,000","984,295","(11,000)","(749,030)","14,000","235,265","843"
"OVERSEAS PAKISTANI","S1111","All other Sectors","FUTURE CONTRACT-FEB","3,307,500","101,756,945","(1,803,500)","(60,582,995)","1,504,000","41,173,950","147,576"
"OVERSEAS PAKISTANI","S0007","Fertilizer","FUTURE CONTRACT-MAR","50,000","1,420,000","0","0","50,000","1,420,000","5,089"
"OVERSEAS PAKISTANI","S0019","Oil and Gas Exploration Companies","FUTURE CONTRACT-MAR","32,500","3,665,000","(2,500)","(321,225)","30,000","3,343,775","11,984"
"OVERSEAS PAKISTANI","S1111","All other Sectors","FUTURE CONTRACT-MAR","0","0","(1,000)","(27,500)","(1,000)","(27,500)","(98)"
"OVERSEAS PAKISTANI","S1111","All other Sectors","OFF-MARKET","4,000","1,240,000","(50,000)","(187,500)","(46,000)","1,052,500","3,772"
"OVERSEAS PAKISTANI","S0005","Cement","REGULAR","414,183","17,335,793","(3,666,669)","(190,499,842)","(3,252,486)","(173,164,049)","(620,659)"
"OVERSEAS PAKISTANI","S0007","Fertilizer","REGULAR","139,462","10,689,764","(303,692)","(32,735,957)","(164,230)","(22,046,193)","(79,018)"
"OVERSEAS PAKISTANI","S0008","Food and Personal Care Products","REGULAR","585,150","9,156,724","(706,653)","(14,835,587)","(121,503)","(5,678,862)","(20,354)"
"OVERSEAS PAKISTANI","S0019","Oil and Gas Exploration Companies","REGULAR","1,545,212","200,333,767","(1,179,593)","(155,708,342)","365,619","44,625,425","159,947"
"OVERSEAS PAKISTANI","S0020","Oil and Gas Marketing Companies","REGULAR","883,385","35,217,930","(688,512)","(33,404,771)","194,873","1,813,158","6,498"
"OVERSEAS PAKISTANI","S0023","Power Generation and Distribution","REGULAR","4,436,375","233,225,972","(2,283,061)","(65,511,352)","2,153,314","167,714,619","601,127"
"OVERSEAS PAKISTANI","S0026","Commercial Banks","REGULAR","516,379","15,859,001","(455,817)","(14,333,422)","60,562","1,525,579","5,468"
"OVERSEAS PAKISTANI","S0028","Technology and Communication","REGULAR","2,793,263","81,211,476","(1,461,393)","(38,682,946)","1,331,870","42,528,529","152,432"
"OVERSEAS PAKISTANI","S0029","Textile Composite","REGULAR","130,710","3,360,127","(176,120)","(3,023,051)","(45,410)","337,075","1,208"
"OVERSEAS PAKISTANI","S1111","All other Sectors","REGULAR","5,614,834","165,278,081","(6,074,249)","(178,884,930)","(459,415)","(13,606,848)","(48,770)"
"","","","TOTAL","23,511,953","1,103,524,380","(21,504,759)","(985,772,460)","2,007,194","117,751,918","422,044"
" ","---","---","GRAND-TOTAL","25,367,933","1,434,845,394","(22,805,065)","(1,342,032,708)","2,562,868","92,812,686","332,661"
