"CLIENT TYPE","SEC CODE","SECTOR NAME","MARKET TYPE","BUY VOLUME","BUY VALUE","SELL VOLUME","SELL VALUE","NET VOLUME","NET VALUE","USD"
"FOREIGN CORPORATES ","S1111","All other Sectors","OFF-MARKET","3,895","5,904,820","0","0","3,895","5,904,820","21,240"
"FOREIGN CORPORATES ","S0005","Cement","REGULAR","5,628","1,577,346","(440,205)","(17,309,434)","(434,577)","(15,732,088)","(56,590)"
"FOREIGN CORPORATES ","S0007","Fertilizer","REGULAR","0","0","(940,508)","(304,691,453)","(940,508)","(304,691,453)","(1,096,012)"
"FOREIGN CORPORATES ","S0019","Oil and Gas Exploration Companies","REGULAR","0","0","(2,209,624)","(470,164,568)","(2,209,624)","(470,164,568)","(1,691,239)"
"FOREIGN CORPORATES ","S0023","Power Generation and Distribution","REGULAR","9,574","326,364","(161,232)","(17,866,057)","(151,658)","(17,539,692)","(63,092)"
"FOREIGN CORPORATES ","S0026","Commercial Banks","REGULAR","2,354,755","417,722,452","(3,631,199)","(609,931,060)","(1,276,444)","(192,208,608)","(691,397)"
"FOREIGN CORPORATES ","S0028","Technology and Communication","REGULAR","155,999","86,187,504","(145,295)","(80,270,128)","10,704","5,917,376","21,285"
"FOREIGN CORPORATES ","S1111","All other Sectors","REGULAR","0","0","(224,784)","(35,725,814)","(224,784)","(35,725,814)","(128,510)"
"","","","TOTAL","2,529,851","511,718,486","(7,752,847)","(1,535,958,514)","(5,222,996)","(1,024,240,027)","(3,684,315)"
"FOREIGN INDIVIDUAL","S0020","Oil and Gas Marketing Companies","REGULAR","1,000","25,500","0","0","1,000","25,500","91"
"FOREIGN INDIVIDUAL","S0023","Power Generation and Distribution","REGULAR","0","0","(5,000)","(26,900)","(5,000)","(26,900)","(96)"
"FOREIGN INDIVIDUAL","S0026","Commercial Banks","REGULAR","0","0","(500)","(4,425)","(500)","(4,425)","(15)"
"","","","TOTAL","1,000","25,500","(5,500)","(31,325)","(4,500)","(5,825)","(20)"
"OVERSEAS PAKISTANI","S0005","Cement","FUTURE CONTRACT-DEC","772,500","27,055,440","(1,790,000)","(56,367,820)","(1,017,500)","(29,312,380)","(105,440)"
"OVERSEAS PAKISTANI","S0007","Fertilizer","FUTURE CONTRACT-DEC","20,500","6,636,200","(37,000)","(4,000,545)","(16,500)","2,635,655","9,480"
"OVERSEAS PAKISTANI","S0008","Food and Personal Care Products","FUTURE CONTRACT-DEC","283,000","4,672,780","(712,000)","(12,589,280)","(429,000)","(7,916,500)","(28,476)"
"OVERSEAS PAKISTANI","S0019","Oil and Gas Exploration Companies","FUTURE CONTRACT-DEC","226,500","39,173,990","(261,000)","(45,038,365)","(34,500)","(5,864,375)","(21,094)"
"OVERSEAS PAKISTANI","S0020","Oil and Gas Marketing Companies","FUTURE CONTRACT-DEC","1,062,000","51,951,445","(940,000)","(41,697,930)","122,000","10,253,515","36,883"
"OVERSEAS PAKISTANI","S0023","Power Generation and Distribution","FUTURE CONTRACT-DEC","551,000","39,608,795","(331,000)","(9,293,185)","220,000","30,315,610","109,048"
"OVERSEAS PAKISTANI","S0026","Commercial Banks","FUTURE CONTRACT-DEC","967,000","53,729,240","(209,500)","(7,938,585)","757,500","45,790,655","164,714"
"OVERSEAS PAKISTANI","S0028","Technology and Communication","FUTURE CONTRACT-DEC","2,915,500","140,950,580","(1,016,500)","(75,701,925)","1,899,000","65,248,655","234,707"
"OVERSEAS PAKISTANI","S0029","Textile Composite","FUTURE CONTRACT-DEC","0","0","(500)","(32,500)","(500)","(32,500)","(116)"
"OVERSEAS PAKISTANI","S1111","All other Sectors","FUTURE CONTRACT-DEC","3,156,500","99,920,020","(2,761,000)","(92,361,960)","395,500","7,558,060","27,187"
"OVERSEAS PAKISTANI","S0005","Cement","FUTURE CONTRACT-NOV","979,500","21,953,540","(306,500)","(12,845,205)","673,000","9,108,335","32,763"
"OVERSEAS PAKISTANI","S0007","Fertilizer","FUTURE CONTRACT-NOV","500","163,000","(7,500)","(1,777,450)","(7,000)","(1,614,450)","(5,807)"
"OVERSEAS PAKISTANI","S0008","Food and Personal Care Products","FUTURE CONTRACT-NOV","558,500","11,043,495","(275,500)","(5,881,760)","283,000","5,161,735","18,567"
"OVERSEAS PAKISTANI","S0019","Oil and Gas Exploration Companies","FUTURE CONTRACT-NOV","322,000","54,734,785","(417,000)","(71,097,745)","(95,000)","(16,362,960)","(58,859)"
"OVERSEAS PAKISTANI","S0020","Oil and Gas Marketing Companies","FUTURE CONTRACT-NOV","162,000","9,748,555","(158,500)","(12,690,000)","3,500","(2,941,445)","(10,580)"
"OVERSEAS PAKISTANI","S0023","Power Generation and Distribution","FUTURE CONTRACT-NOV","110,500","5,608,515","(537,000)","(52,192,640)","(426,500)","(46,584,125)","(167,568)"
"OVERSEAS PAKISTANI","S0026","Commercial Banks","FUTURE CONTRACT-NOV","86,000","3,393,155","(356,000)","(34,024,705)","(270,000)","(30,631,550)","(110,185)"
"OVERSEAS PAKISTANI","S0028","Technology and Communication","FUTURE CONTRACT-NOV","998,500","65,242,695","(2,834,000)","(69,753,250)","(1,835,500)","(4,510,555)","(16,225)"
"OVERSEAS PAKISTANI","S0029","Textile Composite","FUTURE CONTRACT-NOV","3,500","258,830","(4,000)","(291,965)","(500)","(33,135)","(119)"
"OVERSEAS PAKISTANI","S1111","All other Sectors","FUTURE CONTRACT-NOV","1,970,000","69,520,805","(2,198,000)","(70,249,820)","(228,000)","(729,015)","(2,622)"
"OVERSEAS PAKISTANI","S0005","Cement","OFF-MARKET","300,000","41,400,000","(1,000)","(207,000)","299,000","41,193,000","148,176"
"OVERSEAS PAKISTANI","S0005","Cement","REGULAR","3,848,444","143,280,328","(4,812,781)","(292,602,157)","(964,337)","(149,321,829)","(537,128)"
"OVERSEAS PAKISTANI","S0007","Fertilizer","REGULAR","650,312","95,424,533","(964,835)","(144,895,970)","(314,523)","(49,471,436)","(177,954)"
"OVERSEAS PAKISTANI","S0008","Food and Personal Care Products","REGULAR","3,952,052","76,282,528","(5,678,676)","(107,162,619)","(1,726,624)","(30,880,090)","(111,079)"
"OVERSEAS PAKISTANI","S0019","Oil and Gas Exploration Companies","REGULAR","1,860,635","336,575,113","(1,892,035)","(348,014,838)","(31,400)","(11,439,725)","(41,150)"
"OVERSEAS PAKISTANI","S0020","Oil and Gas Marketing Companies","REGULAR","5,873,563","281,081,542","(4,530,220)","(203,543,219)","1,343,343","77,538,323","278,914"
"OVERSEAS PAKISTANI","S0023","Power Generation and Distribution","REGULAR","4,735,640","80,813,432","(7,078,646)","(72,461,038)","(2,343,006)","8,352,393","30,044"
"OVERSEAS PAKISTANI","S0026","Commercial Banks","REGULAR","10,044,982","202,823,278","(12,849,773)","(287,511,902)","(2,804,791)","(84,688,623)","(304,635)"
"OVERSEAS PAKISTANI","S0028","Technology and Communication","REGULAR","10,109,156","255,525,735","(15,017,464)","(365,464,738)","(4,908,308)","(109,939,002)","(395,464)"
"OVERSEAS PAKISTANI","S0029","Textile Composite","REGULAR","478,695","18,830,450","(456,812)","(16,113,207)","21,883","2,717,243","9,774"
"OVERSEAS PAKISTANI","S1111","All other Sectors","REGULAR","15,961,850","529,883,978","(24,251,980)","(627,513,589)","(8,290,130)","(97,629,610)","(351,185)"
