"CLIENT TYPE","SEC CODE","SECTOR NAME","MARKET TYPE","BUY VOLUME","BUY VALUE","SELL VOLUME","SELL VALUE","NET VOLUME","NET VALUE","USD"
"FOREIGN CORPORATES ","S0005","Cement","OFF-MARKET","452,373","428,849,604","(452,373)","(428,849,604)","0","0","0"
"FOREIGN CORPORATES ","S0026","Commercial Banks","OFF-MARKET","0","0","(1,000,000)","(81,000,000)","(1,000,000)","(81,000,000)","(292,418)"
"FOREIGN CORPORATES ","S0005","Cement","REGULAR","100,000","94,816,549","(368,678)","(74,979,056)","(268,678)","19,837,492","71,615"
"FOREIGN CORPORATES ","S0007","Fertilizer","REGULAR","0","0","(242,766)","(74,734,480)","(242,766)","(74,734,480)","(269,799)"
"FOREIGN CORPORATES ","S0008","Food and Personal Care Products","REGULAR","211","139,760","(211)","(139,760)","0","0","0"
"FOREIGN CORPORATES ","S0019","Oil and Gas Exploration Companies","REGULAR","35,796","16,230,672","0","0","35,796","16,230,672","58,594"
"FOREIGN CORPORATES ","S0020","Oil and Gas Marketing Companies","REGULAR","363,828","93,985,822","0","0","363,828","93,985,822","339,298"
"FOREIGN CORPORATES ","S0026","Commercial Banks","REGULAR","4,811,698","533,008,797","(2,107,049)","(484,028,831)","2,704,649","48,979,965","176,822"
"FOREIGN CORPORATES ","S0029","Textile Composite","REGULAR","0","0","(7,738)","(566,319)","(7,738)","(566,319)","(2,044)"
"FOREIGN CORPORATES ","S1111","All other Sectors","REGULAR","0","0","(239,002)","(37,791,431)","(239,002)","(37,791,431)","(136,431)"
"","","","TOTAL","5,763,906","1,167,031,204","(4,417,817)","(1,182,089,481)","1,346,089","(15,058,279)","(54,363)"
"FOREIGN INDIVIDUAL","S0020","Oil and Gas Marketing Companies","REGULAR","12,474","1,035,547","(7,474)","(624,716)","5,000","410,831","1,483"
"FOREIGN INDIVIDUAL","S0023","Power Generation and Distribution","REGULAR","165,000","825,000","0","0","165,000","825,000","2,978"
"FOREIGN INDIVIDUAL","S0026","Commercial Banks","REGULAR","3,000","201,090","(18,506)","(1,358,597)","(15,506)","(1,157,507)","(4,178)"
"","","","TOTAL","180,474","2,061,637","(25,980)","(1,983,313)","154,494","78,324","283"
"OVERSEAS PAKISTANI","S0005","Cement","FUTURE CONTRACT-DEC","402,500","15,436,915","(215,000)","(9,307,840)","187,500","6,129,075","22,126"
"OVERSEAS PAKISTANI","S0007","Fertilizer","FUTURE CONTRACT-DEC","1,000","301,900","(2,500)","(592,645)","(1,500)","(290,745)","(1,049)"
"OVERSEAS PAKISTANI","S0008","Food and Personal Care Products","FUTURE CONTRACT-DEC","125,500","1,669,125","(637,500)","(14,967,470)","(512,000)","(13,298,345)","(48,008)"
"OVERSEAS PAKISTANI","S0019","Oil and Gas Exploration Companies","FUTURE CONTRACT-DEC","23,000","3,971,170","(87,000)","(15,176,285)","(64,000)","(11,205,115)","(40,451)"
"OVERSEAS PAKISTANI","S0020","Oil and Gas Marketing Companies","FUTURE CONTRACT-DEC","1,142,000","36,482,565","(2,439,500)","(88,863,680)","(1,297,500)","(52,381,115)","(189,101)"
"OVERSEAS PAKISTANI","S0023","Power Generation and Distribution","FUTURE CONTRACT-DEC","23,000","2,233,660","(497,500)","(49,062,020)","(474,500)","(46,828,360)","(169,055)"
"OVERSEAS PAKISTANI","S0026","Commercial Banks","FUTURE CONTRACT-DEC","788,500","30,104,155","(65,500)","(4,482,860)","723,000","25,621,295","92,495"
"OVERSEAS PAKISTANI","S0028","Technology and Communication","FUTURE CONTRACT-DEC","905,000","85,766,490","(857,000)","(79,509,050)","48,000","6,257,440","22,590"
"OVERSEAS PAKISTANI","S0029","Textile Composite","FUTURE CONTRACT-DEC","150,000","11,120,275","(4,500)","(333,300)","145,500","10,786,975","38,942"
"OVERSEAS PAKISTANI","S1111","All other Sectors","FUTURE CONTRACT-DEC","2,899,500","60,743,385","(1,850,000)","(107,179,415)","1,049,500","(46,436,030)","(167,639)"
"OVERSEAS PAKISTANI","S0026","Commercial Banks","FUTURE CONTRACT-JAN","0","0","(2,000)","(680,000)","(2,000)","(680,000)","(2,454)"
"OVERSEAS PAKISTANI","S0005","Cement","FUTURE CONTRACT-NOV","797,000","33,887,150","(395,000)","(13,410,875)","402,000","20,476,275","73,921"
"OVERSEAS PAKISTANI","S0007","Fertilizer","FUTURE CONTRACT-NOV","32,000","7,914,460","(18,500)","(4,411,775)","13,500","3,502,685","12,645"
"OVERSEAS PAKISTANI","S0008","Food and Personal Care Products","FUTURE CONTRACT-NOV","1,046,500","20,180,980","(895,500)","(17,739,485)","151,000","2,441,495","8,814"
"OVERSEAS PAKISTANI","S0019","Oil and Gas Exploration Companies","FUTURE CONTRACT-NOV","263,000","44,156,265","(93,500)","(15,702,090)","169,500","28,454,175","102,722"
"OVERSEAS PAKISTANI","S0020","Oil and Gas Marketing Companies","FUTURE CONTRACT-NOV","2,290,500","108,256,290","(1,195,000)","(50,983,930)","1,095,500","57,272,360","206,759"
"OVERSEAS PAKISTANI","S0023","Power Generation and Distribution","FUTURE CONTRACT-NOV","1,086,500","111,517,045","(908,000)","(96,096,320)","178,500","15,420,725","55,670"
"OVERSEAS PAKISTANI","S0026","Commercial Banks","FUTURE CONTRACT-NOV","377,000","26,075,860","(1,472,000)","(35,765,145)","(1,095,000)","(9,689,285)","(34,979)"
"OVERSEAS PAKISTANI","S0028","Technology and Communication","FUTURE CONTRACT-NOV","1,078,500","87,505,230","(1,273,000)","(79,918,640)","(194,500)","7,586,590","27,388"
"OVERSEAS PAKISTANI","S0029","Textile Composite","FUTURE CONTRACT-NOV","5,500","349,825","(151,500)","(11,006,760)","(146,000)","(10,656,935)","(38,472)"
"OVERSEAS PAKISTANI","S1111","All other Sectors","FUTURE CONTRACT-NOV","2,163,500","126,329,665","(1,868,500)","(80,207,895)","295,000","46,121,770","166,504"
"OVERSEAS PAKISTANI","S0023","Power Generation and Distribution","OFF-MARKET","300,000","10,191,000","(127,500)","(14,105,000)","172,500","(3,914,000)","(14,129)"
"OVERSEAS PAKISTANI","S0026","Commercial Banks","OFF-MARKET","1,526,650","123,132,000","(82,020)","(17,495,686)","1,444,630","105,636,313","381,358"
"OVERSEAS PAKISTANI","S0005","Cement","REGULAR","3,019,196","181,143,758","(3,214,345)","(188,200,212)","(195,149)","(7,056,454)","(25,474)"
"OVERSEAS PAKISTANI","S0007","Fertilizer","REGULAR","676,186","153,494,565","(715,663)","(98,433,772)","(39,477)","55,060,793","198,775"
"OVERSEAS PAKISTANI","S0008","Food and Personal Care Products","REGULAR","5,404,765","90,859,549","(4,856,907)","(88,133,795)","547,858","2,725,754","9,840"
"OVERSEAS PAKISTANI","S0019","Oil and Gas Exploration Companies","REGULAR","938,662","214,516,599","(688,212)","(143,185,714)","250,450","71,330,885","257,512"
"OVERSEAS PAKISTANI","S0020","Oil and Gas Marketing Companies","REGULAR","6,369,471","210,168,044","(10,505,031)","(303,949,583)","(4,135,560)","(93,781,538)","(338,561)"
"OVERSEAS PAKISTANI","S0023","Power Generation and Distribution","REGULAR","8,358,149","131,728,639","(9,685,786)","(421,259,414)","(1,327,637)","(289,530,775)","(1,045,237)"
"OVERSEAS PAKISTANI","S0026","Commercial Banks","REGULAR","17,922,721","1,025,495,621","(20,594,691)","(645,581,165)","(2,671,970)","379,914,456","1,371,532"
"OVERSEAS PAKISTANI","S0028","Technology and Communication","REGULAR","13,144,979","221,117,036","(4,834,779)","(139,612,148)","8,310,200","81,504,888","294,241"
"OVERSEAS PAKISTANI","S0029","Textile Composite","REGULAR","1,634,895","60,768,850","(479,053)","(21,114,479)","1,155,842","39,654,371","143,156"
"OVERSEAS PAKISTANI","S1111","All other Sectors","REGULAR","20,991,085","739,242,148","(20,176,681)","(520,401,200)","814,404","218,840,947","790,039"
"","","","TOTAL","95,886,759","3,975,860,219","(90,889,168)","(3,376,869,648)","4,997,591","598,990,570","2,162,420"
" ","---","---","GRAND-TOTAL","101,831,139","5,144,953,067","(95,332,965)","(4,560,942,449)","6,498,174","584,010,617","2,108,341"
