"CLIENT TYPE","SEC CODE","SECTOR NAME","MARKET TYPE","BUY VOLUME","BUY VALUE","SELL VOLUME","SELL VALUE","NET VOLUME","NET VALUE","USD"
"FOREIGN CORPORATES ","S0028","Technology and Communication","OFF-MARKET","0","0","(11,100,000)","(13,875,000)","(11,100,000)","(13,875,000)","(49,910)"
"FOREIGN CORPORATES ","S0005","Cement","REGULAR","0","0","(1,200,000)","(42,256,262)","(1,200,000)","(42,256,262)","(152,000)"
"FOREIGN CORPORATES ","S0007","Fertilizer","REGULAR","58,468","10,829,038","(390,521)","(20,796,005)","(332,053)","(9,966,966)","(35,852)"
"FOREIGN CORPORATES ","S0008","Food and Personal Care Products","REGULAR","0","0","(1,406)","(1,635,207)","(1,406)","(1,635,207)","(5,882)"
"FOREIGN CORPORATES ","S0026","Commercial Banks","REGULAR","725,214","68,435,549","(5,483)","(1,253,277)","719,731","67,182,271","241,662"
"FOREIGN CORPORATES ","S0028","Technology and Communication","REGULAR","17,864","7,471,341","0","0","17,864","7,471,341","26,875"
"FOREIGN CORPORATES ","S1111","All other Sectors","REGULAR","190,765","19,199,450","(225,391)","(20,686,712)","(34,626)","(1,487,261)","(5,349)"
"","","","TOTAL","992,311","105,935,378","(12,922,801)","(100,502,463)","(11,930,490)","5,432,916","19,544"
"FOREIGN INDIVIDUAL","S0026","Commercial Banks","REGULAR","2,000","52,720","0","0","2,000","52,720","189"
"","","","TOTAL","2,000","52,720","0","0","2,000","52,720","189"
"OVERSEAS PAKISTANI","S0005","Cement","FUTURE CONTRACT-AUG","183,000","6,547,240","(85,000)","(3,211,355)","98,000","3,335,885","11,999"
"OVERSEAS PAKISTANI","S0007","Fertilizer","FUTURE CONTRACT-AUG","61,000","4,672,660","(112,500)","(7,831,445)","(51,500)","(3,158,785)","(11,362)"
"OVERSEAS PAKISTANI","S0008","Food and Personal Care Products","FUTURE CONTRACT-AUG","240,000","9,205,120","(214,500)","(8,848,105)","25,500","357,015","1,284"
"OVERSEAS PAKISTANI","S0019","Oil and Gas Exploration Companies","FUTURE CONTRACT-AUG","69,500","8,585,350","(34,500)","(4,456,770)","35,000","4,128,580","14,851"
"OVERSEAS PAKISTANI","S0020","Oil and Gas Marketing Companies","FUTURE CONTRACT-AUG","4,500","723,030","(9,500)","(1,027,090)","(5,000)","(304,060)","(1,093)"
"OVERSEAS PAKISTANI","S0023","Power Generation and Distribution","FUTURE CONTRACT-AUG","86,000","1,882,500","(61,000)","(3,698,470)","25,000","(1,815,970)","(6,532)"
"OVERSEAS PAKISTANI","S0026","Commercial Banks","FUTURE CONTRACT-AUG","40,000","2,917,915","(16,500)","(1,241,705)","23,500","1,676,210","6,029"
"OVERSEAS PAKISTANI","S0028","Technology and Communication","FUTURE CONTRACT-AUG","636,500","60,811,890","(362,500)","(25,927,505)","274,000","34,884,385","125,483"
"OVERSEAS PAKISTANI","S0029","Textile Composite","FUTURE CONTRACT-AUG","1,500","111,150","0","0","1,500","111,150","399"
"OVERSEAS PAKISTANI","S1111","All other Sectors","FUTURE CONTRACT-AUG","1,152,500","78,298,690","(798,000)","(69,153,945)","354,500","9,144,745","32,894"
"OVERSEAS PAKISTANI","S0028","Technology and Communication","OFF-MARKET","10,000,000","12,500,000","0","0","10,000,000","12,500,000","44,964"
"OVERSEAS PAKISTANI","S0005","Cement","REGULAR","459,817","14,381,068","(975,746)","(32,899,860)","(515,929)","(18,518,792)","(66,614)"
"OVERSEAS PAKISTANI","S0007","Fertilizer","REGULAR","390,675","39,925,082","(856,893)","(65,595,434)","(466,218)","(25,670,351)","(92,339)"
"OVERSEAS PAKISTANI","S0008","Food and Personal Care Products","REGULAR","646,551","26,763,521","(1,435,679)","(33,097,706)","(789,128)","(6,334,185)","(22,784)"
"OVERSEAS PAKISTANI","S0019","Oil and Gas Exploration Companies","REGULAR","106,539","17,643,138","(141,718)","(21,034,299)","(35,179)","(3,391,161)","(12,198)"
"OVERSEAS PAKISTANI","S0020","Oil and Gas Marketing Companies","REGULAR","1,284,379","15,689,223","(820,122)","(26,543,617)","464,257","(10,854,393)","(39,044)"
"OVERSEAS PAKISTANI","S0023","Power Generation and Distribution","REGULAR","2,022,649","30,307,271","(1,157,793)","(42,294,256)","864,856","(11,986,984)","(43,118)"
"OVERSEAS PAKISTANI","S0026","Commercial Banks","REGULAR","366,979","21,334,963","(676,883)","(46,073,883)","(309,904)","(24,738,920)","(88,988)"
"OVERSEAS PAKISTANI","S0028","Technology and Communication","REGULAR","1,969,654","87,090,163","(2,699,933)","(48,666,698)","(730,279)","38,423,464","138,213"
"OVERSEAS PAKISTANI","S0029","Textile Composite","REGULAR","75,159","2,688,280","(76,095)","(3,394,931)","(936)","(706,650)","(2,541)"
"OVERSEAS PAKISTANI","S1111","All other Sectors","REGULAR","6,175,173","292,878,788","(4,476,861)","(246,981,863)","1,698,312","45,896,925","165,096"
"","","","TOTAL","25,972,075","734,957,042","(15,011,723)","(691,978,937)","10,960,352","42,978,108","154,599"
" ","---","---","GRAND-TOTAL","26,966,386","840,945,148","(27,934,524)","(792,481,408)","(968,138)","48,463,740","174,330"
