"CLIENT TYPE","SEC CODE","SECTOR NAME","MARKET TYPE","BUY VOLUME","BUY VALUE","SELL VOLUME","SELL VALUE","NET VOLUME","NET VALUE","USD"
"FOREIGN CORPORATES ","S0005","Cement","REGULAR","38,180","1,275,314","(134,601)","(4,835,567)","(96,421)","(3,560,253)","(12,806)"
"FOREIGN CORPORATES ","S0007","Fertilizer","REGULAR","143,944","7,521,575","(66,500)","(19,283,213)","77,444","(11,761,637)","(42,308)"
"FOREIGN CORPORATES ","S0019","Oil and Gas Exploration Companies","REGULAR","0","0","(500,000)","(71,450,000)","(500,000)","(71,450,000)","(257,014)"
"FOREIGN CORPORATES ","S0023","Power Generation and Distribution","REGULAR","413,012","63,168,227","(164,405)","(5,787,853)","248,607","57,380,373","206,404"
"FOREIGN CORPORATES ","S0026","Commercial Banks","REGULAR","0","0","(40,377)","(5,833,053)","(40,377)","(5,833,053)","(20,982)"
"FOREIGN CORPORATES ","S0028","Technology and Communication","REGULAR","134","55,167","0","0","134","55,167","198"
"FOREIGN CORPORATES ","S0029","Textile Composite","REGULAR","0","0","(698)","(27,920)","(698)","(27,920)","(100)"
"","","","TOTAL","595,270","72,020,283","(906,581)","(107,217,606)","(311,311)","(35,197,323)","(126,608)"
"FOREIGN INDIVIDUAL","S0008","Food and Personal Care Products","REGULAR","0","0","(550)","(96,250)","(550)","(96,250)","(346)"
"FOREIGN INDIVIDUAL","S0020","Oil and Gas Marketing Companies","REGULAR","2,000","131,749","(2,000)","(132,283)","0","(533)","(1)"
"","","","TOTAL","2,000","131,749","(2,550)","(228,533)","(550)","(96,783)","(347)"
"OVERSEAS PAKISTANI","S0005","Cement","FUTURE CONTRACT-SEP","534,000","25,490,195","(403,000)","(15,749,755)","131,000","9,740,440","35,037"
"OVERSEAS PAKISTANI","S0007","Fertilizer","FUTURE CONTRACT-SEP","2,000","91,515","(2,000)","(92,100)","0","(585)","(2)"
"OVERSEAS PAKISTANI","S0008","Food and Personal Care Products","FUTURE CONTRACT-SEP","54,000","1,052,095","(68,000)","(1,389,055)","(14,000)","(336,960)","(1,212)"
"OVERSEAS PAKISTANI","S0019","Oil and Gas Exploration Companies","FUTURE CONTRACT-SEP","459,500","65,576,710","(141,000)","(20,172,270)","318,500","45,404,440","163,325"
"OVERSEAS PAKISTANI","S0020","Oil and Gas Marketing Companies","FUTURE CONTRACT-SEP","73,000","10,441,185","(49,000)","(6,519,230)","24,000","3,921,955","14,107"
"OVERSEAS PAKISTANI","S0023","Power Generation and Distribution","FUTURE CONTRACT-SEP","131,000","943,965","(22,000)","(731,750)","109,000","212,215","763"
"OVERSEAS PAKISTANI","S0026","Commercial Banks","FUTURE CONTRACT-SEP","1,500","243,665","(500)","(110,750)","1,000","132,915","478"
"OVERSEAS PAKISTANI","S0028","Technology and Communication","FUTURE CONTRACT-SEP","441,500","13,520,270","(485,500)","(26,536,495)","(44,000)","(13,016,225)","(46,820)"
"OVERSEAS PAKISTANI","S0029","Textile Composite","FUTURE CONTRACT-SEP","8,000","332,300","(8,000)","(517,460)","0","(185,160)","(666)"
"OVERSEAS PAKISTANI","S1111","All other Sectors","FUTURE CONTRACT-SEP","3,873,500","60,586,220","(5,529,500)","(75,218,320)","(1,656,000)","(14,632,100)","(52,633)"
"OVERSEAS PAKISTANI","S0008","Food and Personal Care Products","OFF-MARKET","4,000","60,800","0","0","4,000","60,800","218"
"OVERSEAS PAKISTANI","S0028","Technology and Communication","OFF-MARKET","74,000","42,476,000","(100,000)","(5,800,000)","(26,000)","36,676,000","131,928"
"OVERSEAS PAKISTANI","S1111","All other Sectors","OFF-MARKET","1,983,767","44,991,835","(2,527,922)","(55,722,572)","(544,155)","(10,730,736)","(38,599)"
"OVERSEAS PAKISTANI","S0005","Cement","REGULAR","865,952","34,724,303","(1,178,669)","(92,893,400)","(312,717)","(58,169,096)","(209,241)"
"OVERSEAS PAKISTANI","S0007","Fertilizer","REGULAR","203,703","32,160,214","(119,274)","(19,105,498)","84,429","13,054,715","46,959"
"OVERSEAS PAKISTANI","S0008","Food and Personal Care Products","REGULAR","657,213","10,864,614","(376,750)","(11,986,744)","280,463","(1,122,130)","(4,036)"
"OVERSEAS PAKISTANI","S0019","Oil and Gas Exploration Companies","REGULAR","384,493","56,159,719","(279,615)","(42,645,047)","104,878","13,514,671","48,613"
"OVERSEAS PAKISTANI","S0020","Oil and Gas Marketing Companies","REGULAR","799,955","22,464,674","(945,798)","(14,589,085)","(145,843)","7,875,588","28,329"
"OVERSEAS PAKISTANI","S0023","Power Generation and Distribution","REGULAR","3,112,675","54,402,108","(1,292,655)","(76,285,004)","1,820,020","(21,882,895)","(78,715)"
"OVERSEAS PAKISTANI","S0026","Commercial Banks","REGULAR","677,372","50,715,434","(229,756)","(12,674,003)","447,616","38,041,431","136,839"
"OVERSEAS PAKISTANI","S0028","Technology and Communication","REGULAR","5,338,788","57,761,181","(5,829,888)","(50,806,268)","(491,100)","6,954,913","25,017"
"OVERSEAS PAKISTANI","S0029","Textile Composite","REGULAR","133,928","4,916,977","(221,342)","(3,855,764)","(87,414)","1,061,212","3,817"
"OVERSEAS PAKISTANI","S1111","All other Sectors","REGULAR","31,070,077","286,016,194","(14,089,733)","(171,663,404)","16,980,344","114,352,790","411,340"
"","","","TOTAL","50,883,923","875,992,173","(33,899,902)","(705,063,974)","16,984,021","170,928,198","614,846"
" ","---","---","GRAND-TOTAL","51,481,193","948,144,213","(34,809,033)","(812,510,122)","16,672,160","135,634,090","487,892"
