"CLIENT TYPE","SEC CODE","SECTOR NAME","MARKET TYPE","BUY VOLUME","BUY VALUE","SELL VOLUME","SELL VALUE","NET VOLUME","NET VALUE","USD"
"FOREIGN CORPORATES ","S0005","Cement","REGULAR","723,765","21,391,557","(81,703)","(2,392,917)","642,062","18,998,639","68,340"
"FOREIGN CORPORATES ","S0007","Fertilizer","REGULAR","403,000","49,137,186","(718,564)","(187,582,923)","(315,564)","(138,445,737)","(498,006)"
"FOREIGN CORPORATES ","S0019","Oil and Gas Exploration Companies","REGULAR","137,555","57,481,057","(898,338)","(145,011,325)","(760,783)","(87,530,267)","(314,857)"
"FOREIGN CORPORATES ","S0020","Oil and Gas Marketing Companies","REGULAR","0","0","(198,000)","(38,234,164)","(198,000)","(38,234,164)","(137,532)"
"FOREIGN CORPORATES ","S0023","Power Generation and Distribution","REGULAR","3,183,675","210,686,543","(2,023,092)","(181,389,958)","1,160,583","29,296,584","105,383"
"FOREIGN CORPORATES ","S0026","Commercial Banks","REGULAR","35,130","7,500,511","(626,790)","(76,831,311)","(591,660)","(69,330,799)","(249,391)"
"FOREIGN CORPORATES ","S0028","Technology and Communication","REGULAR","81,293","33,645,603","(120,887)","(5,415,623)","(39,594)","28,229,979","101,546"
"FOREIGN CORPORATES ","S1111","All other Sectors","REGULAR","352,211","17,637,696","(27,903)","(15,221,771)","324,308","2,415,924","8,690"
"","","","TOTAL","4,916,629","397,480,153","(4,695,277)","(652,079,992)","221,352","(254,599,841)","(915,827)"
"FOREIGN INDIVIDUAL","S0028","Technology and Communication","FUTURE CONTRACT-OCT","4,000","522,075","(4,000)","(572,600)","0","(50,525)","(181)"
"FOREIGN INDIVIDUAL","S0019","Oil and Gas Exploration Companies","REGULAR","350","143,850","0","0","350","143,850","517"
"FOREIGN INDIVIDUAL","S0020","Oil and Gas Marketing Companies","REGULAR","3,000","223,582","0","0","3,000","223,582","804"
"FOREIGN INDIVIDUAL","S0023","Power Generation and Distribution","REGULAR","0","0","(1,000)","(98,200)","(1,000)","(98,200)","(353)"
